Cycle: 5  C15R26E_X	Cycle: 5  C15R26E_Y	Fitted Cycle: 5  C15R26E_X	Fitted Cycle: 5  C15R26E_Y
1558.64	35.4983	1558.64	46.2905
1558.74	35.469	1558.74	46.2629
1558.84	35.4417	1558.84	46.2355
1558.94	35.4182	1558.94	46.208
1559.04	35.3916	1559.04	46.1805
1559.14	35.3694	1559.14	46.1531
1559.24	35.3381	1559.24	46.1256
1559.34	35.3127	1559.34	46.0982
1559.44	35.2874	1559.44	46.0707
1559.54	35.2581	1559.54	46.0433
1559.64	35.2307	1559.64	46.0159
1559.74	35.208	1559.74	45.9885
1559.84	35.1799	1559.84	45.9611
1559.94	35.1526	1559.94	45.9337
1560.04	35.1389	1560.04	45.9063
1560.14	35.1077	1560.14	45.879
1560.24	35.0823	1560.24	45.8516
1560.34	35.0576	1560.34	45.8242
1560.44	35.0295	1560.44	45.7969
1560.54	35.0022	1560.54	45.7696
1560.64	34.9788	1560.64	45.7422
1560.74	34.9475	1560.74	45.7149
1560.84	34.9221	1560.84	45.6876
1560.94	34.8975	1560.94	45.6603
1561.04	34.8694	1561.04	45.633
1561.14	34.8499	1561.14	45.6057
1561.24	34.8225	1561.24	45.5784
1561.34	34.7991	1561.34	45.5512
1561.44	34.7678	1561.44	45.5239
1561.54	34.7424	1561.54	45.4967
1561.64	34.7178	1561.64	45.4695
1561.74	34.6897	1561.74	45.4422
1561.84	34.6584	1561.84	45.415
1561.94	34.6292	1561.94	45.3878
1562.04	34.6116	1562.04	45.3606
1562.14	34.5881	1562.14	45.3334
1562.24	34.5569	1562.24	45.3062
1562.34	34.5322	1562.34	45.2791
1562.44	34.5081	1562.44	45.2519
1562.54	34.4885	1562.54	45.2248
1562.64	34.4631	1562.64	45.1976
1562.74	34.4377	1562.74	45.1705
1562.84	34.4182	1562.84	45.1433
1562.94	34.3877	1562.94	45.1162
1563.04	34.3635	1563.04	45.0891
1563.14	34.3479	1563.14	45.062
1563.24	34.3186	1563.24	45.0349
1563.34	34.2913	1563.34	45.0078
1563.44	34.2678	1563.44	44.9808
1563.54	34.2483	1563.54	44.9537
1563.64	34.2217	1563.64	44.9267
1563.74	34.1995	1563.74	44.8996
1563.84	34.178	1563.84	44.8726
1563.94	34.1526	1563.94	44.8455
1564.04	34.1272	1564.04	44.8185
1564.14	34.0979	1564.14	44.7915
1564.24	34.0771	1564.24	44.7645
1564.34	34.053	1564.34	44.7375
1564.44	34.0295	1564.44	44.7105
1564.54	34.0081	1564.54	44.6836
1564.64	33.9788	1564.64	44.6566
1564.74	33.9514	1564.74	44.6296
1564.84	33.9287	1564.84	44.6027
1564.94	33.9084	1564.94	44.5757
1565.04	33.8792	1565.04	44.5488
1565.14	33.8635	1565.14	44.5219
1565.24	33.8381	1565.24	44.495
1565.34	33.8088	1565.34	44.4681
1565.44	33.7913	1565.44	44.4412
1565.54	33.7686	1565.54	44.4143
1565.64	33.7483	1565.64	44.3874
1565.74	33.719	1565.74	44.3605
1565.84	33.6877	1565.84	44.3337
1565.94	33.6721	1565.94	44.3068
1566.04	33.6487	1566.04	44.28
1566.14	33.6272	1566.14	44.2532
1566.24	33.5986	1566.24	44.2263
1566.34	33.5686	1566.34	44.1995
1566.44	33.553	1566.44	44.1727
1566.54	33.5276	1566.54	44.1459
1566.64	33.4983	1566.64	44.1191
1566.74	33.4788	1566.74	44.0923
1566.84	33.4475	1566.84	44.0656
1566.94	33.4189	1566.94	44.0388
1567.04	33.4026	1567.04	44.0121
1567.14	33.3792	1567.14	43.9853
1567.24	33.3577	1567.24	43.9586
1567.34	33.3284	1567.34	43.9318
1567.44	33.3088	1567.44	43.9051
1567.54	33.2776	1567.54	43.8784
1567.64	33.2483	1567.64	43.8517
1567.74	33.2314	1567.74	43.825
1567.84	33.2092	1567.84	43.7983
1567.94	33.1877	1567.94	43.7717
1568.04	33.1584	1568.04	43.745
1568.14	33.1389	1568.14	43.7184
1568.24	33.1077	1568.24	43.6917
1568.34	33.0881	1568.34	43.6651
1568.44	33.0576	1568.44	43.6384
1568.54	33.0432	1568.54	43.6118
1568.64	33.0178	1568.64	43.5852
1568.74	32.9983	1568.74	43.5586
1568.84	32.969	1568.84	43.532
1568.94	32.9475	1568.94	43.5054
1569.04	32.9182	1569.04	43.4788
1569.14	32.8975	1569.14	43.4523
1569.24	32.8694	1569.24	43.4257
1569.34	32.8538	1569.34	43.3991
1569.44	32.8284	1569.44	43.3726
1569.54	32.8088	1569.54	43.3461
1569.64	32.7776	1569.64	43.3196
1569.74	32.7581	1569.74	43.293
1569.84	32.7268	1569.84	43.2665
1569.94	32.708	1569.94	43.24
1570.04	32.6897	1570.04	43.2135
1570.14	32.6584	1570.14	43.1871
1570.24	32.6428	1570.24	43.1606
1570.34	32.6174	1570.34	43.1341
1570.44	32.5979	1570.44	43.1077
1570.54	32.5667	1570.54	43.0812
1570.64	32.5479	1570.64	43.0548
1570.74	32.5198	1570.74	43.0283
1570.84	32.4983	1570.84	43.0019
1570.94	32.4729	1570.94	42.9755
1571.04	32.4573	1571.04	42.9491
1571.14	32.4377	1571.14	42.9227
1571.24	32.4084	1571.24	42.8963
1571.34	32.3877	1571.34	42.87
1571.44	32.3694	1571.44	42.8436
1571.54	32.342	1571.54	42.8172
1571.64	32.3284	1571.64	42.7909
1571.74	32.2991	1571.74	42.7645
1571.84	32.2776	1571.84	42.7382
1571.94	32.2483	1571.94	42.7119
1572.04	32.2314	1572.04	42.6856
1572.14	32.2092	1572.14	42.6593
1572.24	32.1897	1572.24	42.6329
1572.34	32.1682	1572.34	42.6067
1572.44	32.1389	1572.44	42.5804
1572.54	32.1174	1572.54	42.5541
1572.64	32.0881	1572.64	42.5279
1572.74	32.0667	1572.74	42.5016
1572.84	32.0479	1572.84	42.4753
1572.94	32.0198	1572.94	42.4491
1573.04	31.9983	1573.04	42.4229
1573.14	31.969	1573.14	42.3967
1573.24	31.9514	1573.24	42.3704
1573.34	31.928	1573.34	42.3442
1573.44	31.9084	1573.44	42.3181
1573.54	31.8877	1573.54	42.2919
1573.64	31.8596	1573.64	42.2657
1573.74	31.8381	1573.74	42.2395
1573.84	31.8186	1573.84	42.2134
1573.94	31.7893	1573.94	42.1872
1574.04	31.7717	1574.04	42.1611
1574.14	31.7581	1574.14	42.1349
1574.24	31.7366	1574.24	42.1088
1574.34	31.708	1574.34	42.0827
1574.44	31.6897	1574.44	42.0566
1574.54	31.6682	1574.54	42.0305
1574.64	31.6389	1574.64	42.0044
1574.74	31.6174	1574.74	41.9783
1574.84	31.5979	1574.84	41.9522
1574.94	31.5686	1574.94	41.9262
1575.04	31.5471	1575.04	41.9001
1575.14	31.5283	1575.14	41.8741
1575.24	31.51	1575.24	41.848
1575.34	31.4788	1575.34	41.822
1575.44	31.4592	1575.44	41.796
1575.54	31.4319	1575.54	41.77
1575.64	31.4182	1575.64	41.744
1575.74	31.3967	1575.74	41.7179
1575.84	31.3682	1575.84	41.692
1575.94	31.3499	1575.94	41.666
1576.04	31.3284	1576.04	41.64
1576.14	31.3088	1576.14	41.6141
1576.24	31.2776	1576.24	41.5881
1576.34	31.2581	1576.34	41.5621
1576.44	31.2385	1576.44	41.5362
1576.54	31.217	1576.54	41.5103
1576.64	31.1877	1576.64	41.4844
1576.74	31.1689	1576.74	41.4584
1576.84	31.1487	1576.84	41.4325
1576.94	31.1292	1576.94	41.4067
1577.04	31.0979	1577.04	41.3808
1577.14	31.0784	1577.14	41.3549
1577.24	31.0471	1577.24	41.329
1577.34	31.0276	1577.34	41.3032
1577.44	31.0081	1577.44	41.2773
1577.54	30.9873	1577.54	41.2515
1577.64	30.9729	1577.64	41.2256
1577.74	30.9495	1577.74	41.1998
1577.84	30.928	1577.84	41.174
1577.94	30.9084	1577.94	41.1482
1578.04	30.887	1578.04	41.1224
1578.14	30.8674	1578.14	41.0966
1578.24	30.8389	1578.24	41.0708
1578.34	30.8186	1578.34	41.045
1578.44	30.7991	1578.44	41.0193
1578.54	30.7834	1578.54	40.9935
1578.64	30.7678	1578.64	40.9678
1578.74	30.7483	1578.74	40.942
1578.84	30.7268	1578.84	40.9163
1578.94	30.7073	1578.94	40.8905
1579.04	30.6787	1579.04	40.8648
1579.14	30.6584	1579.14	40.8391
1579.24	30.6389	1579.24	40.8134
1579.34	30.6194	1579.34	40.7877
1579.44	30.5979	1579.44	40.7621
1579.54	30.5686	1579.54	40.7364
1579.64	30.5569	1579.64	40.7107
1579.74	30.5276	1579.74	40.685
1579.84	30.5088	1579.84	40.6594
1579.94	30.4885	1579.94	40.6338
1580.04	30.469	1580.04	40.6081
1580.14	30.4495	1580.14	40.5825
1580.24	30.428	1580.24	40.5569
1580.34	30.4084	1580.34	40.5313
1580.44	30.3909	1580.44	40.5057
1580.54	30.3779	1580.54	40.4801
1580.64	30.3596	1580.64	40.4545
1580.74	30.3381	1580.74	40.4289
1580.84	30.3186	1580.84	40.4034
1580.94	30.2893	1580.94	40.3778
1581.04	30.2678	1581.04	40.3523
1581.14	30.2483	1581.14	40.3268
1581.24	30.2268	1581.24	40.3012
1581.34	30.2073	1581.34	40.2757
1581.44	30.1885	1581.44	40.2502
1581.54	30.1682	1581.54	40.2247
1581.64	30.1487	1581.64	40.1992
1581.74	30.1292	1581.74	40.1737
1581.84	30.1077	1581.84	40.1482
1581.94	30.0881	1581.94	40.1227
1582.04	30.0686	1582.04	40.0973
1582.14	30.0471	1582.14	40.0718
1582.24	30.0283	1582.24	40.0464
1582.34	30.01	1582.34	40.0209
1582.44	29.9885	1582.44	39.9955
1582.54	29.9592	1582.54	39.9701
1582.64	29.9475	1582.64	39.9447
1582.74	29.9182	1582.74	39.9192
1582.84	29.8987	1582.84	39.8939
1582.94	29.8772	1582.94	39.8685
1583.04	29.8584	1583.04	39.8431
1583.14	29.8401	1583.14	39.8177
1583.24	29.8186	1583.24	39.7923
1583.34	29.7991	1583.34	39.767
1583.44	29.7776	1583.44	39.7417
1583.54	29.7581	1583.54	39.7163
1583.64	29.7385	1583.64	39.691
1583.74	29.717	1583.74	39.6657
1583.84	29.6975	1583.84	39.6403
1583.94	29.6787	1583.94	39.615
1584.04	29.6584	1584.04	39.5898
1584.14	29.6389	1584.14	39.5645
1584.24	29.6194	1584.24	39.5392
1584.34	29.5979	1584.34	39.5139
1584.44	29.5647	1584.44	39.4886
1584.54	29.5471	1584.54	39.4634
1584.64	29.5178	1584.64	39.4382
1584.74	29.4983	1584.74	39.4129
1584.84	29.4873	1584.84	39.3877
1584.94	29.4592	1584.94	39.3625
1585.04	29.4397	1585.04	39.3372
1585.14	29.428	1585.14	39.312
1585.24	29.4084	1585.24	39.2868
1585.34	29.3889	1585.34	39.2616
1585.44	29.3674	1585.44	39.2365
1585.54	29.3479	1585.54	39.2113
1585.64	29.3291	1585.64	39.1861
1585.74	29.3088	1585.74	39.161
1585.84	29.2893	1585.84	39.1358
1585.94	29.2678	1585.94	39.1107
1586.04	29.2483	1586.04	39.0856
1586.14	29.2288	1586.14	39.0604
1586.24	29.2073	1586.24	39.0353
1586.34	29.1877	1586.34	39.0102
1586.44	29.1682	1586.44	38.9851
1586.54	29.1572	1586.54	38.96
1586.64	29.1292	1586.64	38.935
1586.74	29.1155	1586.74	38.9099
1586.84	29.0881	1586.84	38.8848
1586.94	29.0686	1586.94	38.8597
1587.04	29.0491	1587.04	38.8347
1587.14	29.0276	1587.14	38.8097
1587.24	29.0081	1587.24	38.7846
1587.34	28.9885	1587.34	38.7596
1587.44	28.9678	1587.44	38.7346
1587.54	28.9495	1587.54	38.7096
1587.64	28.9397	1587.64	38.6846
1587.74	28.9182	1587.74	38.6596
1587.84	28.8987	1587.84	38.6346
1587.94	28.8772	1587.94	38.6096
1588.04	28.8577	1588.04	38.5847
1588.14	28.8381	1588.14	38.5597
1588.24	28.8174	1588.24	38.5347
1588.34	28.7952	1588.34	38.5098
1588.44	28.7698	1588.44	38.4849
1588.54	28.7581	1588.54	38.46
1588.64	28.7385	1588.64	38.435
1588.74	28.719	1588.74	38.4101
1588.84	28.6975	1588.84	38.3852
1588.94	28.678	1588.94	38.3603
1589.04	28.6584	1589.04	38.3355
1589.14	28.637	1589.14	38.3106
1589.24	28.6182	1589.24	38.2857
1589.34	28.5999	1589.34	38.2608
1589.44	28.5881	1589.44	38.236
1589.54	28.5686	1589.54	38.2112
1589.64	28.5491	1589.64	38.1863
1589.74	28.5276	1589.74	38.1615
1589.84	28.5081	1589.84	38.1367
1589.94	28.4885	1589.94	38.1119
1590.04	28.4729	1590.04	38.0871
1590.14	28.4482	1590.14	38.0623
1590.24	28.4299	1590.24	38.0375
1590.34	28.4084	1590.34	38.0127
1590.44	28.3889	1590.44	37.9879
1590.54	28.3674	1590.54	37.9632
1590.64	28.3577	1590.64	37.9384
1590.74	28.3381	1590.74	37.9136
1590.84	28.3186	1590.84	37.8889
1590.94	28.2979	1590.94	37.8642
1591.04	28.2756	1591.04	37.8395
1591.14	28.26	1591.14	37.8148
1591.24	28.2385	1591.24	37.79
1591.34	28.219	1591.34	37.7653
1591.44	28.1975	1591.44	37.7407
1591.54	28.178	1591.54	37.716
1591.64	28.1682	1591.64	37.6913
1591.74	28.1487	1591.74	37.6666
1591.84	28.1272	1591.84	37.642
1591.94	28.1038	1591.94	37.6173
1592.04	28.0771	1592.04	37.5927
1592.14	28.0686	1592.14	37.5681
1592.24	28.0491	1592.24	37.5434
1592.34	28.0276	1592.34	37.5188
1592.44	28.0081	1592.44	37.4942
1592.54	27.9885	1592.54	37.4696
1592.64	27.9788	1592.64	37.445
1592.74	27.9573	1592.74	37.4204
1592.84	27.9385	1592.84	37.3958
1592.94	27.9182	1592.94	37.3713
1593.04	27.8948	1593.04	37.3467
1593.14	27.8694	1593.14	37.3222
1593.24	27.8577	1593.24	37.2976
1593.34	27.8381	1593.34	37.2731
1593.44	27.8186	1593.44	37.2486
1593.54	27.7971	1593.54	37.224
1593.64	27.7874	1593.64	37.1995
1593.74	27.7686	1593.74	37.175
1593.84	27.7444	1593.84	37.1505
1593.94	27.719	1593.94	37.126
1594.04	27.6995	1594.04	37.1016
1594.14	27.6877	1594.14	37.0771
1594.24	27.6682	1594.24	37.0526
1594.34	27.6487	1594.34	37.0282
1594.44	27.6272	1594.44	37.0037
1594.54	27.6077	1594.54	36.9793
1594.64	27.5881	1594.64	36.9549
1594.74	27.5771	1594.74	36.9304
1594.84	27.5549	1594.84	36.906
1594.94	27.5295	1594.94	36.8816
1595.04	27.5178	1595.04	36.8572
1595.14	27.4983	1595.14	36.8328
1595.24	27.4788	1595.24	36.8084
1595.34	27.4573	1595.34	36.784
1595.44	27.4377	1595.44	36.7597
1595.54	27.428	1595.54	36.7353
1595.64	27.4026	1595.64	36.711
1595.74	27.3779	1595.74	36.6866
1595.84	27.3596	1595.84	36.6623
1595.94	27.3479	1595.94	36.638
1596.04	27.3284	1596.04	36.6136
1596.14	27.3088	1596.14	36.5893
1596.24	27.2991	1596.24	36.565
1596.34	27.2776	1596.34	36.5407
1596.44	27.2581	1596.44	36.5164
1596.54	27.2444	1596.54	36.4922
1596.64	27.2178	1596.64	36.4679
1596.74	27.1995	1596.74	36.4436
1596.84	27.178	1596.84	36.4194
1596.94	27.1682	1596.94	36.3951
1597.04	27.1448	1597.04	36.3709
1597.14	27.1194	1597.14	36.3467
1597.24	27.1077	1597.24	36.3224
1597.34	27.0881	1597.34	36.2982
1597.44	27.0686	1597.44	36.274
1597.54	27.0569	1597.54	36.2498
1597.64	27.0381	1597.64	36.2256
1597.74	27.0159	1597.74	36.2014
1597.84	26.9885	1597.84	36.1772
1597.94	26.969	1597.94	36.1531
1598.04	26.9592	1598.04	36.1289
1598.14	26.9377	1598.14	36.1048
1598.24	26.928	1598.24	36.0806
1598.34	26.9084	1598.34	36.0565
1598.44	26.8831	1598.44	36.0323
1598.54	26.8674	1598.54	36.0082
1598.64	26.8486	1598.64	35.9841
1598.74	26.8284	1598.74	35.96
1598.84	26.8186	1598.84	35.9359
1598.94	26.7991	1598.94	35.9118
1599.04	26.7893	1599.04	35.8877
1599.14	26.7639	1599.14	35.8637
1599.24	26.7385	1599.24	35.8396
1599.34	26.7288	1599.34	35.8155
1599.44	26.7073	1599.44	35.7915
1599.54	26.6885	1599.54	35.7674
1599.64	26.6682	1599.64	35.7434
1599.74	26.6545	1599.74	35.7194
1599.84	26.6292	1599.84	35.6954
1599.94	26.6194	1599.94	35.6713
1600.04	26.5979	1600.04	35.6473
1600.14	26.5881	1600.14	35.6234
1600.24	26.5647	1600.24	35.5993
1600.34	26.5471	1600.34	35.5754
1600.44	26.5276	1600.44	35.5514
1600.54	26.5081	1600.54	35.5274
1600.64	26.4924	1600.64	35.5035
1600.74	26.4678	1600.74	35.4795
1600.84	26.4495	1600.84	35.4556
1600.94	26.4397	1600.94	35.4317
1601.04	26.4182	1601.04	35.4077
1601.14	26.4084	1601.14	35.3838
1601.24	26.385	1601.24	35.3599
1601.34	26.3577	1601.34	35.336
1601.44	26.3479	1601.44	35.3121
1601.54	26.3284	1601.54	35.2882
1601.64	26.3174	1601.64	35.2644
1601.74	26.2991	1601.74	35.2405
1601.84	26.2795	1601.84	35.2166
1601.94	26.2678	1601.94	35.1928
1602.04	26.2444	1602.04	35.1689
1602.14	26.2288	1602.14	35.1451
1602.24	26.2073	1602.24	35.1212
1602.34	26.1975	1602.34	35.0974
1602.44	26.178	1602.44	35.0736
1602.54	26.1572	1602.54	35.0498
1602.64	26.1448	1602.64	35.026
1602.74	26.1194	1602.74	35.0022
1602.84	26.1096	1602.84	34.9784
1602.94	26.0842	1602.94	34.9546
1603.04	26.0686	1603.04	34.9309
1603.14	26.0491	1603.14	34.9071
1603.24	26.0276	1603.24	34.8833
1603.34	26.0178	1603.34	34.8596
1603.44	25.9983	1603.44	34.8359
1603.54	25.9827	1603.54	34.8121
1603.64	25.9573	1603.64	34.7884
1603.74	25.9385	1603.74	34.7647
1603.84	25.9299	1603.84	34.741
1603.94	25.9045	1603.94	34.7173
1604.04	25.8889	1604.04	34.6936
1604.14	25.8694	1604.14	34.6699
1604.24	25.8577	1604.24	34.6462
1604.34	25.8381	1604.34	34.6226
1604.44	25.8147	1604.44	34.5989
1604.54	25.7971	1604.54	34.5753
1604.64	25.7776	1604.64	34.5516
1604.74	25.7639	1604.74	34.528
1604.84	25.7373	1604.84	34.5043
1604.94	25.7288	1604.94	34.4807
1605.04	25.7092	1605.04	34.4571
1605.14	25.6995	1605.14	34.4335
1605.24	25.6741	1605.24	34.4099
1605.34	25.6584	1605.34	34.3863
1605.44	25.6389	1605.44	34.3627
1605.54	25.6272	1605.54	34.3392
1605.64	25.6038	1605.64	34.3156
1605.74	25.5881	1605.74	34.292
1605.84	25.5791	1605.84	34.2685
1605.94	25.5588	1605.94	34.2449
1606.04	25.5393	1606.04	34.2214
1606.14	25.5256	1606.14	34.1979
1606.24	25.4983	1606.24	34.1743
1606.34	25.4885	1606.34	34.1508
1606.44	25.469	1606.44	34.1273
1606.54	25.4573	1606.54	34.1038
1606.64	25.4377	1606.64	34.0803
1606.74	25.428	1606.74	34.0568
1606.84	25.4026	1606.84	34.0334
1606.94	25.3877	1606.94	34.0099
1607.04	25.3694	1607.04	33.9864
1607.14	25.3557	1607.14	33.963
1607.24	25.3284	1607.24	33.9395
1607.34	25.3088	1607.34	33.9161
1607.44	25.2991	1607.44	33.8927
1607.54	25.2776	1607.54	33.8693
1607.64	25.2639	1607.64	33.8458
1607.74	25.2385	1607.74	33.8224
1607.84	25.2268	1607.84	33.799
1607.94	25.208	1607.94	33.7756
1608.04	25.1956	1608.04	33.7523
1608.14	25.1682	1608.14	33.7289
1608.24	25.1487	1608.24	33.7055
1608.34	25.1389	1608.34	33.6821
1608.44	25.1135	1608.44	33.6588
1608.54	25.0979	1608.54	33.6355
1608.64	25.0881	1608.64	33.6121
1608.74	25.0686	1608.74	33.5888
1608.84	25.053	1608.84	33.5654
1608.94	25.0276	1608.94	33.5421
1609.04	25.0186	1609.04	33.5188
1609.14	25.01	1609.14	33.4955
1609.24	24.9846	1609.24	33.4722
1609.34	24.969	1609.34	33.4489
1609.44	24.9495	1609.44	33.4257
1609.54	24.9377	1609.54	33.4024
1609.64	24.9182	1609.64	33.3792
1609.74	24.9045	1609.74	33.3559
1609.84	24.8889	1609.84	33.3326
1609.94	24.8674	1609.94	33.3094
1610.04	24.8577	1610.04	33.2862
1610.14	24.8342	1610.14	33.263
1610.24	24.8174	1610.24	33.2397
1610.34	24.7991	1610.34	33.2165
1610.44	24.7854	1610.44	33.1933
1610.54	24.7581	1610.54	33.1701
1610.64	24.7483	1610.64	33.1469
1610.74	24.7288	1610.74	33.1237
1610.84	24.719	1610.84	33.1006
1610.94	24.6975	1610.94	33.0774
1611.04	24.6838	1611.04	33.0543
1611.14	24.6584	1611.14	33.0311
1611.24	24.6475	1611.24	33.008
1611.34	24.6292	1611.34	32.9848
1611.44	24.6155	1611.44	32.9617
1611.54	24.5881	1611.54	32.9386
1611.64	24.5784	1611.64	32.9155
1611.74	24.5686	1611.74	32.8924
1611.84	24.5452	1611.84	32.8693
1611.94	24.5276	1611.94	32.8462
1612.04	24.5081	1612.04	32.8231
1612.14	24.4983	1612.14	32.8001
1612.24	24.4729	1612.24	32.777
1612.34	24.458	1612.34	32.7539
1612.44	24.4397	1612.44	32.7309
1612.54	24.4241	1612.54	32.7078
1612.64	24.3987	1612.64	32.6848
1612.74	24.3889	1612.74	32.6617
1612.84	24.3694	1612.84	32.6387
1612.94	24.3538	1612.94	32.6157
1613.04	24.3381	1613.04	32.5927
1613.14	24.3186	1613.14	32.5697
1613.24	24.3069	1613.24	32.5467
1613.34	24.2874	1613.34	32.5237
1613.44	24.2737	1613.44	32.5008
1613.54	24.2471	1613.54	32.4778
1613.64	24.2385	1613.64	32.4549
1613.74	24.2151	1613.74	32.4319
1613.84	24.1995	1613.84	32.4089
1613.94	24.1877	1613.94	32.386
1614.04	24.1682	1614.04	32.3631
1614.14	24.1545	1614.14	32.3402
1614.24	24.1272	1614.24	32.3172
1614.34	24.1174	1614.34	32.2943
1614.44	24.1077	1614.44	32.2714
1614.54	24.0842	1614.54	32.2485
1614.64	24.0674	1614.64	32.2257
1614.74	24.0588	1614.74	32.2028
1614.84	24.0354	1614.84	32.1799
1614.94	24.0198	1614.94	32.157
1615.04	24.0081	1615.04	32.1342
1615.14	23.9885	1615.14	32.1113
1615.24	23.9749	1615.24	32.0885
1615.34	23.9475	1615.34	32.0656
1615.44	23.9377	1615.44	32.0428
1615.54	23.928	1615.54	32.02
1615.64	23.9026	1615.64	31.9972
1615.74	23.8877	1615.74	31.9744
1615.84	23.8792	1615.84	31.9516
1615.94	23.8557	1615.94	31.9288
1616.04	23.8381	1616.04	31.906
1616.14	23.8284	1616.14	31.8833
1616.24	23.8088	1616.24	31.8605
1616.34	23.7952	1616.34	31.8377
1616.44	23.7678	1616.44	31.815
1616.54	23.7581	1616.54	31.7922
1616.64	23.7444	1616.64	31.7695
1616.74	23.7268	1616.74	31.7467
1616.84	23.7073	1616.84	31.724
1616.94	23.6936	1616.94	31.7013
1617.04	23.6689	1617.04	31.6786
1617.14	23.6584	1617.14	31.6559
1617.24	23.6389	1617.24	31.6332
1617.34	23.6252	1617.34	31.6105
1617.44	23.6077	1617.44	31.5879
1617.54	23.5881	1617.54	31.5652
1617.64	23.5745	1617.64	31.5425
1617.74	23.5588	1617.74	31.5198
1617.84	23.5374	1617.84	31.4972
1617.94	23.5276	1617.94	31.4746
1618.04	23.5042	1618.04	31.4519
1618.14	23.4873	1618.14	31.4293
1618.24	23.4788	1618.24	31.4067
1618.34	23.4553	1618.34	31.3841
1618.44	23.4397	1618.44	31.3615
1618.54	23.428	1618.54	31.3389
1618.64	23.4084	1618.64	31.3163
1618.74	23.3948	1618.74	31.2937
1618.84	23.3772	1618.84	31.2711
1618.94	23.3577	1618.94	31.2486
1619.04	23.3479	1619.04	31.226
1619.14	23.3342	1619.14	31.2035
1619.24	23.3076	1619.24	31.1809
1619.34	23.2991	1619.34	31.1584
1619.44	23.2854	1619.44	31.1358
1619.54	23.2581	1619.54	31.1133
1619.64	23.2483	1619.64	31.0908
1619.74	23.2385	1619.74	31.0683
1619.84	23.2151	1619.84	31.0458
1619.94	23.1975	1619.94	31.0233
1620.04	23.1877	1620.04	31.0008
1620.14	23.1643	1620.14	30.9783
1620.24	23.1487	1620.24	30.9558
1620.34	23.137	1620.34	30.9334
1620.44	23.1233	1620.44	30.9109
1620.54	23.0986	1620.54	30.8885
1620.64	23.0881	1620.64	30.866
1620.74	23.0784	1620.74	30.8436
1620.84	23.0549	1620.84	30.8212
1620.94	23.0393	1620.94	30.7987
1621.04	23.0237	1621.04	30.7763
1621.14	22.9983	1621.14	30.7539
1621.24	22.9885	1621.24	30.7315
1621.34	22.9788	1621.34	30.7091
1621.44	22.9631	1621.44	30.6867
1621.54	22.9377	1621.54	30.6644
1621.64	22.9287	1621.64	30.642
1621.74	22.9143	1621.74	30.6196
1621.84	22.8889	1621.84	30.5973
1621.94	22.8792	1621.94	30.5749
1622.04	22.8655	1622.04	30.5526
1622.14	22.8381	1622.14	30.5303
1622.24	22.8284	1622.24	30.5079
1622.34	22.8147	1622.34	30.4856
1622.44	22.7874	1622.44	30.4633
1622.54	22.7776	1622.54	30.441
1622.64	22.7678	1622.64	30.4187
1622.74	22.7444	1622.74	30.3964
1622.84	22.7275	1622.84	30.3741
1622.94	22.719	1622.94	30.3518
1623.04	22.6956	1623.04	30.3296
1623.14	22.678	1623.14	30.3073
1623.24	22.6682	1623.24	30.285
1623.34	22.6487	1623.34	30.2628
1623.44	22.635	1623.44	30.2406
1623.54	22.6174	1623.54	30.2183
1623.64	22.5979	1623.64	30.1961
1623.74	22.5842	1623.74	30.1739
1623.84	22.5686	1623.84	30.1517
1623.94	22.5471	1623.94	30.1295
1624.04	22.5334	1624.04	30.1073
1624.14	22.5186	1624.14	30.0851
1624.24	22.4983	1624.24	30.0629
1624.34	22.4846	1624.34	30.0407
1624.44	22.469	1624.44	30.0186
1624.54	22.4495	1624.54	29.9964
1624.64	22.4377	1624.64	29.9743
1624.74	22.428	1624.74	29.9521
1624.84	22.4143	1624.84	29.93
1624.94	22.387	1624.94	29.9078
1625.04	22.3772	1625.04	29.8857
1625.14	22.3538	1625.14	29.8636
1625.24	22.3389	1625.24	29.8415
1625.34	22.3245	1625.34	29.8194
1625.44	22.2991	1625.44	29.7973
1625.54	22.2893	1625.54	29.7752
1625.64	22.2795	1625.64	29.7531
1625.74	22.2542	1625.74	29.731
1625.84	22.2385	1625.84	29.709
1625.94	22.2288	1625.94	29.6869
1626.04	22.217	1626.04	29.6649
1626.14	22.1936	1626.14	29.6428
1626.24	22.178	1626.24	29.6208
1626.34	22.1572	1626.34	29.5987
1626.44	22.1448	1626.44	29.5767
1626.54	22.1292	1626.54	29.5547
1626.64	22.1194	1626.64	29.5327
1626.74	22.1057	1626.74	29.5107
1626.84	22.0881	1626.84	29.4887
1626.94	22.0686	1626.94	29.4667
1627.04	22.0549	1627.04	29.4447
1627.14	22.0374	1627.14	29.4228
1627.24	22.0276	1627.24	29.4008
1627.34	22.0139	1627.34	29.3788
1627.44	21.9885	1627.44	29.3569
1627.54	21.9768	1627.54	29.3349
1627.64	21.9631	1627.64	29.313
1627.74	21.9482	1627.74	29.291
1627.84	21.9358	1627.84	29.2691
1627.94	21.9182	1627.94	29.2472
1628.04	21.9084	1628.04	29.2253
1628.14	21.885	1628.14	29.2034
1628.24	21.8694	1628.24	29.1815
1628.34	21.8577	1628.34	29.1596
1628.44	21.844	1628.44	29.1377
1628.54	21.8284	1628.54	29.1159
1628.64	21.8186	1628.64	29.094
1628.74	21.803	1628.74	29.0721
