Cycle: 8  CDAN1A-c206  39.0625 _X	Cycle: 8  CDAN1A-c206  39.0625 _Y	Cycle: 9  CDAN1A-c206  78.125 n_X	Cycle: 9  CDAN1A-c206  78.125 n_Y	Cycle: 10  CDAN1A-c206  156.25 _X	Cycle: 10  CDAN1A-c206  156.25 _Y	Cycle: 11  CDAN1A-c206  312.5 n_X	Cycle: 11  CDAN1A-c206  312.5 n_Y	Cycle: 12  CDAN1A-c206  625 nM_X	Cycle: 12  CDAN1A-c206  625 nM_Y
-39.32	-0.0145264	-39.32	0.0246735	-39.32	-0.0259933	-39.32	8.34656e-3	-39.32	0.0463867
-39.22	-0.0145264	-39.22	0.0246735	-39.22	-0.0259933	-39.22	8.34656e-3	-39.22	0.0463867
-39.12	-0.0145264	-39.12	0.0246735	-39.12	-0.0162285	-39.12	8.34656e-3	-39.12	0.0463867
-39.02	-0.024292	-39.02	0.0149078	-39.02	-0.0259933	-39.02	-1.41907e-3	-39.02	0.0366211
-38.92	-0.0321045	-38.92	0.0149078	-38.92	-0.0259933	-38.92	-1.41907e-3	-38.92	0.0366211
-38.82	-0.024292	-38.82	0.0149078	-38.82	-0.0259933	-38.82	-1.41907e-3	-38.82	0.0366211
-38.72	-0.024292	-38.72	0.0149078	-38.72	-0.0259933	-38.72	-1.41907e-3	-38.72	0.0366211
-38.62	-0.024292	-38.62	0.0149078	-38.62	-0.0259933	-38.62	8.34656e-3	-38.62	0.0366211
-38.52	-0.024292	-38.52	0.0149078	-38.52	-0.0259935	-38.52	8.34656e-3	-38.52	0.0463867
-38.42	-0.0281982	-38.42	0.0110016	-38.42	-0.0279463	-38.42	4.44031e-3	-38.42	0.0424805
-38.32	-0.0262451	-38.32	0.0129547	-38.32	-0.0279465	-38.32	6.39343e-3	-38.32	0.0444336
-38.22	-0.0262451	-38.22	0.0129547	-38.22	-0.0279465	-38.22	6.39343e-3	-38.22	0.0444336
-38.12	-0.0262451	-38.12	0.0129547	-38.12	-0.0279465	-38.12	6.39343e-3	-38.12	0.0444336
-38.02	-0.0262451	-38.02	0.0129547	-38.02	-0.0279465	-38.02	6.39343e-3	-38.02	0.0444336
-37.92	-0.0164795	-37.92	0.0246735	-37.92	-0.0279472	-37.92	6.39343e-3	-37.92	0.0444336
-37.82	-0.0262451	-37.82	0.0149078	-37.82	-0.0377121	-37.82	-0.0111847	-37.82	0.034668
-37.72	-0.0340576	-37.72	0.0149078	-37.72	-0.0279465	-37.72	-0.0131378	-37.72	0.034668
-37.62	-0.0360107	-37.62	0.0149078	-37.62	-0.0279459	-37.62	-0.0131378	-37.62	0.034668
-37.52	-0.0281982	-37.52	0.0227203	-37.52	-0.0201339	-37.52	4.44031e-3	-37.52	0.0424805
-37.42	-0.0262451	-37.42	0.0246735	-37.42	-0.0181808	-37.42	6.39343e-3	-37.42	0.0444336
-37.32	-0.0262451	-37.32	0.032486	-37.32	-0.0181808	-37.32	6.39343e-3	-37.32	0.0350571
-37.22	-0.0262451	-37.22	0.0344391	-37.22	-0.0181808	-37.22	6.39343e-3	-37.22	0.0327148
-37.12	-0.0164795	-37.12	0.0344391	-37.12	-0.0181808	-37.12	6.39343e-3	-37.12	0.0444336
-37.02	-0.0164795	-37.02	0.0344391	-37.02	-0.0158383	-37.02	6.39343e-3	-37.02	0.0444336
-36.92	-8.66699e-3	-36.92	0.0422516	-36.92	-0.0103689	-36.92	0.0142059	-36.92	0.0522461
-36.82	-0.0164795	-36.82	0.0442047	-36.82	-0.0181808	-36.82	6.39343e-3	-36.82	0.0444336
-36.72	-0.0164795	-36.72	0.0442047	-36.72	-0.0181808	-36.72	6.39343e-3	-36.72	0.0444336
-36.62	-6.71387e-3	-36.62	0.0442047	-36.62	-0.0181808	-36.62	0.0161591	-36.62	0.0444336
-36.52	-6.71387e-3	-36.52	0.0442047	-36.52	-0.0181808	-36.52	0.0161591	-36.52	0.0444336
-36.42	-6.71387e-3	-36.42	0.0442047	-36.42	-0.0181808	-36.42	0.0161591	-36.42	0.0444336
-36.32	-0.0145264	-36.32	0.0442047	-36.32	-0.0181812	-36.32	0.0161591	-36.32	0.0444336
-36.22	-0.0262451	-36.22	0.0344391	-36.22	-0.0181801	-36.22	-1.41907e-3	-36.22	0.0366211
-36.12	-0.0168686	-36.12	0.0438156	-36.12	-8.80414e-3	-36.12	6.00433e-3	-36.12	0.0440445
-36.02	-0.0145264	-36.02	0.0461578	-36.02	-6.4621e-3	-36.02	8.34656e-3	-36.02	0.0463867
-35.92	-0.0145264	-35.92	0.0461578	-35.92	-6.4621e-3	-35.92	0.0200653	-35.92	0.0463867
-35.82	-4.76074e-3	-35.82	0.0461578	-35.82	-6.4621e-3	-35.82	0.0200653	-35.82	0.0463867
-35.72	-4.76074e-3	-35.72	0.0559235	-35.72	-6.46284e-3	-35.72	0.0200653	-35.72	0.0463867
-35.62	-0.0145264	-35.62	0.0383453	-35.62	-0.0162277	-35.62	0.0102997	-35.62	0.0366211
-35.52	-0.0145264	-35.52	0.0363922	-35.52	-0.0240402	-35.52	0.0102997	-35.52	0.0366211
-35.42	-0.0145264	-35.42	0.0363922	-35.42	-0.0162277	-35.42	0.0102997	-35.42	0.0366211
-35.32	-0.0145264	-35.32	0.0363922	-35.32	-0.0162274	-35.32	0.0102997	-35.32	0.0366211
-35.22	-0.0145264	-35.22	0.0442047	-35.22	-8.41507e-3	-35.22	0.0181122	-35.22	0.0444336
-35.12	-0.0145264	-35.12	0.0461578	-35.12	-6.4621e-3	-35.12	0.0106888	-35.12	0.0463867
-35.02	-4.76074e-3	-35.02	0.0461578	-35.02	-6.46248e-3	-35.02	8.34656e-3	-35.02	0.0463867
-34.92	-0.0145264	-34.92	0.0363922	-34.92	-0.0162277	-34.92	-1.41907e-3	-34.92	0.0366211
-34.82	-0.0145264	-34.82	0.0363922	-34.82	-6.4621e-3	-34.82	-1.41907e-3	-34.82	0.0366211
-34.72	-0.0145264	-34.72	0.0461578	-34.72	-6.4621e-3	-34.72	-1.41907e-3	-34.72	0.0366211
-34.62	-0.0145264	-34.62	0.0461578	-34.62	-6.4615e-3	-34.62	-1.41907e-3	-34.62	0.0288086
-34.52	-6.71387e-3	-34.52	0.0539703	-34.52	1.3501e-3	-34.52	0.0161591	-34.52	0.034668
-34.42	-0.0145264	-34.42	0.0461578	-34.42	-0.0142746	-34.42	8.34656e-3	-34.42	0.0268555
-34.32	-4.76074e-3	-34.32	0.0461578	-34.32	-0.0162277	-34.32	8.34656e-3	-34.32	0.0268555
-34.22	-4.76074e-3	-34.22	0.0461578	-34.22	-6.4621e-3	-34.22	5.34058e-4	-34.22	0.0268555
-34.12	-4.76074e-3	-34.12	0.0461578	-34.12	-6.4621e-3	-34.12	-1.41907e-3	-34.12	0.0366211
-34.02	-4.76074e-3	-34.02	0.0461578	-34.02	-6.4621e-3	-34.02	-1.41907e-3	-34.02	0.0366211
-33.92	-0.0125732	-33.92	0.0461578	-33.92	-6.4621e-3	-33.92	-1.41907e-3	-33.92	0.0366211
-33.82	-0.0145264	-33.82	0.0461578	-33.82	-6.46248e-3	-33.82	-1.41907e-3	-33.82	0.0366211
-33.72	-0.024292	-33.72	0.0363922	-33.72	-0.0162271	-33.72	-0.0111847	-33.72	0.0268555
-33.62	-0.0164795	-33.62	0.0539703	-33.62	-8.41507e-3	-33.62	-3.37219e-3	-33.62	0.034668
-33.52	-0.0145264	-33.52	0.0559235	-33.52	3.30353e-3	-33.52	8.34656e-3	-33.52	0.0366211
-33.42	-0.0145264	-33.42	0.048111	-33.42	3.30353e-3	-33.42	8.34656e-3	-33.42	0.0366211
-33.32	-0.0145264	-33.32	0.0461578	-33.32	3.30353e-3	-33.32	5.34058e-4	-33.32	0.0366211
-33.22	-0.0145264	-33.22	0.0461578	-33.22	-4.50897e-3	-33.22	-1.41907e-3	-33.22	0.0366211
-33.12	-0.0145264	-33.12	0.0461578	-33.12	-6.4621e-3	-33.12	-1.41907e-3	-33.12	0.0366211
-33.02	-0.0239029	-33.02	0.0461578	-33.02	3.30308e-3	-33.02	-1.41907e-3	-33.02	0.0463867
-32.92	-0.0379639	-32.92	0.0344391	-32.92	-8.41522e-3	-32.92	-0.0131378	-32.92	0.034668
-32.82	-0.0379639	-32.82	0.0344391	-32.82	-8.41522e-3	-32.82	-0.0131378	-32.82	0.034668
-32.72	-0.0379639	-32.72	0.0344391	-32.72	-8.41463e-3	-32.72	-0.0131378	-32.72	0.034668
-32.62	-0.0184326	-32.62	0.0520172	-32.62	-6.02573e-4	-32.62	-5.32532e-3	-32.62	0.0424805
-32.52	-0.0164795	-32.52	0.0539703	-32.52	1.3504e-3	-32.52	6.39343e-3	-32.52	0.0444336
-32.42	-0.0164795	-32.42	0.0539703	-32.42	1.3504e-3	-32.42	6.39343e-3	-32.42	0.0444336
-32.32	-0.0164795	-32.32	0.0461578	-32.32	1.3504e-3	-32.32	6.39343e-3	-32.32	0.0444336
-32.22	-0.0164795	-32.22	0.0442047	-32.22	0.011116	-32.22	-1.41907e-3	-32.22	0.0444336
-32.12	-0.0164795	-32.12	0.0442047	-32.12	0.011116	-32.12	-3.37219e-3	-32.12	0.0444336
-32.02	-0.0164795	-32.02	0.0442047	-32.02	0.011116	-32.02	-3.37219e-3	-32.02	0.0463867
-31.92	-0.0164795	-31.92	0.0539703	-31.92	3.30353e-3	-31.92	-3.37219e-3	-31.92	0.0444336
-31.82	-0.0164795	-31.82	0.0539703	-31.82	1.35002e-3	-31.82	-3.37219e-3	-31.82	0.0444336
-31.72	-0.0262451	-31.72	0.0442047	-31.72	-8.41522e-3	-31.72	-0.0131378	-31.72	0.034668
-31.62	-0.0262451	-31.62	0.0442047	-31.62	3.30353e-3	-31.62	-0.0131378	-31.62	0.034668
-31.52	-0.0262451	-31.52	0.0442047	-31.52	3.30353e-3	-31.52	-0.0131378	-31.52	0.034668
-31.42	-0.0262451	-31.42	0.0442047	-31.42	3.30353e-3	-31.42	-3.37219e-3	-31.42	0.034668
-31.32	-0.0262451	-31.32	0.0442047	-31.32	3.30353e-3	-31.32	-3.37219e-3	-31.32	0.034668
-31.22	-0.0262451	-31.22	0.0442047	-31.22	-4.50897e-3	-31.22	-3.37219e-3	-31.22	0.034668
-31.12	-0.0262451	-31.12	0.0442047	-31.12	-6.4621e-3	-31.12	-3.37219e-3	-31.12	0.034668
-31.02	-0.0262451	-31.02	0.0539703	-31.02	-6.46248e-3	-31.02	-3.37219e-3	-31.02	0.034668
-30.92	-0.0360107	-30.92	0.0442047	-30.92	-0.0162271	-30.92	-0.0131378	-30.92	0.0249023
-30.82	-0.0281982	-30.82	0.0520172	-30.82	-8.41513e-3	-30.82	-0.0131378	-30.82	0.0327148
-30.72	-0.0262451	-30.72	0.0461578	-30.72	3.30353e-3	-30.72	-3.37219e-3	-30.72	0.0444336
-30.62	-0.0262451	-30.62	0.0442047	-30.62	3.30353e-3	-30.62	-3.37219e-3	-30.62	0.0444336
-30.52	-0.0340576	-30.52	0.0442047	-30.52	3.30353e-3	-30.52	-3.37219e-3	-30.52	0.0444336
-30.42	-0.0360107	-30.42	0.0442047	-30.42	-4.50897e-3	-30.42	-3.37219e-3	-30.42	0.0444336
-30.32	-0.0360107	-30.32	0.0559235	-30.32	-6.4621e-3	-30.32	-3.37219e-3	-30.32	0.0444336
-30.22	-0.0360107	-30.22	0.0559235	-30.22	-6.46284e-3	-30.22	-3.37219e-3	-30.22	0.0444336
-30.12	-0.0360107	-30.12	0.0461578	-30.12	-0.0162277	-30.12	-0.0131378	-30.12	0.034668
-30.02	-0.0457764	-30.02	0.0461578	-30.02	-0.0162277	-30.02	-0.0131378	-30.02	0.034668
-29.92	-0.0457764	-29.92	0.0461578	-29.92	-0.0162277	-29.92	-0.0131378	-29.92	0.0444336
-29.82	-0.0360107	-29.82	0.0461578	-29.82	-0.0162277	-29.82	-3.37219e-3	-29.82	0.0444336
-29.72	-0.0360107	-29.72	0.0383453	-29.72	-6.4615e-3	-29.72	-3.37219e-3	-29.72	0.0444336
-29.62	-0.0281982	-29.62	0.0520172	-29.62	-6.46195e-3	-29.62	4.44031e-3	-29.62	0.0444336
-29.52	-0.0340576	-29.52	0.0578766	-29.52	-6.46248e-3	-29.52	-1.41907e-3	-29.52	0.0444336
-29.42	-0.0457764	-29.42	0.0461578	-29.42	-0.0162277	-29.42	-0.0131378	-29.42	0.034668
-29.32	-0.0457764	-29.32	0.0461578	-29.32	-0.0162277	-29.32	-0.0131378	-29.32	0.034668
-29.22	-0.0457764	-29.22	0.0461578	-29.22	-0.0162277	-29.22	-0.0131378	-29.22	0.034668
-29.12	-0.0457764	-29.12	0.0461578	-29.12	-0.0162277	-29.12	-0.0131378	-29.12	0.0444336
-29.02	-0.0457764	-29.02	0.0461578	-29.02	-6.46219e-3	-29.02	-3.37219e-3	-29.02	0.0444336
-28.92	-0.0477295	-28.92	0.0442047	-28.92	-8.41507e-3	-28.92	-5.32532e-3	-28.92	0.0424805
-28.82	-0.0457764	-28.82	0.0559235	-28.82	-6.4621e-3	-28.82	-3.37219e-3	-28.82	0.0444336
-28.72	-0.0360107	-28.72	0.0559235	-28.72	-6.4621e-3	-28.72	-3.37219e-3	-28.72	0.0444336
-28.62	-0.0360107	-28.62	0.0559235	-28.62	-6.4621e-3	-28.62	-3.37219e-3	-28.62	0.0444336
-28.52	-0.0360107	-28.52	0.0559235	-28.52	-6.4621e-3	-28.52	-3.37219e-3	-28.52	0.0444336
-28.42	-0.0438232	-28.42	0.0465469	-28.42	-0.0142746	-28.42	-0.0111847	-28.42	0.0561523
-28.32	-0.0457764	-28.32	0.0442047	-28.32	-0.0162277	-28.32	-0.0131378	-28.32	0.0483398
-28.22	-0.0457764	-28.22	0.0539703	-28.22	-6.4621e-3	-28.22	-0.0131378	-28.22	0.0463867
-28.12	-0.0457764	-28.12	0.0539703	-28.12	-6.46138e-3	-28.12	-0.0131378	-28.12	0.0463867
-28.02	-0.0363998	-28.02	0.0633469	-28.02	2.91413e-3	-28.02	-3.76129e-3	-28.02	0.0557632
-27.92	-0.0438232	-27.92	0.0559235	-27.92	-4.50897e-3	-27.92	-1.41907e-3	-27.92	0.0483398
-27.82	-0.0438232	-27.82	0.0559235	-27.82	-4.50897e-3	-27.82	-1.41907e-3	-27.82	0.0483398
-27.72	-0.0418701	-27.72	0.0559235	-27.72	-4.50897e-3	-27.72	-1.41907e-3	-27.72	0.0405273
-27.62	-0.0438232	-27.62	0.048111	-27.62	-4.11928e-3	-27.62	-9.23157e-3	-27.62	0.0385742
-27.52	-0.0360107	-27.52	0.0539703	-27.52	1.3501e-3	-27.52	-3.37219e-3	-27.52	0.0463867
-27.42	-0.0438232	-27.42	0.0559235	-27.42	-6.4621e-3	-27.42	-0.0111847	-27.42	0.0385742
-27.32	-0.0438232	-27.32	0.0559235	-27.32	-6.4618e-3	-27.32	-0.0111847	-27.32	0.0385742
-27.22	-0.0360107	-27.22	0.0559235	-27.22	1.35055e-3	-27.22	-3.37219e-3	-27.22	0.0561523
-27.12	-0.0418701	-27.12	0.0559235	-27.12	0.0130692	-27.12	-1.41907e-3	-27.12	0.0581055
-27.02	-0.0438232	-27.02	0.0559235	-27.02	5.25665e-3	-27.02	0.0102997	-27.02	0.050293
-26.92	-0.0438232	-26.92	0.0559235	-26.92	3.30353e-3	-26.92	0.0102997	-26.92	0.0483398
-26.82	-0.0438232	-26.82	0.048111	-26.82	3.30338e-3	-26.82	9.23157e-4	-26.82	0.0483398
-26.72	-0.0379639	-26.72	0.0422516	-26.72	-6.02573e-4	-26.72	-5.32532e-3	-26.72	0.0444336
-26.62	-0.0438232	-26.62	0.0539703	-26.62	0.011116	-26.62	-3.37219e-3	-26.62	0.0463867
-26.52	-0.0457764	-26.52	0.0539703	-26.52	3.30353e-3	-26.52	-3.37219e-3	-26.52	0.0370102
-26.42	-0.0457764	-26.42	0.0461578	-26.42	1.351e-3	-26.42	-3.37219e-3	-26.42	0.0444336
-26.32	-0.0379639	-26.32	0.0520172	-26.32	9.16299e-3	-26.32	4.44031e-3	-26.32	0.0522461
-26.22	-0.0360107	-26.22	0.0539703	-26.22	0.0208817	-26.22	-1.41907e-3	-26.22	0.0541992
-26.12	-0.0438232	-26.12	0.0539703	-26.12	0.0130692	-26.12	-3.37219e-3	-26.12	0.0541992
-26.02	-0.0457764	-26.02	0.0461578	-26.02	0.0111163	-26.02	6.39343e-3	-26.02	0.0541992
-25.92	-0.0281982	-25.92	0.0520172	-25.92	0.0189279	-25.92	0.0142059	-25.92	0.0541992
-25.82	-0.0360107	-25.82	0.0442047	-25.82	3.30353e-3	-25.82	6.39343e-3	-25.82	0.0444336
-25.72	-0.0360107	-25.72	0.0539703	-25.72	1.351e-3	-25.72	-1.41907e-3	-25.72	0.0444336
-25.62	-0.0360107	-25.62	0.0539703	-25.62	9.16305e-3	-25.62	4.44031e-3	-25.62	0.0522461
-25.52	-0.0360107	-25.52	0.0539703	-25.52	0.0228348	-25.52	0.0161591	-25.52	0.0541992
-25.42	-0.0360107	-25.42	0.0539703	-25.42	0.0150223	-25.42	0.0161591	-25.42	0.0639648
-25.32	-0.0453873	-25.32	0.0461578	-25.32	0.0130688	-25.32	0.0161591	-25.32	0.0561523
-25.22	-0.0574951	-25.22	0.0344391	-25.22	0.0130697	-25.22	-1.41907e-3	-25.22	0.0444336
-25.12	-0.039917	-25.12	0.0422516	-25.12	0.0130693	-25.12	4.44031e-3	-25.12	0.0522461
-25.02	-0.0379639	-25.02	0.0461578	-25.02	0.0130692	-25.02	6.39343e-3	-25.02	0.0541992
-24.92	-0.0379639	-24.92	0.0442047	-24.92	0.0130684	-24.92	0.0161591	-24.92	0.0463867
-24.82	-0.0477295	-24.82	0.0344391	-24.82	-4.50867e-3	-24.82	-1.41907e-3	-24.82	0.034668
-24.72	-0.0477295	-24.72	0.0328751	-24.72	0.0111162	-24.72	4.44031e-3	-24.72	0.0424805
-24.62	-0.0477295	-24.62	0.032486	-24.62	0.0130692	-24.62	6.39343e-3	-24.62	0.0366211
-24.52	-0.0477295	-24.52	0.0442047	-24.52	3.69263e-3	-24.52	6.39343e-3	-24.52	0.0444336
-24.42	-0.0477295	-24.42	0.0363922	-24.42	1.3504e-3	-24.42	-1.41907e-3	-24.42	0.0444336
-24.32	-0.0477295	-24.32	0.0344391	-24.32	0.0111156	-24.32	-3.37219e-3	-24.32	0.0444336
-24.22	-0.0653076	-24.22	0.0246735	-24.22	1.35112e-3	-24.22	-0.0131378	-24.22	0.034668
-24.12	-0.0578842	-24.12	0.0262375	-24.12	2.91461e-3	-24.12	6.00433e-3	-24.12	0.0440445
-24.02	-0.055542	-24.02	0.0266266	-24.02	3.30353e-3	-24.02	8.34656e-3	-24.02	0.0385742
-23.92	-0.0457764	-23.92	0.0266266	-23.92	0.0130692	-23.92	8.34656e-3	-23.92	0.0463867
-23.82	-0.055542	-23.82	0.0188141	-23.82	5.25695e-3	-23.82	5.34058e-4	-23.82	0.0463867
-23.72	-0.0457764	-23.72	0.0246735	-23.72	0.0111154	-23.72	6.39343e-3	-23.72	0.0541992
-23.62	-0.055542	-23.62	0.016861	-23.62	3.30412e-3	-23.62	8.34656e-3	-23.62	0.0463867
-23.52	-0.0477295	-23.52	0.0246735	-23.52	0.0111161	-23.52	0.0161591	-23.52	0.0639648
-23.42	-0.0457764	-23.42	0.0188141	-23.42	0.0228348	-23.42	0.0181122	-23.42	0.0581055
-23.32	-0.0457764	-23.32	0.0266266	-23.32	0.0150226	-23.32	0.0181122	-23.32	0.0561523
-23.22	-0.0457764	-23.22	0.0344391	-23.22	0.0208811	-23.22	0.0181122	-23.22	0.0639648
-23.12	-0.0438232	-23.12	0.0266266	-23.12	0.0130692	-23.12	0.0181122	-23.12	0.0561523
-23.02	-0.0516357	-23.02	0.0188141	-23.02	5.25695e-3	-23.02	0.0181122	-23.02	0.0483398
-22.92	-0.0457764	-22.92	0.0246735	-22.92	0.0208818	-22.92	0.0259247	-22.92	0.0639648
-22.82	-0.0438232	-22.82	0.0285797	-22.82	0.0228351	-22.82	0.0278778	-22.82	0.065918
-22.72	-0.0438232	-22.72	0.0344391	-22.72	0.0228349	-22.72	0.0263138	-22.72	0.0737305
-22.62	-0.0438232	-22.62	0.0363922	-22.62	0.0228346	-22.62	0.0356903	-22.62	0.0663071
-22.52	-0.0457764	-22.52	0.0266266	-22.52	0.0208817	-22.52	0.0337372	-22.52	0.0620117
-22.42	-0.0438232	-22.42	0.0266266	-22.42	0.0247879	-22.42	0.0356903	-22.42	0.0756836
-22.32	-0.0516357	-22.32	0.0172501	-22.32	0.0228351	-22.32	0.0278778	-22.32	0.0678711
-22.22	-0.0457764	-22.22	0.032486	-22.22	0.0228342	-22.22	0.0337372	-22.22	0.0737305
-22.12	-0.0438232	-22.12	0.016861	-22.12	0.0130699	-22.12	0.0259247	-22.12	0.065918
-22.02	-0.0438232	-22.02	0.0242844	-22.02	0.0224458	-22.02	0.0274887	-22.02	0.067482
-21.92	-0.0438232	-21.92	0.0266266	-21.92	0.0247885	-21.92	0.0395966	-21.92	0.0678711
-21.82	-0.0360107	-21.82	0.0266266	-21.82	0.0349427	-21.82	0.0474091	-21.82	0.0756836
-21.72	-0.0418701	-21.72	0.0266266	-21.72	0.0345532	-21.72	0.0415497	-21.72	0.0874023
-21.62	-0.0477295	-21.62	0.0149078	-21.62	0.0228349	-21.62	0.0356903	-21.62	0.0756836
-21.52	-0.0360107	-21.52	0.0246735	-21.52	0.0228351	-21.52	0.0376434	-21.52	0.0756836
-21.42	-0.0360107	-21.42	0.032486	-21.42	0.0228349	-21.42	0.0376434	-21.42	0.0756836
-21.32	-0.0360107	-21.32	0.0266266	-21.32	0.0228351	-21.32	0.0474091	-21.32	0.0756836
-21.22	-0.0360107	-21.22	0.0246735	-21.22	0.0228355	-21.22	0.0474091	-21.22	0.0756836
-21.12	-0.0281982	-21.12	0.032486	-21.12	0.0306467	-21.12	0.0552216	-21.12	0.0834961
-21.02	-0.0438232	-21.02	0.0266266	-21.02	0.0228351	-21.02	0.0474091	-21.02	0.0776367
-20.92	-0.0379639	-20.92	0.032486	-20.92	0.0326006	-20.92	0.0474091	-20.92	0.0834961
-20.82	-0.0262451	-20.82	0.0266266	-20.82	0.0326007	-20.82	0.0474091	-20.82	0.0776367
-20.72	-0.0262451	-20.72	0.032486	-20.72	0.0325998	-20.72	0.0474091	-20.72	0.0834961
-20.62	-0.0360107	-20.62	0.0152969	-20.62	0.0228355	-20.62	0.0474091	-20.62	0.0678711
-20.52	-0.0344467	-20.52	0.0223312	-20.52	0.0243989	-20.52	0.0489731	-20.52	0.0752945
-20.42	-0.024292	-20.42	0.0266266	-20.42	0.0247885	-20.42	0.0493622	-20.42	0.0874023
-20.32	-0.024292	-20.32	0.032486	-20.32	0.0345532	-20.32	0.0571747	-20.32	0.0858383
-20.22	-0.0340576	-20.22	0.016861	-20.22	0.0247885	-20.22	0.0399857	-20.22	0.0756836
-20.12	-0.0356216	-20.12	0.0227203	-20.12	0.0326006	-20.12	0.0454559	-20.12	0.0756836
-20.02	-0.0360107	-20.02	0.0266266	-20.02	0.0267413	-20.02	0.0395966	-20.02	0.0678711
-19.92	-0.0281982	-19.92	0.032486	-19.92	0.0325998	-19.92	0.0454559	-19.92	0.0737305
-19.82	-0.0438232	-19.82	0.016861	-19.82	0.0154117	-19.82	0.0298309	-19.82	0.0678711
-19.72	-0.0281982	-19.72	0.0149078	-19.72	0.0306474	-19.72	0.0356903	-19.72	0.0737305
-19.62	-0.0340576	-19.62	0.0149078	-19.62	0.032601	-19.62	0.0474091	-19.62	0.0756836
-19.52	-0.0281982	-19.52	0.0227203	-19.52	0.0326001	-19.52	0.0474091	-19.52	0.0756836
-19.42	-0.0438232	-19.42	7.09534e-3	-19.42	0.0228354	-19.42	0.0376434	-19.42	0.065918
-19.32	-0.0379639	-19.32	0.0149078	-19.32	0.0228349	-19.32	0.0376434	-19.32	0.065918
-19.22	-0.0360107	-19.22	0.0149078	-19.22	0.0228354	-19.22	0.0376434	-19.22	0.065918
-19.12	-0.0360107	-19.12	0.0149078	-19.12	0.0326004	-19.12	0.0474091	-19.12	0.0756836
-19.02	-0.0281982	-19.02	0.0129547	-19.02	0.0306474	-19.02	0.0454559	-19.02	0.0737305
-18.92	-0.0340576	-18.92	0.0149078	-18.92	0.0247879	-18.92	0.0395966	-18.92	0.0678711
-18.82	-0.0360107	-18.82	0.0172501	-18.82	0.0228348	-18.82	0.0376434	-18.82	0.0565414
-18.72	-0.0442123	-18.72	0.0145187	-18.72	0.0146334	-18.72	0.0294418	-18.72	0.0538101
-18.62	-0.0438232	-18.62	9.04846e-3	-18.62	0.0247885	-18.62	0.0395966	-18.62	0.0581055
-18.52	-0.0438232	-18.52	0.0149078	-18.52	0.024788	-18.52	0.0380325	-18.52	0.0639648
-18.42	-0.0340576	-18.42	9.04846e-3	-18.42	0.0247885	-18.42	0.0376434	-18.42	0.065918
-18.32	-0.0262451	-18.32	0.0149078	-18.32	0.0326	-18.32	0.0454559	-18.32	0.065918
-18.22	-0.0438232	-18.22	-2.67029e-3	-18.22	0.0150229	-18.22	0.0278778	-18.22	0.0463867
-18.12	-0.0379639	-18.12	0.0129547	-18.12	0.0306474	-18.12	0.0337372	-18.12	0.0522461
-18.02	-0.0360107	-18.02	7.09534e-3	-18.02	0.0232242	-18.02	0.0376434	-18.02	0.0561523
-17.92	-0.025856	-17.92	0.0129547	-17.92	0.0286943	-17.92	0.0435028	-17.92	0.0620117
-17.82	-0.0262451	-17.82	7.09534e-3	-17.82	0.0306472	-17.82	0.0376434	-17.82	0.0561523
-17.72	-0.0281982	-17.72	3.18909e-3	-17.72	0.0208818	-17.72	0.0337372	-17.72	0.0522461
-17.62	-0.0340576	-17.62	-2.67029e-3	-17.62	0.0130697	-17.62	0.0278778	-17.62	0.0463867
-17.52	-0.0281982	-17.52	0.0129547	-17.52	0.0286942	-17.52	0.0259247	-17.52	0.0522461
-17.42	-0.0340576	-17.42	7.09534e-3	-17.42	0.0228348	-17.42	0.0356903	-17.42	0.0561523
-17.32	-0.0360107	-17.32	5.14221e-3	-17.32	0.020882	-17.32	0.0356903	-17.32	0.0541992
-17.22	-0.0184326	-17.22	3.57819e-3	-17.22	0.0286936	-17.22	0.0356903	-17.22	0.0526352
-17.12	-0.0340576	-17.12	-6.57654e-3	-17.12	0.0130699	-17.12	0.0259247	-17.12	0.0424805
-17.02	-0.0266342	-17.02	4.75311e-3	-17.02	0.0204926	-17.02	0.0274887	-17.02	0.0557632
-16.92	-0.024292	-16.92	5.14221e-3	-16.92	0.026741	-16.92	0.0278778	-16.92	0.0561523
-16.82	-0.0321045	-16.82	5.14221e-3	-16.82	0.0247882	-16.82	0.03022	-16.82	0.0483398
-16.72	-0.0164795	-16.72	5.14221e-3	-16.72	0.0325998	-16.72	0.0356903	-16.72	0.0541992
-16.62	-0.024292	-16.62	-4.62341e-3	-16.62	0.016976	-16.62	0.0278778	-16.62	0.0385742
-16.52	-0.024292	-16.52	3.18909e-3	-16.52	0.0228349	-16.52	0.0278778	-16.52	0.0444336
-16.42	-0.024292	-16.42	-2.67029e-3	-16.42	0.0169754	-16.42	0.0278778	-16.42	0.0385742
-16.32	-0.024292	-16.32	-4.62341e-3	-16.32	0.0150222	-16.32	0.0298309	-16.32	0.0463867
-16.22	-0.024292	-16.22	-0.014389	-16.22	0.0134584	-16.22	0.0259247	-16.22	0.0366211
-16.12	-0.024292	-16.12	-0.014389	-16.12	0.0130692	-16.12	0.0278778	-16.12	0.0366211
-16.02	-0.024292	-16.02	-4.62341e-3	-16.02	0.0130695	-16.02	0.0200653	-16.02	0.0366211
-15.92	-0.0164795	-15.92	-4.62341e-3	-15.92	0.0208818	-15.92	0.0259247	-15.92	0.0366211
