Cycle: 9  C15A160F_X	Cycle: 9  C15A160F_Y	Fitted Cycle: 9  C15A160F_X	Fitted Cycle: 9  C15A160F_Y
4.24	1.81226	4.24	-7.60896
4.34	1.81421	4.34	-7.60078
4.44	1.79858	4.44	-7.5926
4.54	1.7876	4.54	-7.58442
4.64	1.78882	4.64	-7.57624
4.74	1.77905	4.74	-7.56807
4.84	1.76929	4.84	-7.55989
4.94	1.75952	4.94	-7.55172
5.04	1.75952	5.04	-7.54355
5.14	1.7478	5.14	-7.53537
5.24	1.73804	5.24	-7.5272
5.34	1.729	5.34	-7.51903
5.44	1.72046	5.44	-7.51087
5.54	1.70874	5.54	-7.5027
5.64	1.70874	5.64	-7.49453
5.74	1.69897	5.74	-7.48637
5.84	1.68921	5.84	-7.4782
5.94	1.67749	5.94	-7.47004
6.04	1.67358	6.04	-7.46188
6.14	1.65796	6.14	-7.45372
6.24	1.64893	6.24	-7.44556
6.34	1.65015	6.34	-7.4374
6.44	1.63647	6.44	-7.42924
6.54	1.6189	6.54	-7.42108
6.64	1.6189	6.64	-7.41293
6.74	1.60913	6.74	-7.40477
6.84	1.59937	6.84	-7.39662
6.94	1.59937	6.94	-7.38846
7.04	1.58374	7.04	-7.38031
7.14	1.56812	7.14	-7.37216
7.24	1.55835	7.24	-7.36401
7.34	1.55444	7.34	-7.35586
7.44	1.5376	7.44	-7.34772
7.54	1.52905	7.54	-7.33957
7.64	1.51929	7.64	-7.33143
7.74	1.51929	7.74	-7.32328
7.84	1.50952	7.84	-7.31514
7.94	1.50952	7.94	-7.30699
8.04	1.4939	8.04	-7.29885
8.14	1.47827	8.14	-7.29071
8.24	1.46851	8.24	-7.28257
8.34	1.4646	8.34	-7.27444
8.44	1.44775	8.44	-7.2663
8.54	1.43921	8.54	-7.25816
8.64	1.43921	8.64	-7.25003
8.74	1.42554	8.74	-7.24189
8.84	1.40991	8.84	-7.23376
8.94	1.40796	8.94	-7.22563
9.04	1.39429	9.04	-7.2175
9.14	1.38843	9.14	-7.20937
9.24	1.37866	9.24	-7.20124
9.34	1.3689	9.34	-7.19311
9.44	1.36499	9.44	-7.18499
9.54	1.34814	9.54	-7.17686
9.64	1.33569	9.64	-7.16874
9.74	1.32983	9.74	-7.16061
9.84	1.32007	9.84	-7.15249
9.94	1.31616	9.94	-7.14437
10.04	1.29858	10.04	-7.13625
10.14	1.28882	10.14	-7.12813
10.24	1.28491	10.24	-7.12001
10.34	1.26929	10.34	-7.11189
10.44	1.25757	10.44	-7.10378
10.54	1.25366	10.54	-7.09566
10.64	1.2478	10.64	-7.08755
10.74	1.23413	10.74	-7.07944
10.84	1.21851	10.84	-7.07132
10.94	1.2146	10.94	-7.06321
11.04	1.19775	11.04	-7.0551
11.14	1.19507	11.14	-7.04699
11.24	1.17944	11.24	-7.03889
11.34	1.16577	11.34	-7.03078
11.44	1.15991	11.44	-7.02267
11.54	1.14819	11.54	-7.01457
11.64	1.14429	11.64	-7.00646
11.74	1.12866	11.74	-6.99836
11.84	1.11499	11.84	-6.99026
11.94	1.10913	11.94	-6.98216
12.04	1.09351	12.04	-6.97406
12.14	1.08765	12.14	-6.96596
12.24	1.07397	12.24	-6.95786
12.34	1.06812	12.34	-6.94977
12.44	1.05444	12.44	-6.94167
12.54	1.03491	12.54	-6.93358
12.64	1.02783	12.64	-6.92548
12.74	1.01538	12.74	-6.91739
12.84	1.00952	12.84	-6.9093
12.94	1.00562	12.94	-6.90121
13.04	0.986084	13.04	-6.89312
13.14	0.980225	13.14	-6.88503
13.24	0.9646	13.24	-6.87695
13.34	0.95874	13.34	-6.86886
13.44	0.945068	13.44	-6.86077
13.54	0.939209	13.54	-6.85269
13.64	0.925537	13.64	-6.84461
13.74	0.917725	13.74	-6.83653
13.84	0.913818	13.84	-6.82844
13.94	0.894287	13.94	-6.82036
14.04	0.888428	14.04	-6.81229
14.14	0.874756	14.14	-6.80421
14.24	0.868896	14.24	-6.79613
14.34	0.853271	14.34	-6.78805
14.44	0.843506	14.44	-6.77998
14.54	0.828613	14.54	-6.77191
14.64	0.825928	14.64	-6.76383
14.74	0.816162	14.74	-6.75576
14.84	0.796631	14.84	-6.74769
14.94	0.788818	14.94	-6.73962
15.04	0.775146	15.04	-6.73155
15.14	0.765381	15.14	-6.72349
15.24	0.749756	15.24	-6.71542
15.34	0.74585	15.34	-6.70735
15.44	0.73999	15.44	-6.69929
15.54	0.724365	15.54	-6.69123
15.64	0.7146	15.64	-6.68316
15.74	0.704834	15.74	-6.6751
15.84	0.689209	15.84	-6.66704
15.94	0.685303	15.94	-6.65898
16.04	0.675537	16.04	-6.65092
16.14	0.657959	16.14	-6.64287
16.24	0.654053	16.24	-6.63481
16.34	0.644287	16.34	-6.62675
16.44	0.624756	16.44	-6.6187
16.54	0.618896	16.54	-6.61065
16.64	0.61499	16.64	-6.60259
16.74	0.593506	16.74	-6.59454
16.84	0.58374	16.84	-6.58649
16.94	0.577881	16.94	-6.57844
17.04	0.564209	17.04	-6.5704
17.14	0.554443	17.14	-6.56235
17.24	0.544678	17.24	-6.5543
17.34	0.534912	17.34	-6.54626
17.44	0.513428	17.44	-6.53821
17.54	0.507568	17.54	-6.53017
17.64	0.503662	17.64	-6.52213
17.74	0.493896	17.74	-6.51409
17.84	0.474365	17.84	-6.50605
17.94	0.4646	17.94	-6.49801
18.04	0.454834	18.04	-6.48997
18.14	0.443115	18.14	-6.48193
18.24	0.428223	18.24	-6.4739
18.34	0.425537	18.34	-6.46586
18.44	0.415771	18.44	-6.45783
18.54	0.406006	18.54	-6.4498
18.64	0.39624	18.64	-6.44177
18.74	0.374756	18.74	-6.43373
18.84	0.36499	18.84	-6.4257
18.94	0.359131	18.94	-6.41768
19.04	0.355225	19.04	-6.40965
19.14	0.335693	19.14	-6.40162
19.24	0.325928	19.24	-6.3936
19.34	0.316162	19.34	-6.38557
19.44	0.304443	19.44	-6.37755
19.54	0.294678	19.54	-6.36952
19.64	0.275146	19.64	-6.3615
19.74	0.265381	19.74	-6.35348
19.84	0.259521	19.84	-6.34546
19.94	0.255615	19.94	-6.33744
20.04	0.24585	20.04	-6.32943
20.14	0.236084	20.14	-6.32141
20.24	0.2146	20.24	-6.3134
20.34	0.204834	20.34	-6.30538
20.44	0.195068	20.44	-6.29737
20.54	0.185303	20.54	-6.28935
20.64	0.165771	20.64	-6.28134
20.74	0.159912	20.74	-6.27333
20.84	0.165771	20.84	-6.26532
20.94	0.144287	20.94	-6.25732
21.04	0.134521	21.04	-6.24931
21.14	0.124756	21.14	-6.2413
21.24	0.11499	21.24	-6.2333
21.34	0.105225	21.34	-6.22529
21.44	0.095459	21.44	-6.21729
21.54	0.0856934	21.54	-6.20929
21.64	0.0739746	21.64	-6.20129
21.74	0.064209	21.74	-6.19328
21.84	0.0544434	21.84	-6.18529
21.94	0.0446777	21.94	-6.17729
22.04	0.0251465	22.04	-6.16929
22.14	0.0153809	22.14	-6.16129
22.24	5.61523e-3	22.24	-6.1533
22.34	-4.15039e-3	22.34	-6.1453
22.44	-0.0158691	22.44	-6.13731
22.54	-0.0256348	22.54	-6.12932
22.64	-0.0354004	22.64	-6.12133
22.74	-0.045166	22.74	-6.11334
22.84	-0.0549316	22.84	-6.10535
22.94	-0.0646973	22.94	-6.09736
23.04	-0.0744629	23.04	-6.08937
23.14	-0.0842285	23.14	-6.08139
23.24	-0.0959473	23.24	-6.0734
23.34	-0.109619	23.34	-6.06542
23.44	-0.125244	23.44	-6.05743
23.54	-0.13501	23.54	-6.04945
23.64	-0.144775	23.64	-6.04147
23.74	-0.154541	23.74	-6.03349
23.84	-0.164307	23.84	-6.02551
23.94	-0.174072	23.94	-6.01753
24.04	-0.185791	24.04	-6.00956
24.14	-0.195557	24.14	-6.00158
24.24	-0.205322	24.24	-5.99361
24.34	-0.215088	24.34	-5.98563
24.44	-0.215088	24.44	-5.97766
24.54	-0.224854	24.54	-5.96969
24.64	-0.234619	24.64	-5.96172
24.74	-0.244385	24.74	-5.95375
24.84	-0.25415	24.84	-5.94578
24.94	-0.263916	24.94	-5.93781
25.04	-0.279541	25.04	-5.92984
25.14	-0.295166	25.14	-5.92188
25.24	-0.304932	25.24	-5.91391
25.34	-0.314697	25.34	-5.90595
25.44	-0.324463	25.44	-5.89798
25.54	-0.334229	25.54	-5.89002
25.64	-0.343994	25.64	-5.88206
25.74	-0.35376	25.74	-5.8741
25.84	-0.369385	25.84	-5.86614
25.94	-0.375244	25.94	-5.85818
26.04	-0.38501	26.04	-5.85023
26.14	-0.394775	26.14	-5.84227
26.24	-0.404541	26.24	-5.83432
26.34	-0.414307	26.34	-5.82636
26.44	-0.424072	26.44	-5.81841
26.54	-0.433838	26.54	-5.81046
26.64	-0.448242	26.64	-5.80251
26.74	-0.467041	26.74	-5.79456
26.84	-0.476807	26.84	-5.78661
26.94	-0.476807	26.94	-5.77866
27.04	-0.486572	27.04	-5.77071
27.14	-0.496338	27.14	-5.76277
27.24	-0.506104	27.24	-5.75482
27.34	-0.515869	27.34	-5.74688
27.44	-0.529541	27.44	-5.73893
27.54	-0.545166	27.54	-5.73099
27.64	-0.554932	27.64	-5.72305
27.74	-0.56665	27.74	-5.71511
27.84	-0.56665	27.84	-5.70717
27.94	-0.576416	27.94	-5.69923
28.04	-0.586182	28.04	-5.6913
28.14	-0.599854	28.14	-5.68336
28.24	-0.615479	28.24	-5.67543
28.34	-0.625244	28.34	-5.66749
28.44	-0.63501	28.44	-5.65956
28.54	-0.644775	28.54	-5.65163
28.64	-0.6604	28.64	-5.6437
28.74	-0.676025	28.74	-5.63577
28.84	-0.685791	28.84	-5.62784
28.94	-0.685791	28.94	-5.61991
29.04	-0.695557	29.04	-5.61198
29.14	-0.705322	29.14	-5.60405
29.24	-0.715088	29.24	-5.59613
29.34	-0.72876	29.34	-5.58821
29.44	-0.744385	29.44	-5.58028
29.54	-0.756104	29.54	-5.57236
29.64	-0.756104	29.64	-5.56444
29.74	-0.765869	29.74	-5.55652
29.84	-0.775635	29.84	-5.5486
29.94	-0.789307	29.94	-5.54068
30.04	-0.804932	30.04	-5.53276
30.14	-0.814697	30.14	-5.52485
30.24	-0.824463	30.24	-5.51693
30.34	-0.824463	30.34	-5.50902
30.44	-0.838135	30.44	-5.50111
30.54	-0.85376	30.54	-5.49319
30.64	-0.865479	30.64	-5.48528
30.74	-0.865479	30.74	-5.47737
30.84	-0.87915	30.84	-5.46946
30.94	-0.894775	30.94	-5.46156
31.04	-0.904541	31.04	-5.45365
31.14	-0.914307	31.14	-5.44574
31.24	-0.927979	31.24	-5.43784
31.34	-0.933838	31.34	-5.42993
31.44	-0.943604	31.44	-5.42203
31.54	-0.953369	31.54	-5.41413
31.64	-0.965088	31.64	-5.40623
31.74	-0.969727	31.74	-5.39833
31.84	-0.986572	31.84	-5.39043
31.94	-0.996338	31.94	-5.38253
32.04	-1.0061	32.04	-5.37463
32.14	-1.01001	32.14	-5.36673
32.24	-1.02563	32.24	-5.35884
32.34	-1.0354	32.34	-5.35094
32.44	-1.04517	32.44	-5.34305
32.54	-1.05884	32.54	-5.33516
32.64	-1.0647	32.64	-5.32727
32.74	-1.07642	32.74	-5.31938
32.84	-1.09009	32.84	-5.31149
32.94	-1.10571	32.94	-5.3036
33.04	-1.10571	33.04	-5.29571
33.14	-1.11548	33.14	-5.28782
33.24	-1.12915	33.24	-5.27994
33.34	-1.14478	33.34	-5.27205
33.44	-1.14478	33.44	-5.26417
33.54	-1.15845	33.54	-5.25629
33.64	-1.17407	33.64	-5.24841
33.74	-1.18384	33.74	-5.24053
33.84	-1.18384	33.84	-5.23265
33.94	-1.19946	33.94	-5.22477
34.04	-1.21509	34.04	-5.21689
34.14	-1.21509	34.14	-5.20901
34.24	-1.22485	34.24	-5.20114
34.34	-1.23853	34.34	-5.19326
34.44	-1.25415	34.44	-5.18539
34.54	-1.25415	34.54	-5.17752
34.64	-1.26855	34.64	-5.16964
34.74	-1.2854	34.74	-5.16177
34.84	-1.2854	34.84	-5.1539
34.94	-1.29517	34.94	-5.14604
35.04	-1.31079	35.04	-5.13817
35.14	-1.31665	35.14	-5.1303
35.24	-1.32642	35.24	-5.12243
35.34	-1.34009	35.34	-5.11457
35.44	-1.35571	35.44	-5.10671
35.54	-1.36548	35.54	-5.09884
35.64	-1.36548	35.64	-5.09098
35.74	-1.37915	35.74	-5.08312
35.84	-1.39478	35.84	-5.07526
35.94	-1.39868	35.94	-5.0674
36.04	-1.41431	36.04	-5.05954
36.14	-1.42603	36.14	-5.05169
36.24	-1.42993	36.24	-5.04383
36.34	-1.44556	36.34	-5.03597
36.44	-1.45532	36.44	-5.02812
36.54	-1.45923	36.54	-5.02027
36.64	-1.47485	36.64	-5.01242
36.74	-1.48462	36.74	-5.00456
36.84	-1.48853	36.84	-4.99671
36.94	-1.50415	36.94	-4.98886
37.04	-1.51392	37.04	-4.98102
37.14	-1.51855	37.14	-4.97317
37.24	-1.5354	37.24	-4.96532
37.34	-1.54517	37.34	-4.95748
37.44	-1.54907	37.44	-4.94963
37.54	-1.56665	37.54	-4.94179
37.64	-1.56665	37.64	-4.93395
37.74	-1.58032	37.74	-4.92611
37.84	-1.59595	37.84	-4.91826
37.94	-1.59595	37.94	-4.91043
38.04	-1.60962	38.04	-4.90259
38.14	-1.62524	38.14	-4.89475
38.24	-1.62915	38.24	-4.88691
38.34	-1.64478	38.34	-4.87908
38.44	-1.65454	38.44	-4.87124
38.54	-1.65845	38.54	-4.86341
38.64	-1.67407	38.64	-4.85558
38.74	-1.67798	38.74	-4.84774
38.84	-1.69556	38.84	-4.83991
38.94	-1.70532	38.94	-4.83208
39.04	-1.70923	39.04	-4.82425
39.14	-1.72485	39.14	-4.81643
39.24	-1.72485	39.24	-4.8086
39.34	-1.73853	39.34	-4.80077
39.44	-1.74438	39.44	-4.79295
39.54	-1.75879	39.54	-4.78512
39.64	-1.77563	39.64	-4.7773
39.74	-1.77563	39.74	-4.76948
39.84	-1.78931	39.84	-4.76166
39.94	-1.79517	39.94	-4.75384
40.04	-1.80493	40.04	-4.74602
40.14	-1.82056	40.14	-4.7382
40.24	-1.82642	40.24	-4.73038
40.34	-1.84009	40.34	-4.72257
40.44	-1.84595	40.44	-4.71475
40.54	-1.85571	40.54	-4.70694
40.64	-1.85962	40.64	-4.69913
40.74	-1.87524	40.74	-4.69131
40.84	-1.87524	40.84	-4.6835
40.94	-1.88892	40.94	-4.67569
41.04	-1.89478	41.04	-4.66788
41.14	-1.90845	41.14	-4.66007
41.24	-1.91431	41.24	-4.65227
41.34	-1.92407	41.34	-4.64446
41.44	-1.93774	41.44	-4.63665
41.54	-1.9436	41.54	-4.62885
41.64	-1.95801	41.64	-4.62104
41.74	-1.96509	41.74	-4.61324
41.84	-1.96509	41.84	-4.60544
41.94	-1.98071	41.94	-4.59764
42.04	-1.99634	42.04	-4.58984
42.14	-2.00024	42.14	-4.58204
42.24	-2.01587	42.24	-4.57424
42.34	-2.01587	42.34	-4.56645
42.44	-2.02954	42.44	-4.55865
42.54	-2.0354	42.54	-4.55085
42.64	-2.04907	42.64	-4.54306
42.74	-2.05493	42.74	-4.53527
42.84	-2.0647	42.84	-4.52748
42.94	-2.0686	42.94	-4.51968
43.04	-2.08423	43.04	-4.51189
43.14	-2.08423	43.14	-4.50411
43.24	-2.0979	43.24	-4.49632
43.34	-2.10376	43.34	-4.48853
43.44	-2.11938	43.44	-4.48074
43.54	-2.12524	43.54	-4.47296
43.64	-2.13965	43.64	-4.46517
43.74	-2.14673	43.74	-4.45739
43.84	-2.15649	43.84	-4.44961
43.94	-2.1604	43.94	-4.44183
44.04	-2.17603	44.04	-4.43405
44.14	-2.17603	44.14	-4.42627
44.24	-2.1897	44.24	-4.41849
44.34	-2.19556	44.34	-4.41071
44.44	-2.20923	44.44	-4.40293
44.54	-2.21509	44.54	-4.39516
44.64	-2.22876	44.64	-4.38738
44.74	-2.23462	44.74	-4.37961
44.84	-2.24438	44.84	-4.37183
44.94	-2.24829	44.94	-4.36406
45.04	-2.26587	45.04	-4.35629
45.14	-2.26978	45.14	-4.34852
45.24	-2.27563	45.24	-4.34075
45.34	-2.28931	45.34	-4.33298
45.44	-2.29517	45.44	-4.32522
45.54	-2.30884	45.54	-4.31745
45.64	-2.3147	45.64	-4.30969
45.74	-2.32446	45.74	-4.30192
45.84	-2.3291	45.84	-4.29416
45.94	-2.34595	45.94	-4.2864
46.04	-2.34985	46.04	-4.27863
46.14	-2.36548	46.14	-4.27087
46.24	-2.36548	46.24	-4.26311
46.34	-2.37915	46.34	-4.25536
46.44	-2.38501	46.44	-4.2476
46.54	-2.38892	46.54	-4.23984
46.64	-2.40454	46.64	-4.23209
46.74	-2.40845	46.74	-4.22433
46.84	-2.42407	46.84	-4.21658
46.94	-2.42407	46.94	-4.20882
47.04	-2.4397	47.04	-4.20107
47.14	-2.44556	47.14	-4.19332
47.24	-2.44946	47.24	-4.18557
47.34	-2.46509	47.34	-4.17782
47.44	-2.46899	47.44	-4.17007
47.54	-2.48462	47.54	-4.16233
47.64	-2.48926	47.64	-4.15458
47.74	-2.5061	47.74	-4.14684
47.84	-2.5061	47.84	-4.13909
47.94	-2.51978	47.94	-4.13135
48.04	-2.52563	48.04	-4.1236
48.14	-2.5354	48.14	-4.11586
48.24	-2.53931	48.24	-4.10812
48.34	-2.55493	48.34	-4.10038
48.44	-2.55884	48.44	-4.09264
48.54	-2.57446	48.54	-4.08491
48.64	-2.57837	48.64	-4.07717
48.74	-2.58423	48.74	-4.06943
48.84	-2.59985	48.84	-4.0617
48.94	-2.60571	48.94	-4.05397
49.04	-2.61938	49.04	-4.04623
49.14	-2.62524	49.14	-4.0385
49.24	-2.63501	49.24	-4.03077
49.34	-2.63892	49.34	-4.02304
49.44	-2.65454	49.44	-4.01531
49.54	-2.65918	49.54	-4.00758
49.64	-2.67603	49.64	-3.99985
49.74	-2.67603	49.74	-3.99213
49.84	-2.67993	49.84	-3.9844
49.94	-2.69556	49.94	-3.97668
50.04	-2.69946	50.04	-3.96896
50.14	-2.71509	50.14	-3.96123
50.24	-2.71899	50.24	-3.95351
50.34	-2.73462	50.34	-3.94579
50.44	-2.73462	50.44	-3.93807
50.54	-2.73853	50.54	-3.93035
50.64	-2.7561	50.64	-3.92263
50.74	-2.76001	50.74	-3.91492
50.84	-2.77563	50.84	-3.9072
50.94	-2.77954	50.94	-3.89949
51.04	-2.7854	51.04	-3.89177
51.14	-2.79907	51.14	-3.88406
51.24	-2.80493	51.24	-3.87635
51.34	-2.80884	51.34	-3.86864
51.44	-2.82446	51.44	-3.86093
51.54	-2.82446	51.54	-3.85322
51.64	-2.83887	51.64	-3.84551
51.74	-2.84595	51.74	-3.8378
51.84	-2.85962	51.84	-3.83009
51.94	-2.86548	51.94	-3.82239
52.04	-2.86938	52.04	-3.81468
52.14	-2.88501	52.14	-3.80698
52.24	-2.88892	52.24	-3.79928
52.34	-2.90454	52.34	-3.79157
52.44	-2.90845	52.44	-3.78387
52.54	-2.92407	52.54	-3.77617
52.64	-2.92798	52.64	-3.76848
52.74	-2.93384	52.74	-3.76078
52.84	-2.94946	52.84	-3.75308
52.94	-2.95532	52.94	-3.74538
53.04	-2.95532	53.04	-3.73769
53.14	-2.96899	53.14	-3.72999
53.24	-2.97485	53.24	-3.7223
53.34	-2.98926	53.34	-3.71461
53.44	-2.99634	53.44	-3.70692
53.54	-3.00024	53.54	-3.69923
53.64	-3.01587	53.64	-3.69154
53.74	-3.01587	53.74	-3.68385
53.84	-3.02954	53.84	-3.67616
53.94	-3.0354	53.94	-3.66847
54.04	-3.03931	54.04	-3.66079
54.14	-3.05493	54.14	-3.6531
54.24	-3.05884	54.24	-3.64542
54.34	-3.07446	54.34	-3.63774
54.44	-3.07837	54.44	-3.63005
54.54	-3.09399	54.54	-3.62237
54.64	-3.0979	54.64	-3.61469
54.74	-3.10767	54.74	-3.60701
54.84	-3.11353	54.84	-3.59933
54.94	-3.12988	54.94	-3.59166
55.04	-3.13696	55.04	-3.58398
55.14	-3.13696	55.14	-3.57631
55.24	-3.15063	55.24	-3.56863
55.34	-3.15649	55.34	-3.56096
55.44	-3.17017	55.44	-3.55328
55.54	-3.17603	55.54	-3.54561
55.64	-3.17993	55.64	-3.53794
55.74	-3.19556	55.74	-3.53027
55.84	-3.19946	55.84	-3.5226
55.94	-3.21509	55.94	-3.51493
56.04	-3.21899	56.04	-3.50727
56.14	-3.22485	56.14	-3.4996
56.24	-3.23853	56.24	-3.49194
56.34	-3.24438	56.34	-3.48427
56.44	-3.25806	56.44	-3.47661
56.54	-3.26392	56.54	-3.46894
56.64	-3.27759	56.64	-3.46128
56.74	-3.28345	56.74	-3.45362
56.84	-3.2998	56.84	-3.44596
56.94	-3.30688	56.94	-3.4383
57.04	-3.30688	57.04	-3.43065
57.14	-3.32056	57.14	-3.42299
57.24	-3.32642	57.24	-3.41533
57.34	-3.33032	57.34	-3.40768
57.44	-3.34595	57.44	-3.40002
57.54	-3.34985	57.54	-3.39237
57.64	-3.36548	57.64	-3.38472
57.74	-3.36938	57.74	-3.37707
57.84	-3.37524	57.84	-3.36942
57.94	-3.38892	57.94	-3.36177
58.04	-3.39478	58.04	-3.35412
58.14	-3.39868	58.14	-3.34647
58.24	-3.41431	58.24	-3.33882
58.34	-3.41821	58.34	-3.33118
58.44	-3.42407	58.44	-3.32353
58.54	-3.43848	58.54	-3.31589
58.64	-3.44556	58.64	-3.30825
58.74	-3.44556	58.74	-3.3006
58.84	-3.45923	58.84	-3.29296
58.94	-3.46899	58.94	-3.28532
59.04	-3.47485	59.04	-3.27768
59.14	-3.48853	59.14	-3.27004
59.24	-3.49438	59.24	-3.26241
59.34	-3.49829	59.34	-3.25477
59.44	-3.50415	59.44	-3.24713
59.54	-3.51587	59.54	-3.2395
59.64	-3.51978	59.64	-3.23187
59.74	-3.52954	59.74	-3.22423
59.84	-3.54517	59.84	-3.2166
59.94	-3.54517	59.94	-3.20897
60.04	-3.54907	60.04	-3.20134
60.14	-3.5647	60.14	-3.19371
60.24	-3.56934	60.24	-3.18608
60.34	-3.57642	60.34	-3.17846
60.44	-3.59009	60.44	-3.17083
60.54	-3.59595	60.54	-3.1632
60.64	-3.59985	60.64	-3.15558
60.74	-3.61548	60.74	-3.14796
60.84	-3.61938	60.84	-3.14033
60.94	-3.62524	60.94	-3.13271
61.04	-3.63892	61.04	-3.12509
61.14	-3.64478	61.14	-3.11747
61.24	-3.65845	61.24	-3.10985
61.34	-3.66431	61.34	-3.10223
61.44	-3.66821	61.44	-3.09462
61.54	-3.67407	61.54	-3.087
61.64	-3.68774	61.64	-3.07938
61.74	-3.6936	61.74	-3.07177
61.84	-3.69751	61.84	-3.06416
61.94	-3.70337	61.94	-3.05654
62.04	-3.71973	62.04	-3.04893
62.14	-3.72681	62.14	-3.04132
62.24	-3.73071	62.24	-3.03371
62.34	-3.74634	62.34	-3.0261
62.44	-3.75024	62.44	-3.01849
62.54	-3.7561	62.54	-3.01089
62.64	-3.76978	62.64	-3.00328
62.74	-3.77563	62.74	-2.99568
62.84	-3.7854	62.84	-2.98807
62.94	-3.78931	62.94	-2.98047
63.04	-3.79517	63.04	-2.97286
63.14	-3.80884	63.14	-2.96526
63.24	-3.8147	63.24	-2.95766
63.34	-3.8186	63.34	-2.95006
63.44	-3.82446	63.44	-2.94246
63.54	-3.82837	63.54	-2.93487
63.64	-3.84399	63.64	-2.92727
63.74	-3.84863	63.74	-2.91967
63.84	-3.85571	63.84	-2.91208
63.94	-3.86938	63.94	-2.90448
64.04	-3.87524	64.04	-2.89689
64.14	-3.87915	64.14	-2.8893
64.24	-3.89478	64.24	-2.88171
64.34	-3.89868	64.34	-2.87411
64.44	-3.90454	64.44	-2.86653
64.54	-3.92017	64.54	-2.85894
64.64	-3.92603	64.64	-2.85135
64.74	-3.92993	64.74	-2.84376
64.84	-3.94556	64.84	-2.83618
64.94	-3.94946	64.94	-2.82859
65.04	-3.95532	65.04	-2.82101
65.14	-3.96899	65.14	-2.81342
65.24	-3.97949	65.24	-2.80584
65.34	-3.98657	65.34	-2.79826
65.44	-3.99634	65.44	-2.79068
65.54	-4.00024	65.54	-2.7831
65.64	-4.0061	65.64	-2.77552
65.74	-4.01001	65.74	-2.76794
65.84	-4.02563	65.84	-2.76036
65.94	-4.02954	65.94	-2.75279
66.04	-4.03931	66.04	-2.74521
66.14	-4.05493	66.14	-2.73764
66.24	-4.05884	66.24	-2.73007
66.34	-4.0647	66.34	-2.72249
66.44	-4.07446	66.44	-2.71492
66.54	-4.07837	66.54	-2.70735
66.64	-4.08423	66.64	-2.69978
66.74	-4.08813	66.74	-2.69221
66.84	-4.10376	66.84	-2.68464
66.94	-4.10767	66.94	-2.67708
67.04	-4.11353	67.04	-2.66951
67.14	-4.11816	67.14	-2.66195
67.24	-4.12524	67.24	-2.65438
67.34	-4.13892	67.34	-2.64682
67.44	-4.14478	67.44	-2.63926
67.54	-4.14868	67.54	-2.6317
67.64	-4.15454	67.64	-2.62413
67.74	-4.15845	67.74	-2.61658
67.84	-4.17603	67.84	-2.60902
67.94	-4.17993	67.94	-2.60146
68.04	-4.18579	68.04	-2.5939
68.14	-4.1897	68.14	-2.58634
68.24	-4.19556	68.24	-2.57879
68.34	-4.20923	68.34	-2.57124
68.44	-4.21509	68.44	-2.56368
68.54	-4.21899	68.54	-2.55613
68.64	-4.22485	68.64	-2.54858
68.74	-4.23926	68.74	-2.54103
68.84	-4.24634	68.84	-2.53348
68.94	-4.25024	68.94	-2.52593
69.04	-4.2561	69.04	-2.51838
69.14	-4.26978	69.14	-2.51083
69.24	-4.27563	69.24	-2.50329
69.34	-4.27954	69.34	-2.49574
69.44	-4.2854	69.44	-2.4882
69.54	-4.29907	69.54	-2.48065
69.64	-4.30884	69.64	-2.47311
69.74	-4.3147	69.74	-2.46557
69.84	-4.3186	69.84	-2.45803
69.94	-4.33423	69.94	-2.45049
70.04	-4.33813	70.04	-2.44295
70.14	-4.34399	70.14	-2.43541
70.24	-4.3584	70.24	-2.42788
70.34	-4.36548	70.34	-2.42034
70.44	-4.36548	70.44	-2.4128
70.54	-4.36938	70.54	-2.40527
70.64	-4.38892	70.64	-2.39774
70.74	-4.39478	70.74	-2.3902
70.84	-4.39478	70.84	-2.38267
70.94	-4.39868	70.94	-2.37514
71.04	-4.40845	71.04	-2.36761
71.14	-4.42603	71.14	-2.36008
71.24	-4.42993	71.24	-2.35255
71.34	-4.43579	71.34	-2.34503
71.44	-4.44946	71.44	-2.3375
71.54	-4.45532	71.54	-2.32997
71.64	-4.45923	71.64	-2.32245
71.74	-4.46509	71.74	-2.31493
71.84	-4.47876	71.84	-2.3074
71.94	-4.48462	71.94	-2.29988
72.04	-4.48926	72.04	-2.29236
72.14	-4.49634	72.14	-2.28484
72.24	-4.51001	72.24	-2.27732
72.34	-4.51587	72.34	-2.2698
72.44	-4.51978	72.44	-2.26229
72.54	-4.52563	72.54	-2.25477
72.64	-4.52954	72.64	-2.24725
72.74	-4.54907	72.74	-2.23974
72.84	-4.55493	72.84	-2.23222
72.94	-4.55884	72.94	-2.22471
73.04	-4.5647	73.04	-2.2172
73.14	-4.57837	73.14	-2.20969
73.24	-4.58423	73.24	-2.20218
73.34	-4.58813	73.34	-2.19467
73.44	-4.59399	73.44	-2.18716
73.54	-4.6084	73.54	-2.17965
73.64	-4.61548	73.64	-2.17215
73.74	-4.61938	73.74	-2.16464
73.84	-4.62524	73.84	-2.15713
73.94	-4.63892	73.94	-2.14963
74.04	-4.64478	74.04	-2.14213
74.14	-4.64868	74.14	-2.13463
74.24	-4.65454	74.24	-2.12712
74.34	-4.67017	74.34	-2.11962
74.44	-4.67993	74.44	-2.11212
74.54	-4.68579	74.54	-2.10463
