Cycle: 11  CDAN-1032A_X	Cycle: 11  CDAN-1032A_Y	Fitted Cycle: 11  CDAN-1032A_X	Fitted Cycle: 11  CDAN-1032A_Y
1308.78	346.725	1308.78	385.858
1308.88	346.594	1308.88	385.842
1308.98	346.483	1308.98	385.825
1309.08	346.372	1309.08	385.809
1309.18	346.26	1309.18	385.792
1309.28	346.143	1309.28	385.775
1309.38	346.031	1309.38	385.759
1309.48	345.922	1309.48	385.742
1309.58	345.803	1309.58	385.726
1309.68	345.692	1309.68	385.709
1309.78	345.584	1309.78	385.693
1309.88	345.465	1309.88	385.676
1309.98	345.362	1309.98	385.659
1310.08	345.262	1310.08	385.643
1310.18	345.16	1310.18	385.626
1310.28	345.071	1310.28	385.61
1310.38	344.953	1310.38	385.593
1310.48	344.862	1310.48	385.577
1310.58	344.744	1310.58	385.56
1310.68	344.641	1310.68	385.544
1310.78	344.533	1310.78	385.527
1310.88	344.424	1310.88	385.511
1310.98	344.315	1310.98	385.494
1311.08	344.184	1311.08	385.477
1311.18	344.071	1311.18	385.461
1311.28	343.963	1311.28	385.444
1311.38	343.862	1311.38	385.428
1311.48	343.764	1311.48	385.411
1311.58	343.662	1311.58	385.395
1311.68	343.565	1311.68	385.378
1311.78	343.463	1311.78	385.362
1311.88	343.364	1311.88	385.345
1311.98	343.262	1311.98	385.329
1312.08	343.171	1312.08	385.312
1312.18	343.073	1312.18	385.296
1312.28	342.961	1312.28	385.279
1312.38	342.844	1312.38	385.263
1312.48	342.742	1312.48	385.246
1312.58	342.623	1312.58	385.23
1312.68	342.504	1312.68	385.213
1312.78	342.405	1312.78	385.197
1312.88	342.303	1312.88	385.18
1312.98	342.201	1312.98	385.164
1313.08	342.086	1313.08	385.147
1313.18	341.973	1313.18	385.131
1313.28	341.883	1313.28	385.114
1313.38	341.783	1313.38	385.098
1313.48	341.682	1313.48	385.082
1313.58	341.573	1313.58	385.065
1313.68	341.455	1313.68	385.049
1313.78	341.354	1313.78	385.032
1313.88	341.227	1313.88	385.016
1313.98	341.114	1313.98	384.999
1314.08	341.016	1314.08	384.983
1314.18	340.914	1314.18	384.966
1314.28	340.807	1314.28	384.95
1314.38	340.706	1314.38	384.933
1314.48	340.604	1314.48	384.917
1314.58	340.514	1314.58	384.901
1314.68	340.414	1314.68	384.884
1314.78	340.326	1314.78	384.868
1314.88	340.216	1314.88	384.851
1314.98	340.114	1314.98	384.835
1315.08	340.016	1315.08	384.818
1315.18	339.887	1315.18	384.802
1315.28	339.776	1315.28	384.786
1315.38	339.655	1315.38	384.769
1315.48	339.543	1315.48	384.753
1315.58	339.436	1315.58	384.736
1315.68	339.325	1315.68	384.72
1315.78	339.215	1315.78	384.704
1315.88	339.106	1315.88	384.687
1315.98	339.006	1315.98	384.671
1316.08	338.913	1316.08	384.654
1316.18	338.805	1316.18	384.638
1316.28	338.696	1316.28	384.622
1316.38	338.596	1316.38	384.605
1316.48	338.493	1316.48	384.589
1316.58	338.385	1316.58	384.572
1316.68	338.276	1316.68	384.556
1316.78	338.176	1316.78	384.54
1316.88	338.083	1316.88	384.523
1316.98	337.985	1316.98	384.507
1317.08	337.883	1317.08	384.49
1317.18	337.785	1317.18	384.474
1317.28	337.705	1317.28	384.458
1317.38	337.616	1317.38	384.441
1317.48	337.524	1317.48	384.425
1317.58	337.444	1317.58	384.409
1317.68	337.354	1317.68	384.392
1317.78	337.255	1317.78	384.376
1317.88	337.162	1317.88	384.36
1317.98	337.071	1317.98	384.343
1318.08	336.965	1318.08	384.327
1318.18	336.873	1318.18	384.311
1318.28	336.783	1318.28	384.294
1318.38	336.694	1318.38	384.278
1318.48	336.593	1318.48	384.262
1318.58	336.475	1318.58	384.245
1318.68	336.373	1318.68	384.229
1318.78	336.283	1318.78	384.213
1318.88	336.184	1318.88	384.196
1318.98	336.092	1318.98	384.18
1319.08	336.014	1319.08	384.164
1319.18	335.916	1319.18	384.147
1319.28	335.815	1319.28	384.131
1319.38	335.725	1319.38	384.115
1319.48	335.626	1319.48	384.098
1319.58	335.533	1319.58	384.082
1319.68	335.444	1319.68	384.066
1319.78	335.354	1319.78	384.05
1319.88	335.256	1319.88	384.033
1319.98	335.163	1319.98	384.017
1320.08	335.073	1320.08	384.001
1320.18	334.983	1320.18	383.984
1320.28	334.875	1320.28	383.968
1320.38	334.795	1320.38	383.952
1320.48	334.694	1320.48	383.935
1320.58	334.614	1320.58	383.919
1320.68	334.516	1320.68	383.903
1320.78	334.424	1320.78	383.887
1320.88	334.344	1320.88	383.87
1320.98	334.264	1320.98	383.854
1321.08	334.194	1321.08	383.838
1321.18	334.104	1321.18	383.822
1321.28	334.014	1321.28	383.805
1321.38	333.936	1321.38	383.789
1321.48	333.864	1321.48	383.773
1321.58	333.776	1321.58	383.757
1321.68	333.703	1321.68	383.74
1321.78	333.623	1321.78	383.724
1321.88	333.545	1321.88	383.708
1321.98	333.456	1321.98	383.692
1322.08	333.364	1322.08	383.675
1322.18	333.266	1322.18	383.659
1322.28	333.184	1322.28	383.643
1322.38	333.106	1322.38	383.627
1322.48	333.012	1322.48	383.61
1322.58	332.924	1322.58	383.594
1322.68	332.844	1322.68	383.578
1322.78	332.746	1322.78	383.562
1322.88	332.664	1322.88	383.546
1322.98	332.585	1322.98	383.529
1323.08	332.504	1323.08	383.513
1323.18	332.416	1323.18	383.497
1323.28	332.334	1323.28	383.481
1323.38	332.245	1323.38	383.465
1323.48	332.155	1323.48	383.448
1323.58	332.067	1323.58	383.432
1323.68	331.985	1323.68	383.416
1323.78	331.895	1323.78	383.4
1323.88	331.803	1323.88	383.384
1323.98	331.694	1323.98	383.367
1324.08	331.655	1324.08	383.351
1324.18	331.545	1324.18	383.335
1324.28	331.481	1324.28	383.319
1324.38	331.377	1324.38	383.303
1324.48	331.264	1324.48	383.286
1324.58	331.158	1324.58	383.27
1324.68	331.092	1324.68	383.254
1324.78	331.016	1324.78	383.238
1324.88	330.946	1324.88	383.222
1324.98	330.924	1324.98	383.206
1325.08	330.795	1325.08	383.189
1325.18	330.756	1325.18	383.173
1325.28	330.766	1325.28	383.157
1325.38	330.766	1325.38	383.141
1325.48	330.756	1325.48	383.125
1325.58	330.756	1325.58	383.109
1325.68	330.766	1325.68	383.093
1325.78	330.776	1325.78	383.076
1325.88	330.778	1325.88	383.06
1325.98	330.78	1325.98	383.044
1326.08	330.787	1326.08	383.028
1326.18	330.799	1326.18	383.012
1326.28	330.809	1326.28	382.996
1326.38	330.785	1326.38	382.98
1326.48	330.755	1326.48	382.964
1326.58	330.74	1326.58	382.947
1326.68	330.709	1326.68	382.931
1326.78	330.667	1326.78	382.915
1326.88	330.637	1326.88	382.899
1326.98	330.598	1326.98	382.883
1327.08	330.559	1327.08	382.867
1327.18	330.509	1327.18	382.851
1327.28	330.469	1327.28	382.835
1327.38	330.428	1327.38	382.819
1327.48	330.401	1327.48	382.802
1327.58	330.36	1327.58	382.786
1327.68	330.313	1327.68	382.77
1327.78	330.27	1327.78	382.754
1327.88	330.24	1327.88	382.738
1327.98	330.173	1327.98	382.722
1328.08	330.13	1328.08	382.706
1328.18	330.1	1328.18	382.69
1328.28	330.059	1328.28	382.674
1328.38	330.022	1328.38	382.658
1328.48	329.987	1328.48	382.642
1328.58	329.951	1328.58	382.626
1328.68	329.919	1328.68	382.61
1328.78	329.883	1328.78	382.593
1328.88	329.85	1328.88	382.577
1328.98	329.811	1328.98	382.561
1329.08	329.77	1329.08	382.545
1329.18	329.731	1329.18	382.529
1329.28	329.699	1329.28	382.513
1329.38	329.673	1329.38	382.497
1329.48	329.632	1329.48	382.481
1329.58	329.59	1329.58	382.465
1329.68	329.569	1329.68	382.449
1329.78	329.531	1329.78	382.433
1329.88	329.499	1329.88	382.417
1329.98	329.473	1329.98	382.401
1330.08	329.45	1330.08	382.385
1330.18	329.42	1330.18	382.369
1330.28	329.391	1330.28	382.353
1330.38	329.389	1330.38	382.337
1330.48	329.371	1330.48	382.321
1330.58	329.37	1330.58	382.305
1330.68	329.342	1330.68	382.289
1330.78	329.309	1330.78	382.273
1330.88	329.28	1330.88	382.257
1330.98	329.27	1330.98	382.241
1331.08	329.272	1331.08	382.225
1331.18	329.25	1331.18	382.209
1331.28	329.231	1331.28	382.193
1331.38	329.213	1331.38	382.177
1331.48	329.192	1331.48	382.161
1331.58	329.155	1331.58	382.145
1331.68	329.118	1331.68	382.129
1331.78	329.069	1331.78	382.113
1331.88	329.02	1331.88	382.097
1331.98	328.96	1331.98	382.081
1332.08	328.921	1332.08	382.065
1332.18	328.88	1332.18	382.049
1332.28	328.819	1332.28	382.033
1332.38	328.79	1332.38	382.017
1332.48	328.727	1332.48	382.001
1332.58	328.7	1332.58	381.985
1332.68	328.637	1332.68	381.969
1332.78	328.559	1332.78	381.953
1332.88	328.428	1332.88	381.937
1332.98	328.307	1332.98	381.921
1333.08	328.171	1333.08	381.905
1333.18	328.018	1333.18	381.889
1333.28	327.868	1333.28	381.873
1333.38	327.716	1333.38	381.857
1333.48	327.557	1333.48	381.841
1333.58	327.405	1333.58	381.826
1333.68	327.247	1333.68	381.81
1333.78	327.096	1333.78	381.794
1333.88	326.934	1333.88	381.778
1333.98	326.774	1333.98	381.762
1334.08	326.606	1334.08	381.746
1334.18	326.446	1334.18	381.73
1334.28	326.276	1334.28	381.714
1334.38	326.134	1334.38	381.698
1334.48	325.999	1334.48	381.682
1334.58	325.885	1334.58	381.666
1334.68	325.774	1334.68	381.65
1334.78	325.664	1334.78	381.635
1334.88	325.567	1334.88	381.619
1334.98	325.466	1334.98	381.603
1335.08	325.373	1335.08	381.587
1335.18	325.283	1335.18	381.571
1335.28	325.186	1335.28	381.555
1335.38	325.085	1335.38	381.539
1335.48	324.992	1335.48	381.523
1335.58	324.895	1335.58	381.507
1335.68	324.793	1335.68	381.491
1335.78	324.696	1335.78	381.476
1335.88	324.614	1335.88	381.46
1335.98	324.524	1335.98	381.444
1336.08	324.416	1336.08	381.428
1336.18	324.334	1336.18	381.412
1336.28	324.237	1336.28	381.396
1336.38	324.163	1336.38	381.38
1336.48	324.082	1336.48	381.364
1336.58	323.994	1336.58	381.349
1336.68	323.906	1336.68	381.333
1336.78	323.834	1336.78	381.317
1336.88	323.762	1336.88	381.301
1336.98	323.676	1336.98	381.285
1337.08	323.606	1337.08	381.269
1337.18	323.533	1337.18	381.254
1337.28	323.456	1337.28	381.238
1337.38	323.375	1337.38	381.222
1337.48	323.295	1337.48	381.206
1337.58	323.217	1337.58	381.19
1337.68	323.153	1337.68	381.174
1337.78	323.086	1337.78	381.159
1337.88	323.006	1337.88	381.143
1337.98	322.936	1337.98	381.127
1338.08	322.852	1338.08	381.111
1338.18	322.785	1338.18	381.095
1338.28	322.707	1338.28	381.079
1338.38	322.626	1338.38	381.064
1338.48	322.545	1338.48	381.048
1338.58	322.457	1338.58	381.032
1338.68	322.377	1338.68	381.016
1338.78	322.305	1338.78	381
1338.88	322.225	1338.88	380.985
1338.98	322.139	1338.98	380.969
1339.08	322.055	1339.08	380.953
1339.18	321.977	1339.18	380.937
1339.28	321.906	1339.28	380.921
1339.38	321.817	1339.38	380.906
1339.48	321.737	1339.48	380.89
1339.58	321.666	1339.58	380.874
1339.68	321.577	1339.68	380.858
1339.78	321.498	1339.78	380.842
1339.88	321.416	1339.88	380.827
1339.98	321.348	1339.98	380.811
1340.08	321.258	1340.08	380.795
1340.18	321.184	1340.18	380.779
1340.28	321.098	1340.28	380.764
1340.38	321.028	1340.38	380.748
1340.48	320.938	1340.48	380.732
1340.58	320.856	1340.58	380.716
1340.68	320.768	1340.68	380.701
1340.78	320.676	1340.78	380.685
1340.88	320.569	1340.88	380.669
1340.98	320.458	1340.98	380.653
1341.08	320.358	1341.08	380.638
1341.18	320.276	1341.18	380.622
1341.28	320.198	1341.28	380.606
1341.38	320.098	1341.38	380.59
1341.48	320.006	1341.48	380.575
1341.58	319.909	1341.58	380.559
1341.68	319.844	1341.68	380.543
1341.78	319.838	1341.78	380.527
1341.88	319.825	1341.88	380.512
1341.98	319.848	1341.98	380.496
1342.08	319.836	1342.08	380.48
1342.18	319.951	1342.18	380.465
1342.28	320.154	1342.28	380.449
1342.38	320.049	1342.38	380.433
1342.48	320.453	1342.48	380.417
1342.58	329.013	1342.58	380.402
1342.68	359.935	1342.68	380.386
1342.78	383.577	1342.78	380.37
1342.88	384.06	1342.88	380.355
1342.98	383.228	1342.98	487.26
1343.08	358.246	1343.08	487.508
1343.18	333.764	1343.18	487.755
1343.28	323.825	1343.28	488.003
1343.38	322.728	1343.38	488.251
1343.48	325.169	1343.48	488.498
1343.58	329.171	1343.58	488.745
1343.68	333.839	1343.68	488.992
1343.78	338.29	1343.78	489.239
1343.88	342.825	1343.88	489.486
1343.98	346.986	1343.98	489.733
1344.08	350.831	1344.08	489.979
1344.18	354.701	1344.18	490.225
1344.28	358.007	1344.28	490.471
1344.38	360.992	1344.38	490.718
1344.48	363.976	1344.48	490.963
1344.58	366.627	1344.58	491.209
1344.68	369.313	1344.68	491.454
1344.78	371.818	1344.78	491.7
1344.88	374.158	1344.88	491.945
1344.98	376.388	1344.98	492.19
1345.08	378.534	1345.08	492.435
1345.18	380.503	1345.18	492.679
1345.28	382.279	1345.28	492.924
1345.38	384.125	1345.38	493.168
1345.48	385.959	1345.48	493.412
1345.58	387.724	1345.58	493.656
1345.68	389.499	1345.68	493.9
1345.78	391.089	1345.78	494.144
1345.88	392.712	1345.88	494.387
1345.98	394.27	1345.98	494.63
1346.08	395.747	1346.08	494.874
1346.18	397.221	1346.18	495.117
1346.28	398.615	1346.28	495.359
1346.38	400.088	1346.38	495.602
1346.48	401.488	1346.48	495.845
1346.58	402.932	1346.58	496.087
1346.68	404.291	1346.68	496.329
1346.78	405.564	1346.78	496.571
1346.88	406.855	1346.88	496.813
1346.98	408.119	1346.98	497.055
1347.08	409.37	1347.08	497.296
1347.18	410.597	1347.18	497.537
1347.28	411.833	1347.28	497.779
1347.38	413.032	1347.38	498.02
1347.48	414.198	1347.48	498.261
1347.58	415.347	1347.58	498.501
1347.68	416.454	1347.68	498.742
1347.78	417.585	1347.78	498.982
1347.88	418.659	1347.88	499.222
1347.98	419.78	1347.98	499.462
1348.08	420.891	1348.08	499.702
1348.18	421.884	1348.18	499.942
1348.28	422.852	1348.28	500.181
1348.38	423.858	1348.38	500.421
1348.48	424.835	1348.48	500.66
1348.58	425.842	1348.58	500.899
1348.68	426.823	1348.68	501.138
1348.78	427.789	1348.78	501.376
1348.88	428.758	1348.88	501.615
1348.98	429.705	1348.98	501.853
1349.08	430.614	1349.08	502.091
1349.18	431.553	1349.18	502.329
1349.28	432.441	1349.28	502.567
1349.38	433.377	1349.38	502.805
1349.48	434.268	1349.48	503.042
1349.58	435.158	1349.58	503.28
1349.68	436.008	1349.68	503.517
1349.78	436.834	1349.78	503.754
1349.88	437.711	1349.88	503.991
1349.98	438.561	1349.98	504.227
1350.08	439.35	1350.08	504.464
1350.18	440.16	1350.18	504.7
1350.28	440.947	1350.28	504.936
1350.38	441.746	1350.38	505.172
1350.48	442.533	1350.48	505.408
1350.58	443.343	1350.58	505.644
1350.68	444.139	1350.68	505.879
1350.78	444.912	1350.78	506.114
1350.88	445.671	1350.88	506.35
1350.98	446.43	1350.98	506.585
1351.08	447.179	1351.08	506.819
1351.18	447.916	1351.18	507.054
1351.28	448.666	1351.28	507.288
1351.38	449.404	1351.38	507.523
1351.48	450.126	1351.48	507.757
1351.58	450.843	1351.58	507.991
1351.68	451.552	1351.68	508.225
1351.78	452.236	1351.78	508.458
1351.88	452.931	1351.88	508.692
1351.98	453.628	1351.98	508.925
1352.08	454.32	1352.08	509.158
1352.18	455.007	1352.18	509.391
1352.28	455.687	1352.28	509.624
1352.38	456.366	1352.38	509.856
1352.48	457.035	1352.48	510.089
1352.58	457.697	1352.58	510.321
1352.68	458.365	1352.68	510.553
1352.78	459.013	1352.78	510.785
1352.88	459.679	1352.88	511.017
1352.98	460.331	1352.98	511.248
1353.08	460.98	1353.08	511.48
1353.18	461.628	1353.18	511.711
1353.28	462.261	1353.28	511.942
1353.38	462.888	1353.38	512.173
1353.48	463.519	1353.48	512.404
1353.58	464.156	1353.58	512.634
1353.68	464.786	1353.68	512.864
1353.78	465.386	1353.78	513.094
1353.88	465.995	1353.88	513.325
1353.98	466.603	1353.98	513.554
1354.08	467.204	1354.08	513.784
1354.18	467.794	1354.18	514.013
1354.28	468.384	1354.28	514.243
1354.38	468.984	1354.38	514.472
1354.48	469.573	1354.48	514.701
1354.58	470.161	1354.58	514.93
1354.68	470.732	1354.68	515.158
1354.78	471.313	1354.78	515.387
1354.88	471.872	1354.88	515.615
1354.98	472.458	1354.98	515.843
1355.08	473.029	1355.08	516.071
1355.18	473.614	1355.18	516.299
1355.28	474.188	1355.28	516.526
1355.38	474.738	1355.38	516.754
1355.48	475.303	1355.48	516.981
1355.58	475.856	1355.58	517.208
1355.68	476.432	1355.68	517.435
1355.78	476.976	1355.78	517.662
1355.88	477.53	1355.88	517.889
1355.98	478.083	1355.98	518.115
1356.08	478.622	1356.08	518.341
1356.18	479.143	1356.18	518.567
1356.28	479.69	1356.28	518.793
1356.38	480.212	1356.38	519.019
1356.48	480.733	1356.48	519.244
1356.58	481.26	1356.58	519.469
1356.68	481.762	1356.68	519.694
1356.78	482.29	1356.78	519.919
1356.88	482.807	1356.88	520.144
1356.98	483.319	1356.98	520.369
1357.08	483.819	1357.08	520.593
1357.18	484.329	1357.18	520.818
1357.28	484.848	1357.28	521.042
1357.38	485.35	1357.38	521.266
1357.48	485.848	1357.48	521.489
1357.58	486.356	1357.58	521.713
1357.68	486.846	1357.68	521.936
1357.78	487.338	1357.78	522.16
1357.88	487.839	1357.88	522.383
1357.98	488.327	1357.98	522.606
1358.08	488.815	1358.08	522.828
1358.18	489.315	1358.18	523.051
1358.28	489.803	1358.28	523.273
1358.38	490.285	1358.38	523.495
1358.48	490.774	1358.48	523.717
1358.58	491.253	1358.58	523.939
1358.68	491.74	1358.68	524.161
1358.78	492.223	1358.78	524.382
1358.88	492.694	1358.88	524.604
1358.98	493.141	1358.98	524.825
1359.08	493.592	1359.08	525.046
1359.18	494.053	1359.18	525.266
1359.28	494.512	1359.28	525.487
1359.38	494.954	1359.38	525.707
1359.48	495.391	1359.48	525.928
1359.58	495.823	1359.58	526.148
1359.68	496.262	1359.68	526.367
1359.78	496.692	1359.78	526.587
1359.88	497.139	1359.88	526.807
1359.98	497.58	1359.98	527.026
1360.08	498.028	1360.08	527.245
1360.18	498.469	1360.18	527.464
1360.28	498.899	1360.28	527.683
1360.38	499.338	1360.38	527.902
1360.48	499.778	1360.48	528.12
1360.58	500.219	1360.58	528.338
1360.68	500.675	1360.68	528.556
1360.78	501.078	1360.78	528.774
1360.88	501.508	1360.88	528.992
1360.98	501.918	1360.98	529.21
1361.08	502.338	1361.08	529.427
1361.18	502.768	1361.18	529.644
1361.28	503.186	1361.28	529.861
1361.38	503.588	1361.38	530.078
1361.48	504.006	1361.48	530.295
1361.58	504.414	1361.58	530.511
1361.68	504.826	1361.68	530.727
1361.78	505.207	1361.78	530.943
1361.88	505.621	1361.88	531.16
1361.98	506.033	1361.98	531.375
1362.08	506.436	1362.08	531.591
1362.18	506.842	1362.18	531.806
1362.28	507.252	1362.28	532.021
1362.38	507.643	1362.38	532.237
1362.48	508.041	1362.48	532.451
1362.58	508.443	1362.58	532.666
1362.68	508.834	1362.68	532.881
1362.78	509.233	1362.78	533.095
1362.88	509.631	1362.88	533.309
1362.98	510.024	1362.98	533.523
1363.08	510.412	1363.08	533.737
1363.18	510.801	1363.18	533.95
1363.28	511.176	1363.28	534.164
1363.38	511.541	1363.38	534.377
1363.48	511.939	1363.48	534.59
1363.58	512.332	1363.58	534.803
1363.68	512.684	1363.68	535.016
1363.78	513.063	1363.78	535.228
1363.88	513.44	1363.88	535.441
1363.98	513.821	1363.98	535.653
1364.08	514.181	1364.08	535.865
1364.18	514.551	1364.18	536.077
1364.28	514.92	1364.28	536.288
1364.38	515.289	1364.38	536.5
1364.48	515.652	1364.48	536.711
1364.58	516.02	1364.58	536.922
1364.68	516.395	1364.68	537.133
1364.78	516.767	1364.78	537.344
1364.88	517.129	1364.88	537.554
1364.98	517.489	1364.98	537.765
1365.08	517.857	1365.08	537.975
1365.18	518.207	1365.18	538.185
1365.28	518.568	1365.28	538.395
1365.38	518.92	1365.38	538.604
1365.48	519.283	1365.48	538.814
1365.58	519.631	1365.58	539.023
1365.68	519.985	1365.68	539.232
1365.78	520.33	1365.78	539.441
1365.88	520.688	1365.88	539.65
1365.98	521.045	1365.98	539.858
1366.08	521.385	1366.08	540.067
1366.18	521.735	1366.18	540.275
1366.28	522.084	1366.28	540.483
1366.38	522.427	1366.38	540.691
1366.48	522.793	1366.48	540.898
1366.58	523.135	1366.58	541.106
1366.68	523.492	1366.68	541.313
1366.78	523.834	1366.78	541.52
1366.88	524.166	1366.88	541.727
1366.98	524.502	1366.98	541.934
1367.08	524.836	1367.08	542.14
1367.18	525.194	1367.18	542.346
1367.28	525.535	1367.28	542.553
1367.38	525.875	1367.38	542.759
1367.48	526.242	1367.48	542.965
1367.58	526.586	1367.58	543.17
1367.68	526.932	1367.68	543.375
1367.78	527.283	1367.78	543.581
1367.88	527.633	1367.88	543.786
1367.98	527.982	1367.98	543.991
1368.08	528.313	1368.08	544.195
1368.18	528.654	1368.18	544.4
1368.28	528.982	1368.28	544.604
1368.38	529.32	1368.38	544.809
1368.48	529.668	1368.48	545.012
1368.58	529.984	1368.58	545.216
1368.68	530.293	1368.68	545.42
1368.78	530.604	1368.78	545.623
1368.88	530.914	1368.88	545.827
1368.98	531.226	1368.98	546.03
1369.08	531.56	1369.08	546.232
1369.18	531.854	1369.18	546.435
1369.28	532.187	1369.28	546.637
1369.38	532.504	1369.38	546.84
1369.48	532.813	1369.48	547.042
1369.58	533.121	1369.58	547.244
1369.68	533.441	1369.68	547.446
1369.78	533.76	1369.78	547.647
1369.88	534.08	1369.88	547.849
1369.98	534.408	1369.98	548.05
1370.08	534.728	1370.08	548.251
1370.18	535.06	1370.18	548.452
1370.28	535.398	1370.28	548.652
1370.38	535.711	1370.38	548.853
1370.48	536.029	1370.48	549.053
1370.58	536.349	1370.58	549.253
1370.68	536.668	1370.68	549.453
1370.78	536.97	1370.78	549.653
1370.88	537.279	1370.88	549.853
1370.98	537.59	1370.98	550.052
1371.08	537.89	1371.08	550.251
1371.18	538.199	1371.18	550.45
1371.28	538.49	1371.28	550.649
1371.38	538.789	1371.38	550.848
1371.48	539.088	1371.48	551.046
1371.58	539.386	1371.58	551.244
1371.68	539.697	1371.68	551.442
1371.78	540.015	1371.78	551.64
1371.88	540.32	1371.88	551.838
1371.98	540.619	1371.98	552.035
1372.08	540.918	1372.08	552.233
1372.18	541.244	1372.18	552.43
1372.28	541.549	1372.28	552.627
1372.38	541.865	1372.38	552.824
1372.48	542.174	1372.48	553.02
1372.58	542.496	1372.58	553.216
1372.68	542.804	1372.68	553.413
1372.78	543.097	1372.78	553.609
1372.88	543.404	1372.88	553.805
1372.98	543.685	1372.98	554
1373.08	543.994	1373.08	554.196
1373.18	544.299	1373.18	554.391
1373.28	544.588	1373.28	554.586
1373.38	544.877	1373.38	554.781
1373.48	545.166	1373.48	554.976
1373.58	545.455	1373.58	555.17
1373.68	545.746	1373.68	555.364
1373.78	546.035	1373.78	555.558
1373.88	546.336	1373.88	555.753
1373.98	546.61	1373.98	555.946
1374.08	546.914	1374.08	556.14
1374.18	547.217	1374.18	556.333
1374.28	547.496	1374.28	556.526
1374.38	547.802	1374.38	556.72
1374.48	548.084	1374.48	556.912
1374.58	548.394	1374.58	557.105
1374.68	548.693	1374.68	557.297
1374.78	548.984	1374.78	557.49
1374.88	549.275	1374.88	557.682
1374.98	549.552	1374.98	557.874
1375.08	549.851	1375.08	558.066
1375.18	550.133	1375.18	558.257
1375.28	550.431	1375.28	558.448
1375.38	550.732	1375.38	558.64
1375.48	551.013	1375.48	558.831
1375.58	551.32	1375.58	559.021
1375.68	551.594	1375.68	559.212
1375.78	551.875	1375.78	559.402
1375.88	552.156	1375.88	559.593
1375.98	552.451	1375.98	559.783
1376.08	552.734	1376.08	559.973
1376.18	553.015	1376.18	560.162
1376.28	553.297	1376.28	560.352
1376.38	553.564	1376.38	560.541
1376.48	553.851	1376.48	560.73
1376.58	554.142	1376.58	560.919
1376.68	554.406	1376.68	561.108
1376.78	554.683	1376.78	561.296
1376.88	554.972	1376.88	561.485
1376.98	555.242	1376.98	561.673
1377.08	555.529	1377.08	561.861
1377.18	555.804	1377.18	562.048
1377.28	556.08	1377.28	562.236
1377.38	556.369	1377.38	562.424
1377.48	556.625	1377.48	562.611
1377.58	556.894	1377.58	562.798
1377.68	557.17	1377.68	562.985
1377.78	557.449	1377.78	563.171
1377.88	557.72	1377.88	563.358
1377.98	557.992	1377.98	563.544
1378.08	558.269	1378.08	563.73
1378.18	558.552	1378.18	563.916
1378.28	558.828	1378.28	564.102
1378.38	559.113	1378.38	564.287
1378.48	559.39	1378.48	564.473
1378.58	559.681	1378.58	564.658
1378.68	559.949	1378.68	564.843
1378.78	560.22	1378.78	565.027
1378.88	560.492	1378.88	565.212
1378.98	560.752	1378.98	565.397
1379.08	561.031	1379.08	565.581
1379.18	561.308	1379.18	565.765
1379.28	561.572	1379.28	565.948
1379.38	561.84	1379.38	566.132
1379.48	562.101	1379.48	566.316
1379.58	562.396	1379.58	566.499
1379.68	562.66	1379.68	566.682
1379.78	562.947	1379.78	566.865
1379.88	563.215	1379.88	567.048
1379.98	563.474	1379.98	567.23
1380.08	563.758	1380.08	567.412
1380.18	564.047	1380.18	567.594
1380.28	564.299	1380.28	567.776
1380.38	564.56	1380.38	567.958
1380.48	564.82	1380.48	568.14
1380.58	565.07	1380.58	568.321
1380.68	565.338	1380.68	568.502
1380.78	565.601	1380.78	568.683
1380.88	565.867	1380.88	568.864
1380.98	566.127	1380.98	569.045
1381.08	566.388	1381.08	569.225
1381.18	566.631	1381.18	569.405
1381.28	566.896	1381.28	569.585
1381.38	567.156	1381.38	569.765
1381.48	567.427	1381.48	569.945
1381.58	567.687	1381.58	570.125
1381.68	567.947	1381.68	570.304
1381.78	568.219	1381.78	570.483
1381.88	568.469	1381.88	570.662
1381.98	568.719	1381.98	570.841
1382.08	568.984	1382.08	571.019
1382.18	569.238	1382.18	571.197
1382.28	569.498	1382.28	571.376
1382.38	569.765	1382.38	571.554
1382.48	570.039	1382.48	571.731
1382.58	570.289	1382.58	571.909
1382.68	570.554	1382.68	572.086
1382.78	570.808	1382.78	572.263
1382.88	571.094	1382.88	572.441
1382.98	571.355	1382.98	572.617
1383.08	571.599	1383.08	572.794
1383.18	571.859	1383.18	572.97
1383.28	572.125	1383.28	573.147
1383.38	572.398	1383.38	573.323
1383.48	572.666	1383.48	573.499
1383.58	572.927	1383.58	573.674
1383.68	573.197	1383.68	573.85
1383.78	573.447	1383.78	574.025
1383.88	573.705	1383.88	574.2
1383.98	573.937	1383.98	574.375
1384.08	574.207	1384.08	574.55
1384.18	574.472	1384.18	574.725
1384.28	574.726	1384.28	574.899
1384.38	574.986	1384.38	575.073
1384.48	575.226	1384.48	575.247
1384.58	575.465	1384.58	575.421
1384.68	575.707	1384.68	575.595
1384.78	575.957	1384.78	575.768
1384.88	576.224	1384.88	575.941
1384.98	576.484	1384.98	576.114
1385.08	576.746	1385.08	576.287
1385.18	577.004	1385.18	576.46
1385.28	577.256	1385.28	576.632
1385.38	577.533	1385.38	576.805
1385.48	577.765	1385.48	576.977
1385.58	578.023	1385.58	577.149
1385.68	578.269	1385.68	577.32
1385.78	578.523	1385.78	577.492
1385.88	578.791	1385.88	577.663
1385.98	579.033	1385.98	577.834
