Cycle: 14  CDAN-D1043K_X	Cycle: 14  CDAN-D1043K_Y	Fitted Cycle: 14  CDAN-D1043K_X	Fitted Cycle: 14  CDAN-D1043K_Y
7.28	1.58301	7.28	-7.84923
7.38	1.5835	7.38	-7.83393
7.48	1.58936	7.48	-7.81863
7.58	1.59131	7.58	-7.80332
7.68	1.59277	7.68	-7.78802
7.78	1.59326	7.78	-7.77272
7.88	1.59131	7.88	-7.75742
7.98	1.59131	7.98	-7.74211
8.08	1.60254	8.08	-7.72681
8.18	1.60107	8.18	-7.71151
8.28	1.61279	8.28	-7.69621
8.38	1.6123	8.38	-7.68091
8.48	1.61279	8.48	-7.66561
8.58	1.61279	8.58	-7.65031
8.68	1.61279	8.68	-7.63501
8.78	1.61084	8.78	-7.61971
8.88	1.6123	8.88	-7.60441
8.98	1.61279	8.98	-7.58911
9.08	1.61279	9.08	-7.57381
9.18	1.61084	9.18	-7.55851
9.28	1.6123	9.28	-7.54322
9.38	1.61279	9.38	-7.52792
9.48	1.61279	9.48	-7.51262
9.58	1.61084	9.58	-7.49733
9.68	1.6123	9.68	-7.48203
9.78	1.61279	9.78	-7.46673
9.88	1.62256	9.88	-7.45144
9.98	1.62256	9.98	-7.43614
10.08	1.62207	10.08	-7.42085
10.18	1.62256	10.18	-7.40555
10.28	1.62256	10.28	-7.39026
10.38	1.63232	10.38	-7.37496
10.48	1.63184	10.48	-7.35967
10.58	1.62451	10.58	-7.34438
10.68	1.62256	10.68	-7.32908
10.78	1.62256	10.78	-7.31379
10.88	1.63232	10.88	-7.2985
10.98	1.63184	10.98	-7.2832
11.08	1.63232	11.08	-7.26791
11.18	1.63232	11.18	-7.25262
11.28	1.63232	11.28	-7.23733
11.38	1.63428	11.38	-7.22204
11.48	1.63184	11.48	-7.20675
11.58	1.63232	11.58	-7.19146
11.68	1.63232	11.68	-7.17617
11.78	1.62451	11.78	-7.16088
11.88	1.63184	11.88	-7.14559
11.98	1.63232	11.98	-7.1303
12.08	1.63232	12.08	-7.11501
12.18	1.62451	12.18	-7.09972
12.28	1.62256	12.28	-7.08444
12.38	1.63184	12.38	-7.06915
12.48	1.63232	12.48	-7.05386
12.58	1.63232	12.58	-7.03858
12.68	1.62451	12.68	-7.02329
12.78	1.63232	12.78	-7.008
12.88	1.63184	12.88	-6.99272
12.98	1.63232	12.98	-6.97743
13.08	1.63428	13.08	-6.96215
13.18	1.63232	13.18	-6.94686
13.28	1.63184	13.28	-6.93158
13.38	1.63232	13.38	-6.91629
13.48	1.64209	13.48	-6.90101
13.58	1.63428	13.58	-6.88573
13.68	1.63232	13.68	-6.87044
13.78	1.63184	13.78	-6.85516
13.88	1.63428	13.88	-6.83988
13.98	1.63232	13.98	-6.8246
14.08	1.63232	14.08	-6.80931
14.18	1.63428	14.18	-6.79403
14.28	1.63184	14.28	-6.77875
14.38	1.62451	14.38	-6.76347
14.48	1.63232	14.48	-6.74819
14.58	1.63232	14.58	-6.73291
14.68	1.62451	14.68	-6.71763
14.78	1.63184	14.78	-6.70235
14.88	1.63232	14.88	-6.68707
14.98	1.63232	14.98	-6.67179
15.08	1.63428	15.08	-6.65651
15.18	1.63232	15.18	-6.64123
15.28	1.63574	15.28	-6.62596
15.38	1.63232	15.38	-6.61068
15.48	1.62451	15.48	-6.5954
15.58	1.63232	15.58	-6.58013
15.68	1.63232	15.68	-6.56485
15.78	1.63428	15.78	-6.54957
15.88	1.62402	15.88	-6.5343
15.98	1.62256	15.98	-6.51902
16.08	1.62451	16.08	-6.50375
16.18	1.62256	16.18	-6.48847
16.28	1.61279	16.28	-6.4732
16.38	1.62207	16.38	-6.45792
16.48	1.62451	16.48	-6.44265
16.58	1.62256	16.58	-6.42737
16.68	1.62256	16.68	-6.4121
16.78	1.62451	16.78	-6.39683
16.88	1.61279	16.88	-6.38156
16.98	1.62207	16.98	-6.36628
17.08	1.61475	17.08	-6.35101
17.18	1.61475	17.18	-6.33574
17.28	1.61279	17.28	-6.32047
17.38	1.60303	17.38	-6.3052
17.48	1.61084	17.48	-6.28993
17.58	1.60449	17.58	-6.27466
17.68	1.61279	17.68	-6.25939
17.78	1.60498	17.78	-6.24412
17.88	1.60498	17.88	-6.22885
17.98	1.60107	17.98	-6.21358
18.08	1.60303	18.08	-6.19831
18.18	1.59473	18.18	-6.18304
18.28	1.60303	18.28	-6.16777
18.38	1.59521	18.38	-6.15251
18.48	1.59131	18.48	-6.13724
18.58	1.59326	18.58	-6.12197
18.68	1.5835	18.68	-6.10671
18.78	1.58496	18.78	-6.09144
18.88	1.5835	18.88	-6.07617
18.98	1.58545	18.98	-6.06091
19.08	1.59131	19.08	-6.04564
19.18	1.5835	19.18	-6.03038
19.28	1.5835	19.28	-6.01511
19.38	1.58301	19.38	-5.99985
19.48	1.58545	19.48	-5.98459
19.58	1.58154	19.58	-5.96932
19.68	1.5835	19.68	-5.95406
19.78	1.57373	19.78	-5.9388
19.88	1.57373	19.88	-5.92353
19.98	1.56396	19.98	-5.90827
20.08	1.57324	20.08	-5.89301
20.18	1.56396	20.18	-5.87775
20.28	1.56396	20.28	-5.86249
20.38	1.5542	20.38	-5.84722
20.48	1.5542	20.48	-5.83196
20.58	1.55225	20.58	-5.8167
20.68	1.55566	20.68	-5.80144
20.78	1.5542	20.78	-5.78618
20.88	1.55225	20.88	-5.77092
20.98	1.5542	20.98	-5.75567
21.08	1.54443	21.08	-5.74041
21.18	1.55225	21.18	-5.72515
21.28	1.5542	21.28	-5.70989
21.38	1.54395	21.38	-5.69463
21.48	1.54443	21.48	-5.67938
21.58	1.55225	21.58	-5.66412
21.68	1.54443	21.68	-5.64886
21.78	1.54443	21.78	-5.63361
21.88	1.54443	21.88	-5.61835
21.98	1.53271	21.98	-5.60309
22.08	1.54199	22.08	-5.58784
22.18	1.54443	22.18	-5.57258
22.28	1.53467	22.28	-5.55733
22.38	1.53467	22.38	-5.54207
22.48	1.5249	22.48	-5.52682
22.58	1.52295	22.58	-5.51157
22.68	1.52295	22.68	-5.49631
22.78	1.51465	22.78	-5.48106
22.88	1.51514	22.88	-5.46581
22.98	1.51318	22.98	-5.45056
23.08	1.51514	23.08	-5.4353
23.18	1.51318	23.18	-5.42005
23.28	1.50342	23.28	-5.4048
23.38	1.50342	23.38	-5.38955
23.48	1.49365	23.48	-5.3743
23.58	1.50293	23.58	-5.35905
23.68	1.50537	23.68	-5.3438
23.78	1.49365	23.78	-5.32855
23.88	1.49365	23.88	-5.3133
23.98	1.49365	23.98	-5.29805
24.08	1.4917	24.08	-5.2828
24.18	1.49512	24.18	-5.26755
24.28	1.48584	24.28	-5.2523
24.38	1.48389	24.38	-5.23706
24.48	1.48389	24.48	-5.22181
24.58	1.48389	24.58	-5.20656
24.68	1.47412	24.68	-5.19132
24.78	1.47412	24.78	-5.17607
24.88	1.47412	24.88	-5.16082
24.98	1.46387	24.98	-5.14558
25.08	1.46436	25.08	-5.13033
25.18	1.46436	25.18	-5.11509
25.28	1.45459	25.28	-5.09984
25.38	1.4624	25.38	-5.0846
25.48	1.46436	25.48	-5.06935
25.58	1.45459	25.58	-5.05411
25.68	1.45264	25.68	-5.03887
25.78	1.4541	25.78	-5.02362
25.88	1.45459	25.88	-5.00838
25.98	1.44482	25.98	-4.99314
26.08	1.44482	26.08	-4.9779
26.18	1.43506	26.18	-4.96265
26.28	1.43311	26.28	-4.94741
26.38	1.43311	26.38	-4.93217
26.48	1.42334	26.48	-4.91693
26.58	1.4248	26.58	-4.90169
26.68	1.42529	26.68	-4.88645
26.78	1.43311	26.78	-4.87121
26.88	1.41553	26.88	-4.85597
26.98	1.41357	26.98	-4.84073
27.08	1.42139	27.08	-4.82549
27.18	1.42334	27.18	-4.81026
27.28	1.41504	27.28	-4.79502
27.38	1.41553	27.38	-4.77978
27.48	1.41553	27.48	-4.76454
27.58	1.40381	27.58	-4.74931
27.68	1.40381	27.68	-4.73407
27.78	1.40381	27.78	-4.71883
27.88	1.40381	27.88	-4.7036
27.98	1.39404	27.98	-4.68836
28.08	1.39404	28.08	-4.67313
28.18	1.39551	28.18	-4.65789
28.28	1.39404	28.28	-4.64265
28.38	1.39404	28.38	-4.62742
28.48	1.39404	28.48	-4.61219
28.58	1.38428	28.58	-4.59695
28.68	1.37646	28.68	-4.58172
28.78	1.37451	28.78	-4.56649
28.88	1.36279	28.88	-4.55125
28.98	1.36279	28.98	-4.53602
29.08	1.36426	29.08	-4.52079
29.18	1.36475	29.18	-4.50556
29.28	1.35498	29.28	-4.49032
29.38	1.35498	29.38	-4.47509
29.48	1.35498	29.48	-4.45986
29.58	1.35498	29.58	-4.44463
29.68	1.34326	29.68	-4.4294
29.78	1.34326	29.78	-4.41417
29.88	1.34473	29.88	-4.39894
29.98	1.32764	29.98	-4.38371
30.08	1.32568	30.08	-4.36849
30.18	1.32568	30.18	-4.35326
30.28	1.32373	30.28	-4.33803
30.38	1.32373	30.38	-4.3228
30.48	1.31396	30.48	-4.30757
30.58	1.32178	30.58	-4.29235
30.68	1.31592	30.68	-4.27712
30.78	1.31396	30.78	-4.26189
30.88	1.30371	30.88	-4.24667
30.98	1.3042	30.98	-4.23144
31.08	1.3042	31.08	-4.21622
31.18	1.3042	31.18	-4.20099
31.28	1.3042	31.28	-4.18576
31.38	1.3042	31.38	-4.17054
31.48	1.28662	31.48	-4.15532
31.58	1.28467	31.58	-4.14009
31.68	1.28271	31.68	-4.12487
31.78	1.28418	31.78	-4.10964
31.88	1.28467	31.88	-4.09442
31.98	1.28467	31.98	-4.0792
32.08	1.2749	32.08	-4.06398
32.18	1.2749	32.18	-4.04876
32.28	1.2749	32.28	-4.03353
32.38	1.27295	32.38	-4.01831
32.48	1.26514	32.48	-4.00309
32.58	1.26318	32.58	-3.98787
32.68	1.26465	32.68	-3.97265
32.78	1.25537	32.78	-3.95743
32.88	1.25537	32.88	-3.94221
32.98	1.25537	32.98	-3.92699
33.08	1.25342	33.08	-3.91177
33.18	1.25342	33.18	-3.89655
33.28	1.24561	33.28	-3.88134
33.38	1.24365	33.38	-3.86612
33.48	1.24365	33.48	-3.8509
33.58	1.24365	33.58	-3.83568
33.68	1.24512	33.68	-3.82047
33.78	1.22803	33.78	-3.80525
33.88	1.22412	33.88	-3.79003
33.98	1.22412	33.98	-3.77482
34.08	1.22412	34.08	-3.7596
34.18	1.22412	34.18	-3.74439
34.28	1.21631	34.28	-3.72917
34.38	1.21436	34.38	-3.71396
34.48	1.21436	34.48	-3.69874
34.58	1.21436	34.58	-3.68353
34.68	1.21387	34.68	-3.66832
34.78	1.20459	34.78	-3.6531
34.88	1.19678	34.88	-3.63789
34.98	1.19482	34.98	-3.62268
35.08	1.19482	35.08	-3.60747
35.18	1.19482	35.18	-3.59225
35.28	1.18311	35.28	-3.57704
35.38	1.18506	35.38	-3.56183
35.48	1.17334	35.48	-3.54662
35.58	1.17334	35.58	-3.53141
35.68	1.1748	35.68	-3.5162
35.78	1.16748	35.78	-3.50099
35.88	1.16553	35.88	-3.48578
35.98	1.16553	35.98	-3.47057
36.08	1.16553	36.08	-3.45536
36.18	1.15381	36.18	-3.44015
36.28	1.15381	36.28	-3.42494
36.38	1.15381	36.38	-3.40974
36.48	1.146	36.48	-3.39453
36.58	1.14404	36.58	-3.37932
36.68	1.14404	36.68	-3.36411
36.78	1.13623	36.78	-3.34891
36.88	1.13379	36.88	-3.3337
36.98	1.13428	36.98	-3.31849
37.08	1.13428	37.08	-3.30329
37.18	1.13428	37.18	-3.28808
37.28	1.12646	37.28	-3.27288
37.38	1.12451	37.38	-3.25767
37.48	1.11475	37.48	-3.24247
37.58	1.11279	37.58	-3.22727
37.68	1.11475	37.68	-3.21206
37.78	1.10303	37.78	-3.19686
37.88	1.10449	37.88	-3.18165
37.98	1.09717	37.98	-3.16645
38.08	1.09521	38.08	-3.15125
38.18	1.09521	38.18	-3.13605
38.28	1.09521	38.28	-3.12085
38.38	1.09521	38.38	-3.10564
38.48	1.08545	38.48	-3.09044
38.58	1.0835	38.58	-3.07524
38.68	1.0835	38.68	-3.06004
38.78	1.0835	38.78	-3.04484
38.88	1.08496	38.88	-3.02964
38.98	1.06787	38.98	-3.01444
39.08	1.06592	39.08	-2.99924
39.18	1.06396	39.18	-2.98405
39.28	1.06396	39.28	-2.96885
39.38	1.05615	39.38	-2.95365
39.48	1.0542	39.48	-2.93845
39.58	1.0542	39.58	-2.92325
39.68	1.0542	39.68	-2.90806
39.78	1.0542	39.78	-2.89286
39.88	1.0542	39.88	-2.87766
39.98	1.04443	39.98	-2.86247
40.08	1.04395	40.08	-2.84727
40.18	1.04443	40.18	-2.83208
40.28	1.04443	40.28	-2.81688
40.38	1.04443	40.38	-2.80169
40.48	1.03662	40.48	-2.78649
40.58	1.03467	40.58	-2.7713
40.68	1.03467	40.68	-2.7561
40.78	1.03467	40.78	-2.74091
40.88	1.03271	40.88	-2.72572
40.98	1.0249	40.98	-2.71053
41.08	1.02441	41.08	-2.69533
41.18	1.0249	41.18	-2.68014
41.28	1.00732	41.28	-2.66495
41.38	1.00537	41.38	-2.64976
41.48	1.00537	41.48	-2.63457
41.58	1.00342	41.58	-2.61938
41.68	1.00342	41.68	-2.60418
41.78	0.995605	41.78	-2.58899
41.88	0.993652	41.88	-2.5738
41.98	0.993652	41.98	-2.55862
42.08	0.995117	42.08	-2.54343
42.18	0.987793	42.18	-2.52824
42.28	0.98584	42.28	-2.51305
42.38	0.983887	42.38	-2.49786
42.48	0.983887	42.48	-2.48267
42.58	0.976074	42.58	-2.46749
42.68	0.974121	42.68	-2.4523
42.78	0.974121	42.78	-2.43711
42.88	0.966309	42.88	-2.42193
42.98	0.964355	42.98	-2.40674
43.08	0.964355	43.08	-2.39155
43.18	0.964355	43.18	-2.37637
43.28	0.95459	43.28	-2.36118
43.38	0.954102	43.38	-2.346
43.48	0.95459	43.48	-2.33081
43.58	0.95459	43.58	-2.31563
43.68	0.937012	43.68	-2.30044
43.78	0.935059	43.78	-2.28526
43.88	0.935059	43.88	-2.27008
43.98	0.933105	43.98	-2.2549
44.08	0.925293	44.08	-2.23971
44.18	0.92334	44.18	-2.22453
44.28	0.92334	44.28	-2.20935
44.38	0.915527	44.38	-2.19417
44.48	0.915039	44.48	-2.17899
44.58	0.915527	44.58	-2.16381
44.68	0.915527	44.68	-2.14862
44.78	0.905762	44.78	-2.13344
44.88	0.903809	44.88	-2.11826
44.98	0.903809	44.98	-2.10309
45.08	0.903809	45.08	-2.08791
45.18	0.895996	45.18	-2.07273
45.28	0.894043	45.28	-2.05755
45.38	0.894043	45.38	-2.04237
45.48	0.895508	45.48	-2.02719
45.58	0.888184	45.58	-2.01202
45.68	0.884277	45.68	-1.99684
45.78	0.876465	45.78	-1.98166
45.88	0.874512	45.88	-1.96648
45.98	0.874512	45.98	-1.95131
46.08	0.874512	46.08	-1.93613
46.18	0.866699	46.18	-1.92096
46.28	0.864746	46.28	-1.90578
46.38	0.864746	46.38	-1.89061
46.48	0.862793	46.48	-1.87543
46.58	0.85498	46.58	-1.86026
46.68	0.853027	46.68	-1.84508
46.78	0.854492	46.78	-1.82991
46.88	0.847168	46.88	-1.81474
46.98	0.845215	46.98	-1.79956
47.08	0.845215	47.08	-1.78439
47.18	0.837402	47.18	-1.76922
47.28	0.833496	47.28	-1.75405
47.38	0.833496	47.38	-1.73888
47.48	0.825684	47.48	-1.7237
47.58	0.82373	47.58	-1.70853
47.68	0.82373	47.68	-1.69336
47.78	0.82373	47.78	-1.67819
47.88	0.815918	47.88	-1.66302
47.98	0.81543	47.98	-1.64785
48.08	0.815918	48.08	-1.63268
48.18	0.806152	48.18	-1.61751
48.28	0.804199	48.28	-1.60235
48.38	0.804199	48.38	-1.58718
48.48	0.804199	48.48	-1.57201
48.58	0.804199	48.58	-1.55684
48.68	0.796387	48.68	-1.54167
48.78	0.794434	48.78	-1.52651
48.88	0.794434	48.88	-1.51134
48.98	0.784668	48.98	-1.49617
49.08	0.78418	49.08	-1.48101
49.18	0.784668	49.18	-1.46584
49.28	0.76709	49.28	-1.45068
49.38	0.774902	49.38	-1.43551
49.48	0.774902	49.48	-1.42035
49.58	0.774902	49.58	-1.40518
49.68	0.76709	49.68	-1.39002
49.78	0.763184	49.78	-1.37486
49.88	0.763184	49.88	-1.35969
49.98	0.755371	49.98	-1.34453
50.08	0.753418	50.08	-1.32937
50.18	0.753418	50.18	-1.3142
50.28	0.745605	50.28	-1.29904
50.38	0.745117	50.38	-1.28388
50.48	0.737793	50.48	-1.26872
50.58	0.73584	50.58	-1.25356
50.68	0.733887	50.68	-1.2384
50.78	0.726074	50.78	-1.22324
50.88	0.724121	50.88	-1.20808
50.98	0.724121	50.98	-1.19292
51.08	0.716309	51.08	-1.17776
51.18	0.714355	51.18	-1.1626
51.28	0.706543	51.28	-1.14744
51.38	0.70459	51.38	-1.13228
51.48	0.702637	51.48	-1.11712
51.58	0.694824	51.58	-1.10197
51.68	0.694336	51.68	-1.08681
51.78	0.687012	51.78	-1.07165
51.88	0.685059	51.88	-1.05649
51.98	0.685059	51.98	-1.04134
52.08	0.677246	52.08	-1.02618
52.18	0.675293	52.18	-1.01103
52.28	0.67334	52.28	-0.995871
52.38	0.675293	52.38	-0.980716
52.48	0.67334	52.48	-0.965561
52.58	0.67334	52.58	-0.950407
52.68	0.665527	52.68	-0.935252
52.78	0.663574	52.78	-0.920098
52.88	0.655762	52.88	-0.904945
52.98	0.655273	52.98	-0.889792
53.08	0.647949	53.08	-0.87464
53.18	0.645996	53.18	-0.859486
53.28	0.644043	53.28	-0.844335
53.38	0.63623	53.38	-0.829183
53.48	0.634277	53.48	-0.814032
53.58	0.634277	53.58	-0.798881
53.68	0.626465	53.68	-0.783729
53.78	0.624512	53.78	-0.768579
53.88	0.616699	53.88	-0.753429
53.98	0.614746	53.98	-0.738279
54.08	0.612793	54.08	-0.72313
54.18	0.60498	54.18	-0.70798
54.28	0.603027	54.28	-0.692831
54.38	0.595215	54.38	-0.677683
54.48	0.604492	54.48	-0.662535
54.58	0.60498	54.58	-0.647388
54.68	0.587402	54.68	-0.632239
54.78	0.595215	54.78	-0.617092
54.88	0.575684	54.88	-0.601946
54.98	0.583496	54.98	-0.586799
55.08	0.583496	55.08	-0.571654
55.18	0.575684	55.18	-0.556507
55.28	0.57373	55.28	-0.541361
55.38	0.57373	55.38	-0.526217
55.48	0.565918	55.48	-0.511072
55.58	0.563965	55.58	-0.495928
55.68	0.556152	55.68	-0.480782
55.78	0.555664	55.78	-0.465639
55.88	0.554199	55.88	-0.450496
55.98	0.546387	55.98	-0.435353
56.08	0.544434	56.08	-0.42021
56.18	0.536621	56.18	-0.405066
56.28	0.534668	56.28	-0.389924
56.38	0.526855	56.38	-0.374783
56.48	0.524902	56.48	-0.359642
56.58	0.51709	56.58	-0.344501
56.68	0.513184	56.68	-0.329359
56.78	0.513184	56.78	-0.314218
56.88	0.515137	56.88	-0.299078
56.98	0.513184	56.98	-0.283939
57.08	0.514648	57.08	-0.268799
57.18	0.507324	57.18	-0.253659
57.28	0.505371	57.28	-0.238521
57.38	0.497559	57.38	-0.223382
57.48	0.495605	57.48	-0.208244
57.58	0.493652	57.58	-0.193106
57.68	0.48584	57.68	-0.177968
57.78	0.483887	57.78	-0.162831
57.88	0.476074	57.88	-0.147694
57.98	0.483887	57.98	-0.132558
58.08	0.483887	58.08	-0.117422
58.18	0.476074	58.18	-0.102285
58.28	0.474121	58.28	-0.0871496
58.38	0.466309	58.38	-0.0720146
58.48	0.464355	58.48	-0.0568798
58.58	0.45459	58.58	-0.0417455
58.68	0.454102	58.68	-0.0266102
58.78	0.45459	58.78	-0.0114765
58.88	0.446777	58.88	3.65688e-3
58.98	0.444824	58.98	0.0187899
59.08	0.444824	59.08	0.0339227
59.18	0.446777	59.18	0.0490562
59.28	0.444824	59.28	0.0641883
59.38	0.437012	59.38	0.0793201
59.48	0.433105	59.48	0.0944515
59.58	0.425293	59.58	0.109583
59.68	0.42334	59.68	0.124714
59.78	0.42334	59.78	0.139845
59.88	0.415527	59.88	0.154975
59.98	0.405762	59.98	0.170105
60.08	0.405273	60.08	0.185234
60.18	0.415527	60.18	0.200364
60.28	0.407715	60.28	0.215493
60.38	0.403809	60.38	0.230622
60.48	0.395996	60.48	0.24575
60.58	0.394043	60.58	0.260878
60.68	0.38623	60.68	0.276006
60.78	0.384277	60.78	0.291133
60.88	0.384277	60.88	0.30626
60.98	0.38623	60.98	0.321387
61.08	0.384277	61.08	0.336513
61.18	0.376465	61.18	0.35164
61.28	0.374512	61.28	0.366765
61.38	0.364746	61.38	0.38189
61.48	0.374023	61.48	0.397015
61.58	0.366699	61.58	0.41214
61.68	0.364746	61.68	0.427265
61.78	0.356934	61.78	0.442389
61.88	0.35498	61.88	0.457512
61.98	0.35498	61.98	0.472635
62.08	0.347168	62.08	0.487758
62.18	0.345215	62.18	0.502882
62.28	0.347168	62.28	0.518004
62.38	0.343262	62.38	0.533126
62.48	0.335449	62.48	0.548247
62.58	0.333496	62.58	0.563369
62.68	0.325684	62.68	0.578491
62.78	0.32373	62.78	0.593611
62.88	0.32373	62.88	0.608731
62.98	0.315918	62.98	0.623851
63.08	0.306152	63.08	0.638971
63.18	0.31543	63.18	0.654091
63.28	0.306152	63.28	0.66921
63.38	0.304199	63.38	0.684328
63.48	0.296387	63.48	0.699447
63.58	0.294434	63.58	0.714565
63.68	0.286621	63.68	0.729683
63.78	0.294434	63.78	0.7448
63.88	0.294434	63.88	0.759917
63.98	0.286621	63.98	0.775034
64.08	0.284668	64.08	0.790151
64.18	0.276855	64.18	0.805268
64.28	0.284668	64.28	0.820382
64.38	0.274902	64.38	0.835499
64.48	0.272949	64.48	0.850615
64.58	0.265137	64.58	0.865728
64.68	0.264648	64.68	0.880843
64.78	0.257324	64.78	0.895956
64.88	0.255371	64.88	0.911071
64.98	0.247559	64.98	0.926185
65.08	0.245605	65.08	0.941297
65.18	0.247559	65.18	0.956411
65.28	0.243652	65.28	0.971522
65.38	0.23584	65.38	0.986635
65.48	0.243652	65.48	1.00175
65.58	0.243652	65.58	1.01686
65.68	0.23584	65.68	1.03197
65.78	0.226074	65.78	1.04708
65.88	0.224121	65.88	1.06219
65.98	0.216309	65.98	1.0773
66.08	0.214355	66.08	1.09241
66.18	0.216309	66.18	1.10752
66.28	0.213867	66.28	1.12263
66.38	0.206543	66.38	1.13774
66.48	0.196777	66.48	1.15285
66.58	0.194824	66.58	1.16796
66.68	0.187012	66.68	1.18306
66.78	0.194824	66.78	1.19817
66.88	0.187012	66.88	1.21328
66.98	0.185059	66.98	1.22839
67.08	0.177246	67.08	1.24349
67.18	0.175293	67.18	1.2586
67.28	0.165527	67.28	1.2737
67.38	0.17334	67.38	1.28881
67.48	0.165527	67.48	1.30392
67.58	0.163574	67.58	1.31902
67.68	0.155762	67.68	1.33412
67.78	0.153809	67.78	1.34923
67.88	0.153809	67.88	1.36433
67.98	0.145996	67.98	1.37944
68.08	0.13623	68.08	1.39454
68.18	0.145508	68.18	1.40964
68.28	0.13623	68.28	1.42474
68.38	0.134277	68.38	1.43985
68.48	0.126465	68.48	1.45495
68.58	0.124512	68.58	1.47005
68.68	0.116699	68.68	1.48515
68.78	0.114746	68.78	1.50025
68.88	0.106934	68.88	1.51535
68.98	0.10498	68.98	1.53045
69.08	0.0952148	69.08	1.54555
69.18	0.103027	69.18	1.56065
69.28	0.0952148	69.28	1.57575
69.38	0.0932617	69.38	1.59085
69.48	0.0854492	69.48	1.60595
69.58	0.0854492	69.58	1.62105
69.68	0.0834961	69.68	1.63615
69.78	0.0756836	69.78	1.65124
69.88	0.0751953	69.88	1.66634
69.98	0.0678711	69.98	1.68144
70.08	0.0756836	70.08	1.69653
70.18	0.0678711	70.18	1.71163
70.28	0.0639648	70.28	1.72673
70.38	0.0561523	70.38	1.74182
70.48	0.0561523	70.48	1.75692
70.58	0.0541992	70.58	1.77201
70.68	0.0463867	70.68	1.78711
70.78	0.0444336	70.78	1.8022
70.88	0.0366211	70.88	1.8173
70.98	0.0444336	70.98	1.83239
71.08	0.0366211	71.08	1.84748
71.18	0.0268555	71.18	1.86258
71.28	0.0229492	71.28	1.87767
71.38	0.0151367	71.38	1.89276
71.48	0.0131836	71.48	1.90785
71.58	5.37109e-3	71.58	1.92295
71.68	5.37109e-3	71.68	1.93804
71.78	4.88281e-3	71.78	1.95313
71.88	-2.44141e-3	71.88	1.96822
71.98	-4.39453e-3	71.98	1.98331
72.08	-0.012207	72.08	1.9984
72.18	-0.0239258	72.18	2.01349
72.28	-0.0258789	72.28	2.02858
72.38	-0.0336914	72.38	2.04367
72.48	-0.0356445	72.48	2.05876
72.58	-0.043457	72.58	2.07384
72.68	-0.0454102	72.68	2.08893
72.78	-0.043457	72.78	2.10402
72.88	-0.0454102	72.88	2.11911
72.98	-0.0532227	72.98	2.1342
73.08	-0.0551758	73.08	2.14928
73.18	-0.0649414	73.18	2.16437
73.28	-0.0668945	73.28	2.17945
73.38	-0.074707	73.38	2.19454
73.48	-0.0668945	73.48	2.20963
73.58	-0.074707	73.58	2.22471
73.68	-0.0844727	73.68	2.2398
73.78	-0.0849609	73.78	2.25488
73.88	-0.0922852	73.88	2.26996
73.98	-0.0942383	73.98	2.28505
74.08	-0.104004	74.08	2.30013
74.18	-0.105957	74.18	2.31522
74.28	-0.11377	74.28	2.3303
74.38	-0.115723	74.38	2.34538
74.48	-0.123535	74.48	2.36046
74.58	-0.125488	74.58	2.37554
74.68	-0.133301	74.68	2.39063
74.78	-0.125488	74.78	2.40571
74.88	-0.133301	74.88	2.42079
74.98	-0.137207	74.98	2.43587
75.08	-0.14502	75.08	2.45095
75.18	-0.146973	75.18	2.46603
75.28	-0.154785	75.28	2.48111
75.38	-0.164551	75.38	2.49619
75.48	-0.165039	75.48	2.51127
75.58	-0.162598	75.58	2.52634
75.68	-0.164551	75.68	2.54142
75.78	-0.164551	75.78	2.5565
75.88	-0.172363	75.88	2.57158
75.98	-0.17627	75.98	2.58666
76.08	-0.184082	76.08	2.60173
76.18	-0.186035	76.18	2.61681
76.28	-0.193848	76.28	2.63188
76.38	-0.195801	76.38	2.64696
76.48	-0.203613	76.48	2.66204
76.58	-0.205566	76.58	2.67711
76.68	-0.213379	76.68	2.69219
76.78	-0.213379	76.78	2.70726
76.88	-0.217285	76.88	2.72234
76.98	-0.21582	76.98	2.73741
77.08	-0.223145	77.08	2.75248
77.18	-0.23291	77.18	2.76756
77.28	-0.234863	77.28	2.78263
77.38	-0.234863	77.38	2.7977
77.48	-0.242676	77.48	2.81277
77.58	-0.244629	77.58	2.82785
77.68	-0.254395	77.68	2.84292
77.78	-0.246582	77.78	2.85799
77.88	-0.254395	77.88	2.87306
77.98	-0.256348	77.98	2.88813
78.08	-0.26416	78.08	2.9032
78.18	-0.266113	78.18	2.91827
78.28	-0.266113	78.28	2.93334
78.38	-0.273926	78.38	2.94841
78.48	-0.283691	78.48	2.96348
78.58	-0.285645	78.58	2.97855
78.68	-0.283691	78.68	2.99362
78.78	-0.286133	78.78	3.00868
78.88	-0.293457	78.88	3.02375
78.98	-0.29541	78.98	3.03882
79.08	-0.303223	79.08	3.05388
79.18	-0.305176	79.18	3.06895
79.28	-0.312988	79.28	3.08402
79.38	-0.314941	79.38	3.09908
79.48	-0.312988	79.48	3.11415
79.58	-0.314941	79.58	3.12922
79.68	-0.324707	79.68	3.14428
79.78	-0.32666	79.78	3.15934
79.88	-0.334473	79.88	3.17441
79.98	-0.336426	79.98	3.18947
80.08	-0.344238	80.08	3.20454
80.18	-0.346191	80.18	3.2196
80.28	-0.354004	80.28	3.23466
80.38	-0.36377	80.38	3.24973
80.48	-0.366211	80.48	3.26479
80.58	-0.36377	80.58	3.27985
80.68	-0.365723	80.68	3.29491
