Cycle: 12  CDAN-1073A_X	Cycle: 12  CDAN-1073A_Y	Fitted Cycle: 12  CDAN-1073A_X	Fitted Cycle: 12  CDAN-1073A_Y
1463.68	806.289	1463.68	719.356
1463.78	804.555	1463.78	719.187
1463.88	802.928	1463.88	719.018
1463.98	801.191	1463.98	718.849
1464.08	799.695	1464.08	718.681
1464.18	798.215	1464.18	718.513
1464.28	796.868	1464.28	718.346
1464.38	795.69	1464.38	718.179
1464.48	794.439	1464.48	718.013
1464.58	793.412	1464.58	717.847
1464.68	792.373	1464.68	717.681
1464.78	791.344	1464.78	717.516
1464.88	790.371	1464.88	717.352
1464.98	789.399	1464.98	717.187
1465.08	788.606	1465.08	717.023
1465.18	787.797	1465.18	716.86
1465.28	787.044	1465.28	716.697
1465.38	786.241	1465.38	716.534
1465.48	785.489	1465.48	716.371
1465.58	784.792	1465.58	716.209
1465.68	784.046	1465.68	716.048
1465.78	783.417	1465.78	715.887
1465.88	782.779	1465.88	715.726
1465.98	782.157	1465.98	715.565
1466.08	781.542	1466.08	715.405
1466.18	780.93	1466.18	715.246
1466.28	780.308	1466.28	715.087
1466.38	779.675	1466.38	714.928
1466.48	779.099	1466.48	714.769
1466.58	778.509	1466.58	714.611
1466.68	777.929	1466.68	714.453
1466.78	777.392	1466.78	714.296
1466.88	776.823	1466.88	714.139
1466.98	776.273	1466.98	713.982
1467.08	775.716	1467.08	713.826
1467.18	775.168	1467.18	713.67
1467.28	774.636	1467.28	713.514
1467.38	774.116	1467.38	713.359
1467.48	773.597	1467.48	713.204
1467.58	773.078	1467.58	713.049
1467.68	772.577	1467.68	712.895
1467.78	772.06	1467.78	712.741
1467.88	771.56	1467.88	712.587
1467.98	771.079	1467.98	712.434
1468.08	770.592	1468.08	712.281
1468.18	770.113	1468.18	712.129
1468.28	769.64	1468.28	711.976
1468.38	769.173	1468.38	711.825
1468.48	768.715	1468.48	711.673
1468.58	768.246	1468.58	711.522
1468.68	767.795	1468.68	711.371
1468.78	767.347	1468.78	711.22
1468.88	766.906	1468.88	711.07
1468.98	766.467	1468.98	710.92
1469.08	766.029	1469.08	710.77
1469.18	765.597	1469.18	710.621
1469.28	765.156	1469.28	710.472
1469.38	764.744	1469.38	710.323
1469.48	764.316	1469.48	710.175
1469.58	763.886	1469.58	710.027
1469.68	763.47	1469.68	709.879
1469.78	763.031	1469.78	709.731
1469.88	762.609	1469.88	709.584
1469.98	762.207	1469.98	709.437
1470.08	761.799	1470.08	709.291
1470.18	761.4	1470.18	709.145
1470.28	761.01	1470.28	708.999
1470.38	760.601	1470.38	708.853
1470.48	760.201	1470.48	708.707
1470.58	759.802	1470.58	708.562
1470.68	759.422	1470.68	708.418
1470.78	759.029	1470.78	708.273
1470.88	758.652	1470.88	708.129
1470.98	758.279	1470.98	707.985
1471.08	757.894	1471.08	707.841
1471.18	757.513	1471.18	707.698
1471.28	757.125	1471.28	707.555
1471.38	756.742	1471.38	707.412
1471.48	756.392	1471.48	707.269
1471.58	756.033	1471.58	707.127
1471.68	755.666	1471.68	706.985
1471.78	755.304	1471.78	706.844
1471.88	754.957	1471.88	706.702
1471.98	754.586	1471.98	706.561
1472.08	754.244	1472.08	706.42
1472.18	753.885	1472.18	706.279
1472.28	753.533	1472.28	706.139
1472.38	753.179	1472.38	705.999
1472.48	752.834	1472.48	705.859
1472.58	752.476	1472.58	705.719
1472.68	752.117	1472.68	705.58
1472.78	751.758	1472.78	705.441
1472.88	751.424	1472.88	705.302
1472.98	751.088	1472.98	705.164
1473.08	750.756	1473.08	705.026
1473.18	750.426	1473.18	704.888
1473.28	750.072	1473.28	704.75
1473.38	749.74	1473.38	704.612
1473.48	749.404	1473.48	704.475
1473.58	749.066	1473.58	704.338
1473.68	748.758	1473.68	704.201
1473.78	748.447	1473.78	704.065
1473.88	748.119	1473.88	703.929
1473.98	747.771	1473.98	703.793
1474.08	747.439	1474.08	703.657
1474.18	747.111	1474.18	703.521
1474.28	746.801	1474.28	703.386
1474.38	746.498	1474.38	703.251
1474.48	746.179	1474.48	703.116
1474.58	745.861	1474.58	702.982
1474.68	745.549	1474.68	702.847
1474.78	745.22	1474.78	702.713
1474.88	744.918	1474.88	702.579
1474.98	744.611	1474.98	702.446
1475.08	744.318	1475.08	702.312
1475.18	744.029	1475.18	702.179
1475.28	743.72	1475.28	702.046
1475.38	743.412	1475.38	701.914
1475.48	743.101	1475.48	701.781
1475.58	742.808	1475.58	701.649
1475.68	742.527	1475.68	701.517
1475.78	742.232	1475.78	701.385
1475.88	741.941	1475.88	701.254
1475.98	741.642	1475.98	701.122
1476.08	741.342	1476.08	700.991
1476.18	741.062	1476.18	700.86
1476.28	740.781	1476.28	700.73
1476.38	740.482	1476.38	700.599
1476.48	740.199	1476.48	700.469
1476.58	739.931	1476.58	700.339
1476.68	739.64	1476.68	700.209
1476.78	739.353	1476.78	700.08
1476.88	739.066	1476.88	699.95
1476.98	738.771	1476.98	699.821
1477.08	738.492	1477.08	699.692
1477.18	738.222	1477.18	699.564
1477.28	737.935	1477.28	699.435
1477.38	737.644	1477.38	699.307
1477.48	737.361	1477.48	699.179
1477.58	737.084	1477.58	699.051
1477.68	736.793	1477.68	698.923
1477.78	736.504	1477.78	698.796
1477.88	736.242	1477.88	698.669
1477.98	735.97	1477.98	698.541
1478.08	735.705	1478.08	698.415
1478.18	735.443	1478.18	698.288
1478.28	735.174	1478.28	698.162
1478.38	734.914	1478.38	698.035
1478.48	734.636	1478.48	697.909
1478.58	734.383	1478.58	697.783
1478.68	734.136	1478.68	697.658
1478.78	733.865	1478.78	697.532
1478.88	733.613	1478.88	697.407
1478.98	733.353	1478.98	697.282
1479.08	733.113	1479.08	697.157
1479.18	732.836	1479.18	697.033
1479.28	732.574	1479.28	696.908
1479.38	732.304	1479.38	696.784
1479.48	732.043	1479.48	696.66
1479.58	731.802	1479.58	696.536
1479.68	731.543	1479.68	696.412
1479.78	731.283	1479.78	696.289
1479.88	731.035	1479.88	696.166
1479.98	730.795	1479.98	696.042
1480.08	730.543	1480.08	695.919
1480.18	730.297	1480.18	695.797
1480.28	730.062	1480.28	695.674
1480.38	729.816	1480.38	695.552
1480.48	729.586	1480.48	695.43
1480.58	729.344	1480.58	695.308
1480.68	729.09	1480.68	695.186
1480.78	728.847	1480.78	695.064
1480.88	728.608	1480.88	694.943
1480.98	728.373	1480.98	694.822
1481.08	728.119	1481.08	694.7
1481.18	727.888	1481.18	694.58
1481.28	727.635	1481.28	694.459
1481.38	727.408	1481.38	694.338
1481.48	727.168	1481.48	694.218
1481.58	726.916	1481.58	694.098
1481.68	726.685	1481.68	693.978
1481.78	726.439	1481.78	693.858
1481.88	726.217	1481.88	693.738
1481.98	725.994	1481.98	693.619
1482.08	725.775	1482.08	693.499
1482.18	725.539	1482.18	693.38
1482.28	725.307	1482.28	693.261
1482.38	725.078	1482.38	693.143
1482.48	724.855	1482.48	693.024
1482.58	724.619	1482.58	692.906
1482.68	724.386	1482.68	692.787
1482.78	724.15	1482.78	692.669
1482.88	723.938	1482.88	692.551
1482.98	723.699	1482.98	692.433
1483.08	723.459	1483.08	692.316
1483.18	723.227	1483.18	692.199
1483.28	722.98	1483.28	692.081
1483.38	722.765	1483.38	691.964
1483.48	722.535	1483.48	691.847
1483.58	722.334	1483.58	691.73
1483.68	722.092	1483.68	691.614
1483.78	721.887	1483.78	691.497
1483.88	721.668	1483.88	691.381
1483.98	721.457	1483.98	691.265
1484.08	721.244	1484.08	691.149
1484.18	721.037	1484.18	691.033
1484.28	720.828	1484.28	690.918
1484.38	720.638	1484.38	690.802
1484.48	720.42	1484.48	690.687
1484.58	720.217	1484.58	690.572
1484.68	719.998	1484.68	690.457
1484.78	719.771	1484.78	690.342
1484.88	719.557	1484.88	690.227
1484.98	719.34	1484.98	690.113
1485.08	719.127	1485.08	689.998
1485.18	718.908	1485.18	689.884
1485.28	718.689	1485.28	689.77
1485.38	718.469	1485.38	689.656
1485.48	718.24	1485.48	689.542
1485.58	718.028	1485.58	689.429
1485.68	717.826	1485.68	689.315
1485.78	717.619	1485.78	689.202
1485.88	717.408	1485.88	689.089
1485.98	717.207	1485.98	688.976
1486.08	717	1486.08	688.863
1486.18	716.791	1486.18	688.75
1486.28	716.58	1486.28	688.638
1486.38	716.369	1486.38	688.526
1486.48	716.148	1486.48	688.413
1486.58	715.957	1486.58	688.301
1486.68	715.75	1486.68	688.189
1486.78	715.531	1486.78	688.078
1486.88	715.318	1486.88	687.966
1486.98	715.109	1486.98	687.854
1487.08	714.899	1487.08	687.743
1487.18	714.709	1487.18	687.632
1487.28	714.498	1487.28	687.521
1487.38	714.299	1487.38	687.41
1487.48	714.119	1487.48	687.299
1487.58	713.912	1487.58	687.188
1487.68	713.701	1487.68	687.078
1487.78	713.492	1487.78	686.968
1487.88	713.289	1487.88	686.857
1487.98	713.092	1487.98	686.747
1488.08	712.891	1488.08	686.637
1488.18	712.691	1488.18	686.528
1488.28	712.471	1488.28	686.418
1488.38	712.26	1488.38	686.308
1488.48	712.051	1488.48	686.199
1488.58	711.842	1488.58	686.09
1488.68	711.635	1488.68	685.981
1488.78	711.442	1488.78	685.872
1488.88	711.24	1488.88	685.763
1488.98	711.041	1488.98	685.654
1489.08	710.823	1489.08	685.546
1489.18	710.633	1489.18	685.437
1489.28	710.434	1489.28	685.329
1489.38	710.248	1489.38	685.221
1489.48	710.06	1489.48	685.113
1489.58	709.871	1489.58	685.005
1489.68	709.683	1489.68	684.897
1489.78	709.5	1489.78	684.79
1489.88	709.312	1489.88	684.682
1489.98	709.121	1489.98	684.575
1490.08	708.93	1490.08	684.468
1490.18	708.752	1490.18	684.361
1490.28	708.561	1490.28	684.254
1490.38	708.379	1490.38	684.147
1490.48	708.192	1490.48	684.04
1490.58	708.011	1490.58	683.934
1490.68	707.832	1490.68	683.827
1490.78	707.642	1490.78	683.721
1490.88	707.461	1490.88	683.615
1490.98	707.26	1490.98	683.509
1491.08	707.084	1491.08	683.403
1491.18	706.901	1491.18	683.297
1491.28	706.723	1491.28	683.192
1491.38	706.541	1491.38	683.086
1491.48	706.362	1491.48	682.981
1491.58	706.183	1491.58	682.875
1491.68	706	1491.68	682.77
1491.78	705.822	1491.78	682.665
1491.88	705.651	1491.88	682.56
1491.98	705.463	1491.98	682.456
1492.08	705.301	1492.08	682.351
1492.18	705.114	1492.18	682.246
1492.28	704.941	1492.28	682.142
1492.38	704.762	1492.38	682.038
1492.48	704.58	1492.48	681.934
1492.58	704.402	1492.58	681.83
1492.68	704.24	1492.68	681.726
1492.78	704.062	1492.78	681.622
1492.88	703.881	1492.88	681.518
1492.98	703.713	1492.98	681.415
1493.08	703.533	1493.08	681.311
1493.18	703.362	1493.18	681.208
1493.28	703.191	1493.28	681.105
1493.38	703.03	1493.38	681.002
1493.48	702.871	1493.48	680.899
1493.58	702.701	1493.58	680.796
1493.68	702.513	1493.68	680.693
1493.78	702.324	1493.78	680.591
1493.88	702.151	1493.88	680.488
1493.98	701.992	1493.98	680.386
1494.08	701.821	1494.08	680.284
1494.18	701.654	1494.18	680.181
1494.28	701.473	1494.28	680.079
1494.38	701.301	1494.38	679.978
1494.48	701.125	1494.48	679.876
1494.58	700.951	1494.58	679.774
1494.68	700.793	1494.68	679.673
1494.78	700.635	1494.78	679.571
1494.88	700.463	1494.88	679.47
1494.98	700.303	1494.98	679.369
1495.08	700.133	1495.08	679.268
1495.18	699.973	1495.18	679.167
1495.28	699.785	1495.28	679.066
1495.38	699.612	1495.38	678.965
1495.48	699.443	1495.48	678.864
1495.58	699.274	1495.58	678.764
1495.68	699.112	1495.68	678.663
1495.78	698.933	1495.78	678.563
1495.88	698.772	1495.88	678.463
1495.98	698.613	1495.98	678.363
1496.08	698.446	1496.08	678.263
1496.18	698.276	1496.18	678.163
1496.28	698.114	1496.28	678.063
1496.38	697.944	1496.38	677.964
1496.48	697.781	1496.48	677.864
1496.58	697.615	1496.58	677.765
1496.68	697.453	1496.68	677.665
1496.78	697.295	1496.78	677.566
1496.88	697.135	1496.88	677.467
1496.98	696.965	1496.98	677.368
1497.08	696.803	1497.08	677.269
1497.18	696.636	1497.18	677.171
1497.28	696.463	1497.28	677.072
1497.38	696.293	1497.38	676.973
1497.48	696.143	1497.48	676.875
1497.58	695.976	1497.58	676.776
1497.68	695.83	1497.68	676.678
1497.78	695.664	1497.78	676.58
1497.88	695.494	1497.88	676.482
1497.98	695.334	1497.98	676.384
1498.08	695.164	1498.08	676.286
1498.18	695.002	1498.18	676.189
1498.28	694.853	1498.28	676.091
1498.38	694.703	1498.38	675.994
1498.48	694.543	1498.48	675.896
1498.58	694.373	1498.58	675.799
1498.68	694.205	1498.68	675.702
1498.78	694.043	1498.78	675.605
1498.88	693.885	1498.88	675.508
1498.98	693.722	1498.98	675.411
1499.08	693.582	1499.08	675.314
1499.18	693.432	1499.18	675.217
1499.28	693.283	1499.28	675.121
1499.38	693.123	1499.38	675.024
1499.48	692.982	1499.48	674.928
1499.58	692.826	1499.58	674.831
1499.68	692.676	1499.68	674.735
1499.78	692.524	1499.78	674.639
1499.88	692.364	1499.88	674.543
1499.98	692.205	1499.98	674.447
1500.08	692.063	1500.08	674.352
1500.18	691.912	1500.18	674.256
1500.28	691.744	1500.28	674.16
1500.38	691.586	1500.38	674.065
1500.48	691.463	1500.48	673.969
1500.58	691.297	1500.58	673.874
1500.68	691.153	1500.68	673.779
1500.78	691.006	1500.78	673.684
1500.88	690.865	1500.88	673.589
1500.98	690.725	1500.98	673.494
1501.08	690.574	1501.08	673.399
1501.18	690.424	1501.18	673.304
1501.28	690.265	1501.28	673.21
1501.38	690.125	1501.38	673.115
1501.48	689.985	1501.48	673.021
1501.58	689.834	1501.58	672.926
1501.68	689.694	1501.68	672.832
1501.78	689.545	1501.78	672.738
1501.88	689.403	1501.88	672.644
1501.98	689.254	1501.98	672.55
1502.08	689.104	1502.08	672.456
1502.18	688.963	1502.18	672.363
1502.28	688.826	1502.28	672.269
1502.38	688.696	1502.38	672.175
1502.48	688.535	1502.48	672.082
1502.58	688.395	1502.58	671.988
1502.68	688.246	1502.68	671.895
1502.78	688.086	1502.78	671.802
1502.88	687.934	1502.88	671.709
1502.98	687.778	1502.98	671.616
1503.08	687.635	1503.08	671.523
1503.18	687.494	1503.18	671.43
1503.28	687.365	1503.28	671.337
1503.38	687.223	1503.38	671.245
1503.48	687.076	1503.48	671.152
1503.58	686.936	1503.58	671.06
1503.68	686.795	1503.68	670.967
1503.78	686.655	1503.78	670.875
1503.88	686.506	1503.88	670.783
1503.98	686.367	1503.98	670.691
1504.08	686.227	1504.08	670.599
1504.18	686.078	1504.18	670.507
1504.28	685.928	1504.28	670.415
1504.38	685.778	1504.38	670.323
1504.48	685.627	1504.48	670.231
1504.58	685.465	1504.58	670.14
1504.68	685.317	1504.68	670.048
1504.78	685.156	1504.78	669.957
1504.88	685.014	1504.88	669.866
1504.98	684.877	1504.98	669.774
1505.08	684.719	1505.08	669.683
1505.18	684.578	1505.18	669.592
1505.28	684.436	1505.28	669.501
1505.38	684.287	1505.38	669.41
1505.48	684.155	1505.48	669.32
1505.58	684.016	1505.58	669.229
1505.68	683.867	1505.68	669.138
1505.78	683.736	1505.78	669.048
1505.88	683.588	1505.88	668.957
1505.98	683.455	1505.98	668.867
1506.08	683.305	1506.08	668.777
1506.18	683.178	1506.18	668.687
1506.28	683.037	1506.28	668.596
1506.38	682.905	1506.38	668.506
1506.48	682.775	1506.48	668.416
1506.58	682.635	1506.58	668.327
1506.68	682.496	1506.68	668.237
1506.78	682.367	1506.78	668.147
1506.88	682.235	1506.88	668.058
1506.98	682.114	1506.98	667.968
1507.08	681.978	1507.08	667.879
1507.18	681.856	1507.18	667.789
1507.28	681.725	1507.28	667.7
1507.38	681.584	1507.38	667.611
1507.48	681.438	1507.48	667.522
1507.58	681.295	1507.58	667.433
1507.68	681.185	1507.68	667.344
1507.78	681.059	1507.78	667.255
1507.88	680.906	1507.88	667.166
1507.98	680.778	1507.98	667.077
1508.08	680.645	1508.08	666.989
1508.18	680.524	1508.18	666.9
1508.28	680.396	1508.28	666.812
1508.38	680.258	1508.38	666.724
1508.48	680.133	1508.48	666.635
1508.58	679.996	1508.58	666.547
1508.68	679.865	1508.68	666.459
1508.78	679.735	1508.78	666.371
1508.88	679.615	1508.88	666.283
1508.98	679.496	1508.98	666.195
1509.08	679.365	1509.08	666.107
1509.18	679.235	1509.18	666.02
1509.28	679.096	1509.28	665.932
1509.38	678.976	1509.38	665.844
1509.48	678.846	1509.48	665.757
1509.58	678.725	1509.58	665.67
1509.68	678.596	1509.68	665.582
1509.78	678.457	1509.78	665.495
1509.88	678.334	1509.88	665.408
1509.98	678.196	1509.98	665.321
1510.08	678.058	1510.08	665.234
1510.18	677.918	1510.18	665.147
1510.28	677.795	1510.28	665.06
1510.38	677.656	1510.38	664.973
1510.48	677.535	1510.48	664.886
1510.58	677.416	1510.58	664.8
1510.68	677.278	1510.68	664.713
1510.78	677.156	1510.78	664.627
1510.88	677.026	1510.88	664.54
1510.98	676.898	1510.98	664.454
1511.08	676.759	1511.08	664.368
1511.18	676.627	1511.18	664.282
1511.28	676.5	1511.28	664.196
1511.38	676.375	1511.38	664.11
1511.48	676.258	1511.48	664.024
1511.58	676.127	1511.58	663.938
1511.68	675.987	1511.68	663.852
1511.78	675.867	1511.78	663.766
1511.88	675.737	1511.88	663.681
1511.98	675.608	1511.98	663.595
1512.08	675.477	1512.08	663.51
1512.18	675.354	1512.18	663.424
1512.28	675.228	1512.28	663.339
1512.38	675.115	1512.38	663.254
1512.48	674.998	1512.48	663.168
1512.58	674.867	1512.58	663.083
1512.68	674.754	1512.68	662.998
1512.78	674.647	1512.78	662.913
1512.88	674.528	1512.88	662.828
1512.98	674.416	1512.98	662.743
1513.08	674.297	1513.08	662.659
1513.18	674.195	1513.18	662.574
1513.28	674.078	1513.28	662.489
1513.38	673.967	1513.38	662.405
1513.48	673.856	1513.48	662.32
1513.58	673.737	1513.58	662.236
1513.68	673.625	1513.68	662.152
1513.78	673.496	1513.78	662.067
1513.88	673.377	1513.88	661.983
1513.98	673.246	1513.98	661.899
1514.08	673.108	1514.08	661.815
1514.18	672.998	1514.18	661.731
1514.28	672.86	1514.28	661.647
1514.38	672.727	1514.38	661.564
1514.48	672.615	1514.48	661.48
1514.58	672.487	1514.58	661.396
1514.68	672.36	1514.68	661.312
1514.78	672.227	1514.78	661.229
1514.88	672.117	1514.88	661.145
1514.98	671.989	1514.98	661.062
1515.08	671.879	1515.08	660.979
1515.18	671.756	1515.18	660.895
1515.28	671.637	1515.28	660.812
1515.38	671.508	1515.38	660.729
1515.48	671.387	1515.48	660.646
1515.58	671.266	1515.58	660.563
1515.68	671.148	1515.68	660.48
1515.78	671.018	1515.78	660.397
1515.88	670.898	1515.88	660.315
1515.98	670.778	1515.98	660.232
1516.08	670.641	1516.08	660.149
1516.18	670.51	1516.18	660.067
1516.28	670.391	1516.28	659.984
1516.38	670.268	1516.38	659.902
1516.48	670.139	1516.48	659.819
1516.58	670.027	1516.58	659.737
1516.68	669.919	1516.68	659.655
1516.78	669.791	1516.78	659.573
1516.88	669.676	1516.88	659.491
1516.98	669.569	1516.98	659.409
1517.08	669.457	1517.08	659.327
1517.18	669.338	1517.18	659.245
1517.28	669.209	1517.28	659.163
1517.38	669.086	1517.38	659.081
1517.48	668.969	1517.48	658.999
1517.58	668.856	1517.58	658.918
1517.68	668.739	1517.68	658.836
1517.78	668.629	1517.78	658.755
1517.88	668.509	1517.88	658.673
1517.98	668.388	1517.98	658.592
1518.08	668.287	1518.08	658.511
1518.18	668.151	1518.18	658.43
1518.28	668.047	1518.28	658.348
1518.38	667.94	1518.38	658.267
1518.48	667.819	1518.48	658.186
1518.58	667.699	1518.58	658.105
1518.68	667.571	1518.68	658.024
1518.78	667.457	1518.78	657.944
1518.88	667.323	1518.88	657.863
1518.98	667.19	1518.98	657.782
1519.08	667.059	1519.08	657.701
1519.18	666.938	1519.18	657.621
1519.28	666.838	1519.28	657.54
1519.38	666.719	1519.38	657.46
1519.48	666.598	1519.48	657.38
1519.58	666.498	1519.58	657.299
1519.68	666.389	1519.68	657.219
1519.78	666.26	1519.78	657.139
1519.88	666.158	1519.88	657.059
1519.98	666.039	1519.98	656.979
1520.08	665.93	1520.08	656.899
1520.18	665.811	1520.18	656.819
1520.28	665.707	1520.28	656.739
1520.38	665.581	1520.38	656.659
1520.48	665.457	1520.48	656.579
1520.58	665.348	1520.58	656.5
1520.68	665.219	1520.68	656.42
1520.78	665.119	1520.78	656.34
1520.88	665.008	1520.88	656.261
1520.98	664.889	1520.98	656.181
1521.08	664.78	1521.08	656.102
1521.18	664.668	1521.18	656.023
1521.28	664.551	1521.28	655.943
1521.38	664.43	1521.38	655.864
1521.48	664.309	1521.48	655.785
1521.58	664.199	1521.58	655.706
1521.68	664.09	1521.68	655.627
1521.78	663.979	1521.78	655.548
1521.88	663.86	1521.88	655.469
1521.98	663.75	1521.98	655.39
1522.08	663.639	1522.08	655.312
1522.18	663.528	1522.18	655.233
1522.28	663.41	1522.28	655.154
1522.38	663.289	1522.38	655.076
1522.48	663.18	1522.48	654.997
1522.58	663.071	1522.58	654.919
1522.68	662.967	1522.68	654.84
1522.78	662.85	1522.78	654.762
1522.88	662.75	1522.88	654.684
1522.98	662.633	1522.98	654.606
1523.08	662.518	1523.08	654.527
1523.18	662.408	1523.18	654.449
1523.28	662.299	1523.28	654.371
1523.38	662.199	1523.38	654.293
1523.48	662.088	1523.48	654.215
1523.58	661.979	1523.58	654.137
1523.68	661.871	1523.68	654.06
1523.78	661.77	1523.78	653.982
1523.88	661.658	1523.88	653.904
1523.98	661.557	1523.98	653.827
1524.08	661.449	1524.08	653.749
1524.18	661.36	1524.18	653.672
1524.28	661.26	1524.28	653.594
1524.38	661.166	1524.38	653.517
1524.48	661.039	1524.48	653.439
1524.58	660.948	1524.58	653.362
1524.68	660.85	1524.68	653.285
1524.78	660.729	1524.78	653.208
1524.88	660.637	1524.88	653.131
1524.98	660.52	1524.98	653.054
1525.08	660.416	1525.08	652.977
1525.18	660.299	1525.18	652.9
1525.28	660.188	1525.28	652.823
1525.38	660.069	1525.38	652.746
1525.48	659.959	1525.48	652.669
1525.58	659.877	1525.58	652.593
1525.68	659.78	1525.68	652.516
1525.78	659.668	1525.78	652.439
1525.88	659.576	1525.88	652.363
1525.98	659.469	1525.98	652.286
1526.08	659.369	1526.08	652.21
1526.18	659.278	1526.18	652.134
1526.28	659.19	1526.28	652.057
1526.38	659.108	1526.38	651.981
1526.48	659.008	1526.48	651.905
1526.58	658.918	1526.58	651.829
1526.68	658.828	1526.68	651.753
1526.78	658.729	1526.78	651.677
1526.88	658.627	1526.88	651.601
1526.98	658.53	1526.98	651.525
1527.08	658.418	1527.08	651.449
1527.18	658.319	1527.18	651.373
1527.28	658.219	1527.28	651.297
1527.38	658.112	1527.38	651.222
1527.48	658.01	1527.48	651.146
1527.58	657.901	1527.58	651.07
1527.68	657.772	1527.68	650.995
1527.78	657.651	1527.78	650.919
1527.88	657.551	1527.88	650.844
1527.98	657.438	1527.98	650.769
1528.08	657.34	1528.08	650.693
1528.18	657.239	1528.18	650.618
1528.28	657.131	1528.28	650.543
1528.38	657.03	1528.38	650.468
1528.48	656.93	1528.48	650.393
1528.58	656.811	1528.58	650.318
1528.68	656.709	1528.68	650.243
1528.78	656.612	1528.78	650.168
1528.88	656.512	1528.88	650.093
1528.98	656.409	1528.98	650.018
1529.08	656.309	1529.08	649.943
1529.18	656.201	1529.18	649.869
1529.28	656.119	1529.28	649.794
1529.38	656.012	1529.38	649.719
1529.48	655.899	1529.48	649.645
1529.58	655.799	1529.58	649.57
1529.68	655.699	1529.68	649.496
1529.78	655.602	1529.78	649.421
1529.88	655.49	1529.88	649.347
1529.98	655.389	1529.98	649.273
1530.08	655.281	1530.08	649.199
1530.18	655.18	1530.18	649.124
1530.28	655.069	1530.28	649.05
1530.38	654.961	1530.38	648.976
1530.48	654.86	1530.48	648.902
1530.58	654.76	1530.58	648.828
1530.68	654.668	1530.68	648.754
1530.78	654.571	1530.78	648.68
1530.88	654.459	1530.88	648.607
1530.98	654.352	1530.98	648.533
1531.08	654.26	1531.08	648.459
1531.18	654.162	1531.18	648.385
1531.28	654.069	1531.28	648.312
1531.38	653.971	1531.38	648.238
1531.48	653.871	1531.48	648.165
1531.58	653.78	1531.58	648.091
1531.68	653.672	1531.68	648.018
1531.78	653.573	1531.78	647.945
1531.88	653.469	1531.88	647.871
1531.98	653.371	1531.98	647.798
1532.08	653.28	1532.08	647.725
1532.18	653.18	1532.18	647.652
1532.28	653.088	1532.28	647.579
1532.38	652.99	1532.38	647.506
1532.48	652.889	1532.48	647.433
1532.58	652.799	1532.58	647.36
1532.68	652.701	1532.68	647.287
1532.78	652.6	1532.78	647.214
1532.88	652.502	1532.88	647.141
1532.98	652.42	1532.98	647.068
1533.08	652.323	1533.08	646.996
1533.18	652.221	1533.18	646.923
1533.28	652.139	1533.28	646.851
1533.38	652.051	1533.38	646.778
1533.48	651.942	1533.48	646.705
1533.58	651.85	1533.58	646.633
1533.68	651.752	1533.68	646.561
1533.78	651.651	1533.78	646.488
1533.88	651.549	1533.88	646.416
1533.98	651.451	1533.98	646.344
1534.08	651.35	1534.08	646.272
1534.18	651.251	1534.18	646.199
1534.28	651.168	1534.28	646.127
1534.38	651.051	1534.38	646.055
1534.48	650.951	1534.48	645.983
1534.58	650.852	1534.58	645.911
1534.68	650.76	1534.68	645.839
1534.78	650.653	1534.78	645.768
1534.88	650.571	1534.88	645.696
1534.98	650.471	1534.98	645.624
1535.08	650.379	1535.08	645.552
1535.18	650.291	1535.18	645.481
1535.28	650.19	1535.28	645.409
1535.38	650.09	1535.38	645.338
1535.48	649.99	1535.48	645.266
1535.58	649.881	1535.58	645.194
1535.68	649.78	1535.68	645.123
1535.78	649.682	1535.78	645.052
1535.88	649.6	1535.88	644.98
1535.98	649.51	1535.98	644.909
1536.08	649.418	1536.08	644.838
1536.18	649.321	1536.18	644.767
1536.28	649.239	1536.28	644.696
1536.38	649.141	1536.38	644.625
1536.48	649.041	1536.48	644.553
1536.58	648.951	1536.58	644.482
1536.68	648.86	1536.68	644.412
1536.78	648.77	1536.78	644.341
1536.88	648.69	1536.88	644.27
1536.98	648.578	1536.98	644.199
1537.08	648.481	1537.08	644.128
1537.18	648.381	1537.18	644.058
1537.28	648.272	1537.28	643.987
1537.38	648.172	1537.38	643.916
1537.48	648.071	1537.48	643.846
1537.58	647.981	1537.58	643.775
1537.68	647.889	1537.68	643.705
1537.78	647.801	1537.78	643.634
1537.88	647.711	1537.88	643.564
1537.98	647.602	1537.98	643.494
1538.08	647.502	1538.08	643.423
1538.18	647.421	1538.18	643.353
1538.28	647.319	1538.28	643.283
1538.38	647.24	1538.38	643.213
1538.48	647.149	1538.48	643.143
1538.58	647.061	1538.58	643.073
1538.68	646.961	1538.68	643.003
1538.78	646.871	1538.78	642.933
1538.88	646.781	1538.88	642.863
1538.98	646.699	1538.98	642.793
1539.08	646.61	1539.08	642.723
1539.18	646.522	1539.18	642.653
1539.28	646.42	1539.28	642.583
1539.38	646.332	1539.38	642.514
1539.48	646.233	1539.48	642.444
1539.58	646.131	1539.58	642.375
1539.68	646.042	1539.68	642.305
1539.78	645.942	1539.78	642.235
1539.88	645.823	1539.88	642.166
1539.98	645.721	1539.98	642.097
1540.08	645.621	1540.08	642.027
1540.18	645.54	1540.18	641.958
1540.28	645.44	1540.28	641.889
1540.38	645.352	1540.38	641.819
1540.48	645.262	1540.48	641.75
1540.58	645.18	1540.58	641.681
1540.68	645.082	1540.68	641.612
1540.78	644.992	1540.78	641.543
1540.88	644.911	1540.88	641.474
