Cycle: 6  C15R22E_X	Cycle: 6  C15R22E_Y	Fitted Cycle: 6  C15R22E_X	Fitted Cycle: 6  C15R22E_Y
1459.34	253.933	1459.34	248.105
1459.44	253.948	1459.44	248.106
1459.54	253.954	1459.54	248.107
1459.64	253.968	1459.64	248.109
1459.74	253.978	1459.74	248.11
1459.84	253.983	1459.84	248.111
1459.94	253.997	1459.94	248.113
1460.04	254.003	1460.04	248.114
1460.14	254.013	1460.14	248.115
1460.24	254.017	1460.24	248.117
1460.34	254.024	1460.34	248.118
1460.44	254.034	1460.44	248.119
1460.54	254.034	1460.54	248.12
1460.64	254.048	1460.64	248.122
1460.74	254.058	1460.74	248.123
1460.84	254.073	1460.84	248.124
1460.94	254.077	1460.94	248.126
1461.04	254.087	1461.04	248.127
1461.14	254.093	1461.14	248.128
1461.24	254.106	1461.24	248.129
1461.34	254.12	1461.34	248.131
1461.44	254.126	1461.44	248.132
1461.54	254.146	1461.54	248.133
1461.64	254.147	1461.64	248.135
1461.74	254.161	1461.74	248.136
1461.84	254.171	1461.84	248.137
1461.94	254.176	1461.94	248.138
1462.04	254.161	1462.04	248.14
1462.14	254.165	1462.14	248.141
1462.24	254.171	1462.24	248.142
1462.34	254.17	1462.34	248.143
1462.44	254.199	1462.44	248.145
1462.54	254.266	1462.54	248.146
1462.64	254.676	1462.64	248.147
1462.74	255.326	1462.74	248.148
1462.84	255.229	1462.84	248.149
1462.94	249.067	1462.94	193.13
1463.04	240.46	1463.04	193.112
1463.14	248.144	1463.14	193.093
1463.24	248.737	1463.24	193.075
1463.34	246.558	1463.34	193.057
1463.44	243.93	1463.44	193.039
1463.54	241.917	1463.54	193.021
1463.64	240.445	1463.64	193.002
1463.74	239.551	1463.74	192.984
1463.84	239.043	1463.84	192.966
1463.94	238.621	1463.94	192.948
1464.04	238.323	1464.04	192.93
1464.14	237.987	1464.14	192.911
1464.24	237.73	1464.24	192.893
1464.34	237.434	1464.34	192.875
1464.44	237.236	1464.44	192.857
1464.54	237.036	1464.54	192.839
1464.64	236.868	1464.64	192.821
1464.74	236.669	1464.74	192.802
1464.84	236.418	1464.84	192.784
1464.94	236.215	1464.94	192.766
1465.04	236.045	1465.04	192.748
1465.14	235.863	1465.14	192.73
1465.24	235.639	1465.24	192.712
1465.34	235.487	1465.34	192.693
1465.44	235.315	1465.44	192.675
1465.54	235.083	1465.54	192.657
1465.64	234.899	1465.64	192.639
1465.74	234.637	1465.74	192.621
1465.84	234.43	1465.84	192.603
1465.94	234.258	1465.94	192.585
1466.04	234.035	1466.04	192.567
1466.14	233.799	1466.14	192.548
1466.24	233.581	1466.24	192.53
1466.34	233.371	1466.34	192.512
1466.44	233.142	1466.44	192.494
1466.54	232.916	1466.54	192.476
1466.64	232.694	1466.64	192.458
1466.74	232.48	1466.74	192.44
1466.84	232.254	1466.84	192.422
1466.94	232.038	1466.94	192.404
1467.04	231.819	1467.04	192.386
1467.14	231.604	1467.14	192.368
1467.24	231.39	1467.24	192.349
1467.34	231.178	1467.34	192.331
1467.44	230.946	1467.44	192.313
1467.54	230.743	1467.54	192.295
1467.64	230.544	1467.64	192.277
1467.74	230.315	1467.74	192.259
1467.84	230.106	1467.84	192.241
1467.94	229.901	1467.94	192.223
1468.04	229.684	1468.04	192.205
1468.14	229.457	1468.14	192.187
1468.24	229.242	1468.24	192.169
1468.34	229.035	1468.34	192.151
1468.44	228.811	1468.44	192.133
1468.54	228.602	1468.54	192.115
1468.64	228.365	1468.64	192.097
1468.74	228.162	1468.74	192.079
1468.84	227.968	1468.84	192.061
1468.94	227.752	1468.94	192.043
1469.04	227.519	1469.04	192.025
1469.14	227.295	1469.14	192.007
1469.24	227.08	1469.24	191.989
1469.34	226.875	1469.34	191.971
1469.44	226.652	1469.44	191.953
1469.54	226.431	1469.54	191.935
1469.64	226.23	1469.64	191.917
1469.74	226.033	1469.74	191.899
1469.84	225.833	1469.84	191.881
1469.94	225.613	1469.94	191.863
1470.04	225.408	1470.04	191.845
1470.14	225.212	1470.14	191.827
1470.24	225.009	1470.24	191.809
1470.34	224.794	1470.34	191.791
1470.44	224.585	1470.44	191.773
1470.54	224.39	1470.54	191.755
1470.64	224.206	1470.64	191.737
1470.74	223.998	1470.74	191.719
1470.84	223.792	1470.84	191.701
1470.94	223.587	1470.94	191.683
1471.04	223.378	1471.04	191.665
1471.14	223.178	1471.14	191.647
1471.24	222.983	1471.24	191.629
1471.34	222.792	1471.34	191.612
1471.44	222.604	1471.44	191.594
1471.54	222.41	1471.54	191.576
1471.64	222.213	1471.64	191.558
1471.74	222.012	1471.74	191.54
1471.84	221.809	1471.84	191.522
1471.94	221.614	1471.94	191.504
1472.04	221.433	1472.04	191.486
1472.14	221.256	1472.14	191.468
1472.24	221.065	1472.24	191.45
1472.34	220.872	1472.34	191.432
1472.44	220.69	1472.44	191.415
1472.54	220.5	1472.54	191.397
1472.64	220.327	1472.64	191.379
1472.74	220.137	1472.74	191.361
1472.84	219.938	1472.84	191.343
1472.94	219.75	1472.94	191.325
1473.04	219.586	1473.04	191.307
1473.14	219.403	1473.14	191.289
1473.24	219.209	1473.24	191.272
1473.34	219.026	1473.34	191.254
1473.44	218.856	1473.44	191.236
1473.54	218.686	1473.54	191.218
1473.64	218.512	1473.64	191.2
1473.74	218.344	1473.74	191.182
1473.84	218.178	1473.84	191.165
1473.94	218.038	1473.94	191.147
1474.04	217.875	1474.04	191.129
1474.14	217.686	1474.14	191.111
1474.24	217.514	1474.24	191.093
1474.34	217.359	1474.34	191.075
1474.44	217.2	1474.44	191.058
1474.54	217.025	1474.54	191.04
1474.64	216.854	1474.64	191.022
1474.74	216.696	1474.74	191.004
1474.84	216.525	1474.84	190.986
1474.94	216.36	1474.94	190.969
1475.04	216.205	1475.04	190.951
1475.14	216.032	1475.14	190.933
1475.24	215.857	1475.24	190.915
1475.34	215.686	1475.34	190.897
1475.44	215.545	1475.44	190.88
1475.54	215.391	1475.54	190.862
1475.64	215.238	1475.64	190.844
1475.74	215.08	1475.74	190.826
1475.84	214.92	1475.84	190.808
1475.94	214.767	1475.94	190.791
1476.04	214.612	1476.04	190.773
1476.14	214.461	1476.14	190.755
1476.24	214.311	1476.24	190.737
1476.34	214.168	1476.34	190.72
1476.44	214.017	1476.44	190.702
1476.54	213.853	1476.54	190.684
1476.64	213.704	1476.64	190.666
1476.74	213.549	1476.74	190.649
1476.84	213.408	1476.84	190.631
1476.94	213.268	1476.94	190.613
1477.04	213.129	1477.04	190.596
1477.14	212.994	1477.14	190.578
1477.24	212.853	1477.24	190.56
1477.34	212.708	1477.34	190.542
1477.44	212.584	1477.44	190.525
1477.54	212.439	1477.54	190.507
1477.64	212.302	1477.64	190.489
1477.74	212.17	1477.74	190.472
1477.84	212.029	1477.84	190.454
1477.94	211.883	1477.94	190.436
1478.04	211.758	1478.04	190.418
1478.14	211.621	1478.14	190.401
1478.24	211.484	1478.24	190.383
1478.34	211.355	1478.34	190.365
1478.44	211.224	1478.44	190.348
1478.54	211.09	1478.54	190.33
1478.64	210.955	1478.64	190.312
1478.74	210.808	1478.74	190.295
1478.84	210.679	1478.84	190.277
1478.94	210.558	1478.94	190.259
1479.04	210.429	1479.04	190.242
1479.14	210.304	1479.14	190.224
1479.24	210.179	1479.24	190.206
1479.34	210.045	1479.34	190.189
1479.44	209.914	1479.44	190.171
1479.54	209.785	1479.54	190.153
1479.64	209.664	1479.64	190.136
1479.74	209.545	1479.74	190.118
1479.84	209.426	1479.84	190.101
1479.94	209.295	1479.94	190.083
1480.04	209.166	1480.04	190.065
1480.14	209.045	1480.14	190.048
1480.24	208.926	1480.24	190.03
1480.34	208.804	1480.34	190.012
1480.44	208.695	1480.44	189.995
1480.54	208.576	1480.54	189.977
1480.64	208.461	1480.64	189.96
1480.74	208.326	1480.74	189.942
1480.84	208.202	1480.84	189.924
1480.94	208.084	1480.94	189.907
1481.04	207.97	1481.04	189.889
1481.14	207.845	1481.14	189.872
1481.24	207.73	1481.24	189.854
1481.34	207.601	1481.34	189.836
1481.44	207.482	1481.44	189.819
1481.54	207.365	1481.54	189.801
1481.64	207.261	1481.64	189.784
1481.74	207.142	1481.74	189.766
1481.84	207.041	1481.84	189.749
1481.94	206.931	1481.94	189.731
1482.04	206.806	1482.04	189.713
1482.14	206.681	1482.14	189.696
1482.24	206.581	1482.24	189.678
1482.34	206.47	1482.34	189.661
1482.44	206.361	1482.44	189.643
1482.54	206.261	1482.54	189.626
1482.64	206.148	1482.64	189.608
1482.74	206.043	1482.74	189.591
1482.84	205.952	1482.84	189.573
1482.94	205.847	1482.94	189.556
1483.04	205.761	1483.04	189.538
1483.14	205.658	1483.14	189.521
1483.24	205.562	1483.24	189.503
1483.34	205.468	1483.34	189.486
1483.44	205.361	1483.44	189.468
1483.54	205.267	1483.54	189.451
1483.64	205.158	1483.64	189.433
1483.74	205.052	1483.74	189.416
1483.84	204.957	1483.84	189.398
1483.94	204.842	1483.94	189.381
1484.04	204.748	1484.04	189.363
1484.14	204.628	1484.14	189.346
1484.24	204.517	1484.24	189.328
1484.34	204.408	1484.34	189.311
1484.44	204.318	1484.44	189.293
1484.54	204.218	1484.54	189.276
1484.64	204.117	1484.64	189.258
1484.74	204.017	1484.74	189.241
1484.84	203.937	1484.84	189.223
1484.94	203.836	1484.94	189.206
1485.04	203.744	1485.04	189.188
1485.14	203.638	1485.14	189.171
1485.24	203.537	1485.24	189.153
1485.34	203.447	1485.34	189.136
1485.44	203.353	1485.44	189.119
1485.54	203.246	1485.54	189.101
1485.64	203.146	1485.64	189.084
1485.74	203.054	1485.74	189.066
1485.84	202.954	1485.84	189.049
1485.94	202.857	1485.94	189.031
1486.04	202.758	1486.04	189.014
1486.14	202.663	1486.14	188.997
1486.24	202.566	1486.24	188.979
1486.34	202.483	1486.34	188.962
1486.44	202.396	1486.44	188.944
1486.54	202.302	1486.54	188.927
1486.64	202.219	1486.64	188.91
1486.74	202.124	1486.74	188.892
1486.84	202.033	1486.84	188.875
1486.94	201.954	1486.94	188.857
1487.04	201.867	1487.04	188.84
1487.14	201.793	1487.14	188.823
1487.24	201.714	1487.24	188.805
1487.34	201.633	1487.34	188.788
1487.44	201.554	1487.44	188.77
1487.54	201.463	1487.54	188.753
1487.64	201.383	1487.64	188.736
1487.74	201.304	1487.74	188.718
1487.84	201.222	1487.84	188.701
1487.94	201.134	1487.94	188.684
1488.04	201.062	1488.04	188.666
1488.14	200.984	1488.14	188.649
1488.24	200.894	1488.24	188.632
1488.34	200.799	1488.34	188.614
1488.44	200.704	1488.44	188.597
1488.54	200.613	1488.54	188.58
1488.64	200.528	1488.64	188.562
1488.74	200.433	1488.74	188.545
1488.84	200.349	1488.84	188.528
1488.94	200.263	1488.94	188.51
1489.04	200.174	1489.04	188.493
1489.14	200.093	1489.14	188.476
1489.24	200.013	1489.24	188.458
1489.34	199.933	1489.34	188.441
1489.44	199.849	1489.44	188.424
1489.54	199.773	1489.54	188.406
1489.64	199.694	1489.64	188.389
1489.74	199.629	1489.74	188.372
1489.84	199.548	1489.84	188.354
1489.94	199.488	1489.94	188.337
1490.04	199.413	1490.04	188.32
1490.14	199.344	1490.14	188.303
1490.24	199.269	1490.24	188.285
1490.34	199.194	1490.34	188.268
1490.44	199.119	1490.44	188.251
1490.54	199.044	1490.54	188.233
1490.64	198.972	1490.64	188.216
1490.74	198.903	1490.74	188.199
1490.84	198.818	1490.84	188.182
1490.94	198.743	1490.94	188.164
1491.04	198.683	1491.04	188.147
1491.14	198.609	1491.14	188.13
1491.24	198.524	1491.24	188.113
1491.34	198.453	1491.34	188.095
1491.44	198.38	1491.44	188.078
1491.54	198.312	1491.54	188.061
1491.64	198.243	1491.64	188.044
1491.74	198.17	1491.74	188.026
1491.84	198.084	1491.84	188.009
1491.94	198.011	1491.94	187.992
1492.04	197.938	1492.04	187.975
1492.14	197.863	1492.14	187.958
1492.24	197.789	1492.24	187.94
1492.34	197.724	1492.34	187.923
1492.44	197.66	1492.44	187.906
1492.54	197.589	1492.54	187.889
1492.64	197.513	1492.64	187.872
1492.74	197.45	1492.74	187.854
1492.84	197.383	1492.84	187.837
1492.94	197.319	1492.94	187.82
1493.04	197.25	1493.04	187.803
1493.14	197.183	1493.14	187.786
1493.24	197.119	1493.24	187.768
1493.34	197.05	1493.34	187.751
1493.44	196.988	1493.44	187.734
1493.54	196.913	1493.54	187.717
1493.64	196.849	1493.64	187.7
1493.74	196.79	1493.74	187.682
1493.84	196.709	1493.84	187.665
1493.94	196.644	1493.94	187.648
1494.04	196.59	1494.04	187.631
1494.14	196.519	1494.14	187.614
1494.24	196.459	1494.24	187.597
1494.34	196.384	1494.34	187.58
1494.44	196.328	1494.44	187.562
1494.54	196.269	1494.54	187.545
1494.64	196.209	1494.64	187.528
1494.74	196.149	1494.74	187.511
1494.84	196.078	1494.84	187.494
1494.94	196.022	1494.94	187.477
1495.04	195.959	1495.04	187.46
1495.14	195.899	1495.14	187.442
1495.24	195.828	1495.24	187.425
1495.34	195.769	1495.34	187.408
1495.44	195.699	1495.44	187.391
1495.54	195.64	1495.54	187.374
1495.64	195.58	1495.64	187.357
1495.74	195.515	1495.74	187.34
1495.84	195.449	1495.84	187.323
1495.94	195.39	1495.94	187.306
1496.04	195.33	1496.04	187.289
1496.14	195.271	1496.14	187.271
1496.24	195.219	1496.24	187.254
1496.34	195.146	1496.34	187.237
1496.44	195.079	1496.44	187.22
1496.54	195.019	1496.54	187.203
1496.64	194.96	1496.64	187.186
1496.74	194.908	1496.74	187.169
1496.84	194.845	1496.84	187.152
1496.94	194.779	1496.94	187.135
1497.04	194.72	1497.04	187.118
1497.14	194.66	1497.14	187.101
1497.24	194.595	1497.24	187.084
1497.34	194.529	1497.34	187.067
1497.44	194.479	1497.44	187.05
1497.54	194.419	1497.54	187.033
1497.64	194.355	1497.64	187.015
1497.74	194.3	1497.74	186.998
1497.84	194.246	1497.84	186.981
1497.94	194.179	1497.94	186.964
1498.04	194.125	1498.04	186.947
1498.14	194.06	1498.14	186.93
1498.24	194.009	1498.24	186.913
1498.34	193.955	1498.34	186.896
1498.44	193.89	1498.44	186.879
1498.54	193.836	1498.54	186.862
1498.64	193.769	1498.64	186.845
1498.74	193.719	1498.74	186.828
1498.84	193.655	1498.84	186.811
1498.94	193.599	1498.94	186.794
1499.04	193.545	1499.04	186.777
1499.14	193.489	1499.14	186.76
1499.24	193.435	1499.24	186.743
1499.34	193.376	1499.34	186.726
1499.44	193.31	1499.44	186.709
1499.54	193.257	1499.54	186.692
1499.64	193.198	1499.64	186.675
1499.74	193.144	1499.74	186.658
1499.84	193.089	1499.84	186.641
1499.94	193.035	1499.94	186.624
1500.04	192.979	1500.04	186.607
1500.14	192.925	1500.14	186.59
1500.24	192.869	1500.24	186.574
1500.34	192.815	1500.34	186.557
1500.44	192.76	1500.44	186.54
1500.54	192.706	1500.54	186.523
1500.64	192.65	1500.64	186.506
1500.74	192.597	1500.74	186.489
1500.84	192.534	1500.84	186.472
1500.94	192.486	1500.94	186.455
1501.04	192.429	1501.04	186.438
1501.14	192.384	1501.14	186.421
1501.24	192.324	1501.24	186.404
1501.34	192.269	1501.34	186.387
1501.44	192.215	1501.44	186.37
1501.54	192.165	1501.54	186.353
1501.64	192.104	1501.64	186.336
1501.74	192.054	1501.74	186.319
1501.84	191.999	1501.84	186.303
1501.94	191.955	1501.94	186.286
1502.04	191.896	1502.04	186.269
1502.14	191.845	1502.14	186.252
1502.24	191.785	1502.24	186.235
1502.34	191.735	1502.34	186.218
1502.44	191.685	1502.44	186.201
1502.54	191.638	1502.54	186.184
1502.64	191.595	1502.64	186.167
1502.74	191.535	1502.74	186.151
1502.84	191.485	1502.84	186.134
1502.94	191.438	1502.94	186.117
1503.04	191.385	1503.04	186.1
1503.14	191.335	1503.14	186.083
1503.24	191.275	1503.24	186.066
1503.34	191.226	1503.34	186.049
1503.44	191.175	1503.44	186.032
1503.54	191.125	1503.54	186.016
1503.64	191.075	1503.64	185.999
1503.74	191.024	1503.74	185.982
1503.84	190.965	1503.84	185.965
1503.94	190.915	1503.94	185.948
1504.04	190.864	1504.04	185.931
1504.14	190.814	1504.14	185.915
1504.24	190.776	1504.24	185.898
1504.34	190.726	1504.34	185.881
1504.44	190.676	1504.44	185.864
1504.54	190.626	1504.54	185.847
1504.64	190.576	1504.64	185.83
1504.74	190.526	1504.74	185.814
1504.84	190.485	1504.84	185.797
1504.94	190.435	1504.94	185.78
1505.04	190.39	1505.04	185.763
1505.14	190.345	1505.14	185.746
1505.24	190.295	1505.24	185.73
1505.34	190.245	1505.34	185.713
1505.44	190.205	1505.44	185.696
1505.54	190.159	1505.54	185.679
1505.64	190.124	1505.64	185.662
1505.74	190.074	1505.74	185.646
1505.84	190.026	1505.84	185.629
1505.94	189.985	1505.94	185.612
1506.04	189.939	1506.04	185.595
1506.14	189.905	1506.14	185.579
1506.24	189.855	1506.24	185.562
1506.34	189.819	1506.34	185.545
1506.44	189.775	1506.44	185.528
1506.54	189.735	1506.54	185.511
1506.64	189.685	1506.64	185.495
1506.74	189.644	1506.74	185.478
1506.84	189.601	1506.84	185.461
1506.94	189.556	1506.94	185.444
1507.04	189.515	1507.04	185.428
1507.14	189.476	1507.14	185.411
1507.24	189.426	1507.24	185.394
1507.34	189.386	1507.34	185.377
1507.44	189.335	1507.44	185.361
1507.54	189.295	1507.54	185.344
1507.64	189.255	1507.64	185.327
1507.74	189.204	1507.74	185.311
1507.84	189.156	1507.84	185.294
1507.94	189.116	1507.94	185.277
1508.04	189.08	1508.04	185.26
1508.14	189.036	1508.14	185.244
1508.24	188.995	1508.24	185.227
1508.34	188.945	1508.34	185.21
1508.44	188.905	1508.44	185.194
1508.54	188.864	1508.54	185.177
1508.64	188.814	1508.64	185.16
1508.74	188.78	1508.74	185.143
1508.84	188.746	1508.84	185.127
1508.94	188.706	1508.94	185.11
1509.04	188.665	1509.04	185.093
1509.14	188.615	1509.14	185.077
1509.24	188.575	1509.24	185.06
1509.34	188.534	1509.34	185.043
1509.44	188.484	1509.44	185.027
1509.54	188.446	1509.54	185.01
1509.64	188.405	1509.64	184.993
1509.74	188.365	1509.74	184.977
1509.84	188.325	1509.84	184.96
1509.94	188.284	1509.94	184.943
1510.04	188.244	1510.04	184.927
1510.14	188.194	1510.14	184.91
1510.24	188.156	1510.24	184.893
1510.34	188.126	1510.34	184.877
1510.44	188.085	1510.44	184.86
1510.54	188.045	1510.54	184.844
1510.64	188.005	1510.64	184.827
1510.74	187.966	1510.74	184.81
1510.84	187.935	1510.84	184.794
1510.94	187.892	1510.94	184.777
1511.04	187.845	1511.04	184.76
1511.14	187.804	1511.14	184.744
1511.24	187.776	1511.24	184.727
1511.34	187.735	1511.34	184.711
1511.44	187.695	1511.44	184.694
1511.54	187.665	1511.54	184.677
1511.64	187.624	1511.64	184.661
1511.74	187.586	1511.74	184.644
1511.84	187.542	1511.84	184.628
1511.94	187.505	1511.94	184.611
1512.04	187.465	1512.04	184.594
1512.14	187.435	1512.14	184.578
1512.24	187.396	1512.24	184.561
1512.34	187.362	1512.34	184.545
1512.44	187.315	1512.44	184.528
1512.54	187.271	1512.54	184.511
1512.64	187.234	1512.64	184.495
1512.74	187.192	1512.74	184.478
1512.84	187.155	1512.84	184.462
1512.94	187.111	1512.94	184.445
1513.04	187.075	1513.04	184.429
1513.14	187.034	1513.14	184.412
1513.24	187.002	1513.24	184.395
1513.34	186.966	1513.34	184.379
1513.44	186.931	1513.44	184.362
1513.54	186.884	1513.54	184.346
1513.64	186.851	1513.64	184.329
1513.74	186.806	1513.74	184.313
1513.84	186.771	1513.84	184.296
1513.94	186.734	1513.94	184.28
1514.04	186.692	1514.04	184.263
1514.14	186.655	1514.14	184.247
1514.24	186.621	1514.24	184.23
1514.34	186.575	1514.34	184.214
1514.44	186.542	1514.44	184.197
1514.54	186.505	1514.54	184.181
1514.64	186.461	1514.64	184.164
1514.74	186.425	1514.74	184.148
1514.84	186.392	1514.84	184.131
1514.94	186.355	1514.94	184.114
1515.04	186.312	1515.04	184.098
1515.14	186.274	1515.14	184.081
1515.24	186.242	1515.24	184.065
1515.34	186.196	1515.34	184.048
1515.44	186.161	1515.44	184.032
1515.54	186.124	1515.54	184.016
1515.64	186.082	1515.64	183.999
1515.74	186.042	1515.74	183.983
1515.84	186.001	1515.84	183.966
1515.94	185.96	1515.94	183.95
1516.04	185.926	1516.04	183.933
1516.14	185.892	1516.14	183.917
1516.24	185.854	1516.24	183.9
1516.34	185.82	1516.34	183.884
1516.44	185.782	1516.44	183.867
1516.54	185.745	1516.54	183.851
1516.64	185.71	1516.64	183.834
1516.74	185.66	1516.74	183.818
1516.84	185.636	1516.84	183.801
1516.94	185.601	1516.94	183.785
1517.04	185.551	1517.04	183.769
1517.14	185.517	1517.14	183.752
1517.24	185.481	1517.24	183.736
1517.34	185.445	1517.34	183.719
1517.44	185.411	1517.44	183.703
1517.54	185.372	1517.54	183.686
1517.64	185.335	1517.64	183.67
1517.74	185.301	1517.74	183.654
1517.84	185.263	1517.84	183.637
1517.94	185.222	1517.94	183.621
1518.04	185.185	1518.04	183.604
1518.14	185.15	1518.14	183.588
1518.24	185.112	1518.24	183.572
1518.34	185.071	1518.34	183.555
1518.44	185.035	1518.44	183.539
1518.54	185.003	1518.54	183.522
1518.64	184.962	1518.64	183.506
1518.74	184.921	1518.74	183.49
1518.84	184.885	1518.84	183.473
1518.94	184.862	1518.94	183.457
1519.04	184.821	1519.04	183.44
1519.14	184.784	1519.14	183.424
1519.24	184.752	1519.24	183.408
1519.34	184.712	1519.34	183.391
1519.44	184.685	1519.44	183.375
1519.54	184.652	1519.54	183.359
1519.64	184.612	1519.64	183.342
1519.74	184.571	1519.74	183.326
1519.84	184.546	1519.84	183.309
1519.94	184.511	1519.94	183.293
1520.04	184.472	1520.04	183.277
1520.14	184.431	1520.14	183.26
1520.24	184.401	1520.24	183.244
1520.34	184.361	1520.34	183.228
1520.44	184.331	1520.44	183.211
1520.54	184.296	1520.54	183.195
1520.64	184.261	1520.64	183.179
1520.74	184.23	1520.74	183.162
1520.84	184.192	1520.84	183.146
1520.94	184.151	1520.94	183.13
1521.04	184.12	1521.04	183.113
1521.14	184.082	1521.14	183.097
1521.24	184.046	1521.24	183.081
1521.34	184.021	1521.34	183.064
1521.44	183.981	1521.44	183.048
1521.54	183.955	1521.54	183.032
1521.64	183.931	1521.64	183.016
1521.74	183.892	1521.74	182.999
1521.84	183.855	1521.84	182.983
1521.94	183.831	1521.94	182.967
1522.04	183.802	1522.04	182.95
1522.14	183.765	1522.14	182.934
1522.24	183.74	1522.24	182.918
1522.34	183.702	1522.34	182.901
1522.44	183.671	1522.44	182.885
1522.54	183.635	1522.54	182.869
1522.64	183.612	1522.64	182.853
1522.74	183.581	1522.74	182.836
1522.84	183.54	1522.84	182.82
1522.94	183.511	1522.94	182.804
1523.04	183.481	1523.04	182.788
1523.14	183.446	1523.14	182.771
1523.24	183.421	1523.24	182.755
1523.34	183.39	1523.34	182.739
1523.44	183.353	1523.44	182.723
1523.54	183.321	1523.54	182.706
1523.64	183.294	1523.64	182.69
1523.74	183.261	1523.74	182.674
1523.84	183.231	1523.84	182.658
1523.94	183.206	1523.94	182.641
1524.04	183.172	1524.04	182.625
1524.14	183.142	1524.14	182.609
1524.24	183.104	1524.24	182.593
1524.34	183.081	1524.34	182.576
1524.44	183.051	1524.44	182.56
1524.54	183.022	1524.54	182.544
1524.64	182.981	1524.64	182.528
1524.74	182.95	1524.74	182.512
1524.84	182.922	1524.84	182.495
1524.94	182.896	1524.94	182.479
1525.04	182.872	1525.04	182.463
1525.14	182.831	1525.14	182.447
1525.24	182.801	1525.24	182.431
1525.34	182.772	1525.34	182.414
1525.44	182.735	1525.44	182.398
1525.54	182.71	1525.54	182.382
1525.64	182.681	1525.64	182.366
1525.74	182.651	1525.74	182.35
1525.84	182.614	1525.84	182.333
1525.94	182.587	1525.94	182.317
1526.04	182.554	1526.04	182.301
1526.14	182.532	1526.14	182.285
1526.24	182.491	1526.24	182.269
1526.34	182.47	1526.34	182.253
1526.44	182.437	1526.44	182.236
1526.54	182.411	1526.54	182.22
1526.64	182.38	1526.64	182.204
1526.74	182.351	1526.74	182.188
1526.84	182.321	1526.84	182.172
1526.94	182.296	1526.94	182.156
1527.04	182.271	1527.04	182.139
1527.14	182.24	1527.14	182.123
1527.24	182.212	1527.24	182.107
1527.34	182.181	1527.34	182.091
1527.44	182.142	1527.44	182.075
1527.54	182.111	1527.54	182.059
1527.64	182.091	1527.64	182.043
1527.74	182.056	1527.74	182.027
1527.84	182.04	1527.84	182.01
1527.94	182.002	1527.94	181.994
1528.04	181.981	1528.04	181.978
1528.14	181.944	1528.14	181.962
1528.24	181.922	1528.24	181.946
1528.34	181.901	1528.34	181.93
1528.44	181.862	1528.44	181.914
1528.54	181.835	1528.54	181.898
1528.64	181.82	1528.64	181.882
1528.74	181.792	1528.74	181.865
1528.84	181.761	1528.84	181.849
1528.94	181.735	1528.94	181.833
1529.04	181.711	1529.04	181.817
1529.14	181.681	1529.14	181.801
1529.24	181.651	1529.24	181.785
1529.34	181.62	1529.34	181.769
1529.44	181.582	1529.44	181.753
1529.54	181.562	1529.54	181.737
1529.64	181.53	1529.64	181.721
1529.74	181.506	1529.74	181.705
1529.84	181.478	1529.84	181.689
1529.94	181.442	1529.94	181.672
1530.04	181.415	1530.04	181.656
1530.14	181.39	1530.14	181.64
1530.24	181.361	1530.24	181.624
1530.34	181.331	1530.34	181.608
1530.44	181.302	1530.44	181.592
1530.54	181.271	1530.54	181.576
1530.64	181.24	1530.64	181.56
1530.74	181.222	1530.74	181.544
1530.84	181.19	1530.84	181.528
1530.94	181.161	1530.94	181.512
1531.04	181.131	1531.04	181.496
1531.14	181.103	1531.14	181.48
1531.24	181.071	1531.24	181.464
1531.34	181.04	1531.34	181.448
1531.44	181.011	1531.44	181.432
1531.54	180.981	1531.54	181.416
1531.64	180.956	1531.64	181.4
1531.74	180.94	1531.74	181.384
1531.84	180.912	1531.84	181.368
1531.94	180.882	1531.94	181.352
1532.04	180.851	1532.04	181.336
1532.14	180.821	1532.14	181.32
1532.24	180.791	1532.24	181.304
1532.34	180.763	1532.34	181.288
1532.44	180.741	1532.44	181.272
1532.54	180.71	1532.54	181.256
1532.64	180.681	1532.64	181.24
1532.74	180.661	1532.74	181.224
1532.84	180.632	1532.84	181.208
1532.94	180.604	1532.94	181.192
1533.04	180.582	1533.04	181.176
1533.14	180.562	1533.14	181.16
1533.24	180.53	1533.24	181.144
1533.34	180.501	1533.34	181.128
1533.44	180.48	1533.44	181.112
1533.54	180.452	1533.54	181.096
1533.64	180.421	1533.64	181.08
1533.74	180.392	1533.74	181.064
1533.84	180.361	1533.84	181.048
1533.94	180.343	1533.94	181.032
1534.04	180.312	1534.04	181.016
1534.14	180.28	1534.14	181
1534.24	180.252	1534.24	180.984
1534.34	180.222	1534.34	180.969
1534.44	180.202	1534.44	180.953
1534.54	180.171	1534.54	180.937
1534.64	180.14	1534.64	180.921
1534.74	180.118	1534.74	180.905
1534.84	180.085	1534.84	180.889
1534.94	180.062	1534.94	180.873
1535.04	180.04	1535.04	180.857
1535.14	180.011	1535.14	180.841
1535.24	179.991	1535.24	180.825
1535.34	179.962	1535.34	180.809
1535.44	179.94	1535.44	180.793
1535.54	179.912	1535.54	180.777
1535.64	179.882	1535.64	180.762
1535.74	179.86	1535.74	180.746
1535.84	179.831	1535.84	180.73
1535.94	179.81	1535.94	180.714
1536.04	179.782	1536.04	180.698
1536.14	179.761	1536.14	180.682
1536.24	179.728	1536.24	180.666
1536.34	179.7	1536.34	180.65
1536.44	179.672	1536.44	180.634
1536.54	179.651	1536.54	180.619
