Cycle: 13  CDAN-E1046A_X	Cycle: 13  CDAN-E1046A_Y	Fitted Cycle: 13  CDAN-E1046A_X	Fitted Cycle: 13  CDAN-E1046A_Y
2402.48	368.954	2402.48	369.164
2402.58	368.942	2402.58	369.152
2402.68	368.942	2402.68	369.14
2402.78	368.93	2402.78	369.128
2402.88	368.932	2402.88	369.115
2402.98	368.922	2402.98	369.103
2403.08	368.913	2403.08	369.091
2403.18	368.905	2403.18	369.079
2403.28	368.891	2403.28	369.067
2403.38	368.891	2403.38	369.054
2403.48	368.881	2403.48	369.042
2403.58	368.872	2403.58	369.03
2403.68	368.862	2403.68	369.018
2403.78	368.861	2403.78	369.006
2403.88	368.852	2403.88	368.993
2403.98	368.834	2403.98	368.981
2404.08	368.823	2404.08	368.969
2404.18	368.823	2404.18	368.957
2404.28	368.811	2404.28	368.945
2404.38	368.801	2404.38	368.932
2404.48	368.792	2404.48	368.92
2404.58	368.792	2404.58	368.908
2404.68	368.781	2404.68	368.896
2404.78	368.764	2404.78	368.884
2404.88	368.762	2404.88	368.871
2404.98	368.752	2404.98	368.859
2405.08	368.743	2405.08	368.847
2405.18	368.743	2405.18	368.835
2405.28	368.731	2405.28	368.823
2405.38	368.721	2405.38	368.811
2405.48	368.711	2405.48	368.798
2405.58	368.704	2405.58	368.786
2405.68	368.69	2405.68	368.774
2405.78	368.682	2405.78	368.762
2405.88	368.672	2405.88	368.75
2405.98	368.672	2405.98	368.738
2406.08	368.663	2406.08	368.725
2406.18	368.651	2406.18	368.713
2406.28	368.643	2406.28	368.701
2406.38	368.631	2406.38	368.689
2406.48	368.622	2406.48	368.677
2406.58	368.612	2406.58	368.665
2406.68	368.611	2406.68	368.652
2406.78	368.602	2406.78	368.64
2406.88	368.592	2406.88	368.628
2406.98	368.583	2406.98	368.616
2407.08	368.583	2407.08	368.604
2407.18	368.571	2407.18	368.592
2407.28	368.553	2407.28	368.58
2407.38	368.542	2407.38	368.567
2407.48	368.542	2407.48	368.555
2407.58	368.531	2407.58	368.543
2407.68	368.522	2407.68	368.531
2407.78	368.522	2407.78	368.519
2407.88	368.504	2407.88	368.507
2407.98	368.502	2407.98	368.495
2408.08	368.493	2408.08	368.482
2408.18	368.491	2408.18	368.47
2408.28	368.481	2408.28	368.458
2408.38	368.471	2408.38	368.446
2408.48	368.461	2408.48	368.434
2408.58	368.454	2408.58	368.422
2408.68	368.441	2408.68	368.41
2408.78	368.432	2408.78	368.398
2408.88	368.432	2408.88	368.385
2408.98	368.415	2408.98	368.373
2409.08	368.413	2409.08	368.361
2409.18	368.401	2409.18	368.349
2409.28	368.401	2409.28	368.337
2409.38	368.383	2409.38	368.325
2409.48	368.372	2409.48	368.313
2409.58	368.362	2409.58	368.301
2409.68	368.352	2409.68	368.288
2409.78	368.342	2409.78	368.276
2409.88	368.333	2409.88	368.264
2409.98	368.323	2409.98	368.252
2410.08	368.323	2410.08	368.24
2410.18	368.303	2410.18	368.228
2410.28	368.292	2410.28	368.216
2410.38	368.292	2410.38	368.204
2410.48	368.282	2410.48	368.192
2410.58	368.27	2410.58	368.18
2410.68	368.262	2410.68	368.167
2410.78	368.252	2410.78	368.155
2410.88	368.243	2410.88	368.143
2410.98	368.233	2410.98	368.131
2411.08	368.225	2411.08	368.119
2411.18	368.211	2411.18	368.107
2411.28	368.202	2411.28	368.095
2411.38	368.202	2411.38	368.083
2411.48	368.192	2411.48	368.071
2411.58	368.18	2411.58	368.059
2411.68	368.163	2411.68	368.047
2411.78	368.161	2411.78	368.035
2411.88	368.152	2411.88	368.022
2411.98	368.143	2411.98	368.01
2412.08	368.141	2412.08	367.998
2412.18	368.124	2412.18	367.986
2412.28	368.112	2412.28	367.974
2412.38	368.112	2412.38	367.962
2412.48	368.102	2412.48	367.95
2412.58	368.083	2412.58	367.938
2412.68	368.071	2412.68	367.926
2412.78	368.061	2412.78	367.914
2412.88	368.063	2412.88	367.902
2412.98	368.053	2412.98	367.89
2413.08	368.051	2413.08	367.878
2413.18	368.034	2413.18	367.866
2413.28	368.022	2413.28	367.854
2413.38	368.012	2413.38	367.842
2413.48	368.012	2413.48	367.829
2413.58	368	2413.58	367.817
2413.68	367.993	2413.68	367.805
2413.78	367.981	2413.78	367.793
2413.88	367.973	2413.88	367.781
2413.98	367.963	2413.98	367.769
2414.08	367.954	2414.08	367.757
2414.18	367.942	2414.18	367.745
2414.28	367.932	2414.28	367.733
2414.38	367.932	2414.38	367.721
2414.48	367.922	2414.48	367.709
2414.58	367.92	2414.58	367.697
2414.68	367.911	2414.68	367.685
2414.78	367.901	2414.78	367.673
2414.88	367.883	2414.88	367.661
2414.98	367.883	2414.98	367.649
2415.08	367.872	2415.08	367.637
2415.18	367.862	2415.18	367.625
2415.28	367.862	2415.28	367.613
2415.38	367.844	2415.38	367.601
2415.48	367.833	2415.48	367.589
2415.58	367.831	2415.58	367.577
2415.68	367.821	2415.68	367.565
2415.78	367.811	2415.78	367.553
2415.88	367.803	2415.88	367.541
2415.98	367.793	2415.98	367.529
2416.08	367.792	2416.08	367.517
2416.18	367.782	2416.18	367.505
2416.28	367.772	2416.28	367.493
2416.38	367.762	2416.38	367.481
2416.48	367.762	2416.48	367.469
2416.58	367.75	2416.58	367.457
2416.68	367.733	2416.68	367.445
2416.78	367.731	2416.78	367.433
2416.88	367.723	2416.88	367.421
2416.98	367.713	2416.98	367.409
2417.08	367.704	2417.08	367.397
2417.18	367.692	2417.18	367.385
2417.28	367.682	2417.28	367.373
2417.38	367.672	2417.38	367.361
2417.48	367.672	2417.48	367.349
2417.58	367.661	2417.58	367.337
2417.68	367.643	2417.68	367.325
2417.78	367.641	2417.78	367.313
2417.88	367.631	2417.88	367.301
2417.98	367.612	2417.98	367.289
2418.08	367.611	2418.08	367.277
2418.18	367.602	2418.18	367.265
2418.28	367.592	2418.28	367.253
2418.38	367.592	2418.38	367.241
2418.48	367.575	2418.48	367.229
2418.58	367.561	2418.58	367.217
2418.68	367.561	2418.68	367.205
2418.78	367.551	2418.78	367.193
2418.88	367.542	2418.88	367.181
2418.98	367.534	2418.98	367.169
2419.08	367.521	2419.08	367.157
2419.18	367.512	2419.18	367.145
2419.28	367.512	2419.28	367.133
2419.38	367.502	2419.38	367.121
2419.48	367.502	2419.48	367.109
2419.58	367.491	2419.58	367.097
2419.68	367.473	2419.68	367.085
2419.78	367.471	2419.78	367.073
2419.88	367.461	2419.88	367.061
2419.98	367.453	2419.98	367.049
2420.08	367.452	2420.08	367.038
2420.18	367.442	2420.18	367.026
2420.28	367.432	2420.28	367.014
2420.38	367.422	2420.38	367.002
2420.48	367.422	2420.48	366.99
2420.58	367.411	2420.58	366.978
2420.68	367.411	2420.68	366.966
2420.78	367.401	2420.78	366.954
2420.88	367.383	2420.88	366.942
2420.98	367.383	2420.98	366.93
2421.08	367.372	2421.08	366.918
2421.18	367.362	2421.18	366.906
2421.28	367.362	2421.28	366.894
2421.38	367.344	2421.38	366.882
2421.48	367.333	2421.48	366.87
2421.58	367.331	2421.58	366.858
2421.68	367.321	2421.68	366.847
2421.78	367.321	2421.78	366.835
2421.88	367.303	2421.88	366.823
2421.98	367.293	2421.98	366.811
2422.08	367.292	2422.08	366.799
2422.18	367.282	2422.18	366.787
2422.28	367.282	2422.28	366.775
2422.38	367.272	2422.38	366.763
2422.48	367.254	2422.48	366.751
2422.58	367.25	2422.58	366.739
2422.68	367.241	2422.68	366.727
2422.78	367.231	2422.78	366.715
2422.88	367.232	2422.88	366.704
2422.98	367.215	2422.98	366.692
2423.08	367.202	2423.08	366.68
2423.18	367.202	2423.18	366.668
2423.28	367.192	2423.28	366.656
2423.38	367.182	2423.38	366.644
2423.48	367.182	2423.48	366.632
2423.58	367.17	2423.58	366.62
2423.68	367.163	2423.68	366.608
2423.78	367.151	2423.78	366.596
2423.88	367.141	2423.88	366.585
2423.98	367.133	2423.98	366.573
2424.08	367.131	2424.08	366.561
2424.18	367.114	2424.18	366.549
2424.28	367.112	2424.28	366.537
2424.38	367.102	2424.38	366.525
2424.48	367.092	2424.48	366.513
2424.58	367.092	2424.58	366.501
2424.68	367.073	2424.68	366.489
2424.78	367.061	2424.78	366.478
2424.88	367.061	2424.88	366.466
2424.98	367.053	2424.98	366.454
2425.08	367.034	2425.08	366.442
2425.18	367.032	2425.18	366.43
2425.28	367.022	2425.28	366.418
2425.38	367.022	2425.38	366.406
2425.48	367.012	2425.48	366.394
2425.58	366.993	2425.58	366.383
2425.68	366.991	2425.68	366.371
2425.78	366.981	2425.78	366.359
2425.88	366.971	2425.88	366.347
2425.98	366.973	2425.98	366.335
2426.08	366.956	2426.08	366.323
2426.18	366.952	2426.18	366.311
2426.28	366.942	2426.28	366.3
2426.38	366.942	2426.38	366.288
2426.48	366.924	2426.48	366.276
2426.58	366.913	2426.58	366.264
2426.68	366.911	2426.68	366.252
2426.78	366.901	2426.78	366.24
2426.88	366.901	2426.88	366.228
2426.98	366.883	2426.98	366.217
2427.08	366.872	2427.08	366.205
2427.18	366.871	2427.18	366.193
2427.28	366.862	2427.28	366.181
2427.38	366.852	2427.38	366.169
2427.48	366.844	2427.48	366.157
2427.58	366.833	2427.58	366.146
2427.68	366.821	2427.68	366.134
2427.78	366.821	2427.78	366.122
2427.88	366.811	2427.88	366.11
2427.98	366.803	2427.98	366.098
2428.08	366.792	2428.08	366.086
2428.18	366.793	2428.18	366.075
2428.28	366.774	2428.28	366.063
2428.38	366.762	2428.38	366.051
2428.48	366.762	2428.48	366.039
2428.58	366.752	2428.58	366.027
2428.68	366.741	2428.68	366.015
2428.78	366.741	2428.78	366.004
2428.88	366.731	2428.88	365.992
2428.98	366.723	2428.98	365.98
2429.08	366.711	2429.08	365.968
2429.18	366.703	2429.18	365.956
2429.28	366.702	2429.28	365.945
2429.38	366.684	2429.38	365.933
2429.48	366.682	2429.48	365.921
2429.58	366.672	2429.58	365.909
2429.68	366.663	2429.68	365.897
2429.78	366.661	2429.78	365.886
2429.88	366.651	2429.88	365.874
2429.98	366.633	2429.98	365.862
2430.08	366.631	2430.08	365.85
2430.18	366.622	2430.18	365.838
2430.28	366.621	2430.28	365.827
2430.38	366.612	2430.38	365.815
2430.48	366.594	2430.48	365.803
2430.58	366.592	2430.58	365.791
2430.68	366.583	2430.68	365.779
2430.78	366.571	2430.78	365.768
2430.88	366.571	2430.88	365.756
2430.98	366.553	2430.98	365.744
2431.08	366.551	2431.08	365.732
2431.18	366.542	2431.18	365.72
2431.28	366.531	2431.28	365.709
2431.38	366.524	2431.38	365.697
2431.48	366.512	2431.48	365.685
2431.58	366.502	2431.58	365.673
2431.68	366.502	2431.68	365.662
2431.78	366.483	2431.78	365.65
2431.88	366.471	2431.88	365.638
2431.98	366.471	2431.98	365.626
2432.08	366.461	2432.08	365.614
2432.18	366.452	2432.18	365.603
2432.28	366.453	2432.28	365.591
2432.38	366.434	2432.38	365.579
2432.48	366.422	2432.48	365.567
2432.58	366.422	2432.58	365.556
2432.68	366.413	2432.68	365.544
2432.78	366.413	2432.78	365.532
2432.88	366.401	2432.88	365.52
2432.98	366.383	2432.98	365.509
2433.08	366.381	2433.08	365.497
2433.18	366.372	2433.18	365.485
2433.28	366.36	2433.28	365.473
2433.38	366.361	2433.38	365.462
2433.48	366.352	2433.48	365.45
2433.58	366.344	2433.58	365.438
2433.68	366.333	2433.68	365.426
2433.78	366.323	2433.78	365.415
2433.88	366.321	2433.88	365.403
2433.98	366.311	2433.98	365.391
2434.08	366.303	2434.08	365.379
2434.18	366.292	2434.18	365.368
2434.28	366.282	2434.28	365.356
2434.38	366.281	2434.38	365.344
2434.48	366.272	2434.48	365.332
2434.58	366.262	2434.58	365.321
2434.68	366.262	2434.68	365.309
2434.78	366.245	2434.78	365.297
2434.88	366.231	2434.88	365.285
2434.98	366.231	2434.98	365.274
2435.08	366.221	2435.08	365.262
2435.18	366.211	2435.18	365.25
2435.28	366.194	2435.28	365.239
2435.38	366.191	2435.38	365.227
2435.48	366.182	2435.48	365.215
2435.58	366.172	2435.58	365.203
2435.68	366.172	2435.68	365.192
2435.78	366.155	2435.78	365.18
2435.88	366.141	2435.88	365.168
2435.98	366.141	2435.98	365.157
2436.08	366.131	2436.08	365.145
2436.18	366.131	2436.18	365.133
2436.28	366.122	2436.28	365.121
2436.38	366.102	2436.38	365.11
2436.48	366.092	2436.48	365.098
2436.58	366.092	2436.58	365.086
2436.68	366.083	2436.68	365.075
2436.78	366.065	2436.78	365.063
2436.88	366.061	2436.88	365.051
2436.98	366.051	2436.98	365.04
2437.08	366.042	2437.08	365.028
2437.18	366.032	2437.18	365.016
2437.28	366.02	2437.28	365.004
2437.38	366.002	2437.38	364.993
2437.48	366.002	2437.48	364.981
2437.58	365.993	2437.58	364.969
2437.68	365.983	2437.68	364.958
2437.78	365.971	2437.78	364.946
2437.88	365.963	2437.88	364.934
2437.98	365.952	2437.98	364.923
2438.08	365.942	2438.08	364.911
2438.18	365.942	2438.18	364.899
2438.28	365.922	2438.28	364.888
2438.38	365.92	2438.38	364.876
2438.48	365.912	2438.48	364.864
2438.58	365.895	2438.58	364.853
2438.68	365.883	2438.68	364.841
2438.78	365.881	2438.78	364.829
2438.88	365.872	2438.88	364.818
2438.98	365.872	2438.98	364.806
2439.08	365.862	2439.08	364.794
2439.18	365.844	2439.18	364.783
2439.28	365.84	2439.28	364.771
2439.38	365.831	2439.38	364.759
2439.48	365.831	2439.48	364.748
2439.58	365.822	2439.58	364.736
2439.68	365.805	2439.68	364.724
2439.78	365.803	2439.78	364.713
2439.88	365.792	2439.88	364.701
2439.98	365.792	2439.98	364.689
2440.08	365.774	2440.08	364.678
2440.18	365.762	2440.18	364.666
2440.28	365.762	2440.28	364.654
2440.38	365.75	2440.38	364.643
2440.48	365.741	2440.48	364.631
2440.58	365.733	2440.58	364.619
2440.68	365.723	2440.68	364.608
2440.78	365.723	2440.78	364.596
2440.88	365.711	2440.88	364.584
2440.98	365.711	2440.98	364.573
2441.08	365.694	2441.08	364.561
2441.18	365.682	2441.18	364.55
2441.28	365.682	2441.28	364.538
2441.38	365.67	2441.38	364.526
2441.48	365.663	2441.48	364.515
2441.58	365.651	2441.58	364.503
2441.68	365.652	2441.68	364.491
2441.78	365.643	2441.78	364.48
2441.88	365.624	2441.88	364.468
2441.98	365.622	2441.98	364.457
2442.08	365.612	2442.08	364.445
2442.18	365.612	2442.18	364.433
2442.28	365.594	2442.28	364.422
2442.38	365.581	2442.38	364.41
2442.48	365.571	2442.48	364.398
2442.58	365.571	2442.58	364.387
2442.68	365.561	2442.68	364.375
2442.78	365.543	2442.78	364.364
2442.88	365.543	2442.88	364.352
2442.98	365.532	2442.98	364.34
2443.08	365.514	2443.08	364.329
2443.18	365.512	2443.18	364.317
2443.28	365.502	2443.28	364.306
2443.38	365.502	2443.38	364.294
2443.48	365.483	2443.48	364.282
2443.58	365.471	2443.58	364.271
2443.68	365.471	2443.68	364.259
2443.78	365.461	2443.78	364.248
2443.88	365.442	2443.88	364.236
2443.98	365.441	2443.98	364.224
2444.08	365.432	2444.08	364.213
2444.18	365.432	2444.18	364.201
2444.28	365.415	2444.28	364.19
2444.38	365.403	2444.38	364.178
2444.48	365.401	2444.48	364.166
2444.58	365.391	2444.58	364.155
2444.68	365.381	2444.68	364.143
2444.78	365.374	2444.78	364.132
2444.88	365.362	2444.88	364.12
2444.98	365.361	2444.98	364.109
2445.08	365.352	2445.08	364.097
2445.18	365.352	2445.18	364.085
2445.28	365.334	2445.28	364.074
2445.38	365.333	2445.38	364.062
2445.48	365.321	2445.48	364.051
2445.58	365.311	2445.58	364.039
2445.68	365.303	2445.68	364.028
2445.78	365.292	2445.78	364.016
2445.88	365.292	2445.88	364.004
2445.98	365.282	2445.98	363.993
2446.08	365.281	2446.08	363.981
2446.18	365.264	2446.18	363.97
2446.28	365.262	2446.28	363.958
2446.38	365.252	2446.38	363.947
2446.48	365.252	2446.48	363.935
2446.58	365.252	2446.58	363.923
2446.68	365.233	2446.68	363.912
2446.78	365.221	2446.78	363.9
2446.88	365.221	2446.88	363.889
2446.98	365.211	2446.98	363.877
2447.08	365.204	2447.08	363.866
2447.18	365.191	2447.18	363.854
2447.28	365.182	2447.28	363.843
2447.38	365.182	2447.38	363.831
2447.48	365.165	2447.48	363.82
2447.58	365.163	2447.58	363.808
2447.68	365.151	2447.68	363.796
2447.78	365.141	2447.78	363.785
2447.88	365.141	2447.88	363.773
2447.98	365.131	2447.98	363.762
2448.08	365.133	2448.08	363.75
2448.18	365.114	2448.18	363.739
2448.28	365.102	2448.28	363.727
2448.38	365.102	2448.38	363.716
2448.48	365.092	2448.48	363.704
2448.58	365.075	2448.58	363.693
2448.68	365.071	2448.68	363.681
2448.78	365.061	2448.78	363.67
2448.88	365.061	2448.88	363.658
2448.98	365.051	2448.98	363.647
2449.08	365.034	2449.08	363.635
2449.18	365.032	2449.18	363.624
2449.28	365.021	2449.28	363.612
2449.38	365.012	2449.38	363.6
2449.48	365.012	2449.48	363.589
2449.58	364.995	2449.58	363.577
2449.68	364.993	2449.68	363.566
2449.78	364.981	2449.78	363.554
2449.88	364.971	2449.88	363.543
2449.98	364.971	2449.98	363.531
2450.08	364.954	2450.08	363.52
2450.18	364.94	2450.18	363.508
2450.28	364.941	2450.28	363.497
2450.38	364.932	2450.38	363.485
2450.48	364.922	2450.48	363.474
2450.58	364.922	2450.58	363.462
2450.68	364.905	2450.68	363.451
2450.78	364.901	2450.78	363.439
2450.88	364.891	2450.88	363.428
2450.98	364.881	2450.98	363.416
2451.08	364.872	2451.08	363.405
2451.18	364.873	2451.18	363.393
2451.28	364.862	2451.28	363.382
2451.38	364.844	2451.38	363.37
2451.48	364.842	2451.48	363.359
2451.58	364.833	2451.58	363.347
2451.68	364.821	2451.68	363.336
2451.78	364.821	2451.78	363.325
2451.88	364.803	2451.88	363.313
2451.98	364.801	2451.98	363.302
2452.08	364.792	2452.08	363.29
2452.18	364.782	2452.18	363.279
2452.28	364.772	2452.28	363.267
2452.38	364.762	2452.38	363.256
2452.48	364.752	2452.48	363.244
2452.58	364.743	2452.58	363.233
2452.68	364.743	2452.68	363.221
2452.78	364.731	2452.78	363.21
2452.88	364.723	2452.88	363.198
2452.98	364.711	2452.98	363.187
2453.08	364.711	2453.08	363.175
2453.18	364.702	2453.18	363.164
2453.28	364.682	2453.28	363.152
2453.38	364.682	2453.38	363.141
2453.48	364.672	2453.48	363.13
2453.58	364.672	2453.58	363.118
2453.68	364.663	2453.68	363.107
2453.78	364.643	2453.78	363.095
2453.88	364.641	2453.88	363.084
2453.98	364.631	2453.98	363.072
2454.08	364.622	2454.08	363.061
2454.18	364.622	2454.18	363.049
2454.28	364.611	2454.28	363.038
2454.38	364.594	2454.38	363.027
2454.48	364.592	2454.48	363.015
2454.58	364.583	2454.58	363.004
2454.68	364.573	2454.68	362.992
2454.78	364.571	2454.78	362.981
2454.88	364.553	2454.88	362.969
2454.98	364.551	2454.98	362.958
2455.08	364.542	2455.08	362.946
2455.18	364.532	2455.18	362.935
2455.28	364.532	2455.28	362.924
2455.38	364.512	2455.38	362.912
2455.48	364.512	2455.48	362.901
2455.58	364.502	2455.58	362.889
2455.68	364.493	2455.68	362.878
2455.78	364.493	2455.78	362.866
2455.88	364.473	2455.88	362.855
2455.98	364.471	2455.98	362.844
2456.08	364.461	2456.08	362.832
2456.18	364.461	2456.18	362.821
2456.28	364.444	2456.28	362.809
2456.38	364.43	2456.38	362.798
2456.48	364.432	2456.48	362.787
2456.58	364.422	2456.58	362.775
2456.68	364.405	2456.68	362.764
2456.78	364.393	2456.78	362.752
2456.88	364.391	2456.88	362.741
2456.98	364.381	2456.98	362.73
2457.08	364.381	2457.08	362.718
2457.18	364.364	2457.18	362.707
2457.28	364.352	2457.28	362.695
2457.38	364.35	2457.38	362.684
2457.48	364.342	2457.48	362.673
2457.58	364.334	2457.58	362.661
2457.68	364.323	2457.68	362.65
2457.78	364.313	2457.78	362.638
2457.88	364.301	2457.88	362.627
2457.98	364.301	2457.98	362.616
2458.08	364.284	2458.08	362.604
2458.18	364.272	2458.18	362.593
2458.28	364.262	2458.28	362.581
2458.38	364.26	2458.38	362.57
2458.48	364.243	2458.48	362.559
2458.58	364.231	2458.58	362.547
2458.68	364.232	2458.68	362.536
2458.78	364.223	2458.78	362.524
2458.88	364.213	2458.88	362.513
2458.98	364.202	2458.98	362.502
2459.08	364.192	2459.08	362.49
2459.18	364.192	2459.18	362.479
2459.28	364.174	2459.28	362.468
2459.38	364.161	2459.38	362.456
2459.48	364.161	2459.48	362.445
2459.58	364.151	2459.58	362.434
2459.68	364.133	2459.68	362.422
2459.78	364.133	2459.78	362.411
2459.88	364.122	2459.88	362.399
2459.98	364.112	2459.98	362.388
2460.08	364.112	2460.08	362.377
2460.18	364.094	2460.18	362.365
2460.28	364.092	2460.28	362.354
2460.38	364.081	2460.38	362.343
2460.48	364.081	2460.48	362.331
2460.58	364.063	2460.58	362.32
2460.68	364.051	2460.68	362.309
2460.78	364.043	2460.78	362.297
2460.88	364.042	2460.88	362.286
2460.98	364.024	2460.98	362.275
2461.08	364.03	2461.08	362.263
2461.18	364.014	2461.18	362.252
2461.28	364.002	2461.28	362.24
2461.38	364.002	2461.38	362.229
2461.48	363.991	2461.48	362.218
2461.58	363.983	2461.58	362.206
2461.68	363.971	2461.68	362.195
2461.78	363.961	2461.78	362.184
2461.88	363.954	2461.88	362.172
2461.98	363.941	2461.98	362.161
2462.08	363.942	2462.08	362.15
2462.18	363.932	2462.18	362.138
2462.28	363.922	2462.28	362.127
2462.38	363.911	2462.38	362.116
2462.48	363.911	2462.48	362.104
2462.58	363.901	2462.58	362.093
2462.68	363.893	2462.68	362.082
2462.78	363.881	2462.78	362.071
2462.88	363.873	2462.88	362.059
2462.98	363.872	2462.98	362.048
2463.08	363.862	2463.08	362.037
2463.18	363.844	2463.18	362.025
2463.28	363.842	2463.28	362.014
2463.38	363.833	2463.38	362.003
2463.48	363.831	2463.48	361.991
2463.58	363.821	2463.58	361.98
2463.68	363.811	2463.68	361.969
2463.78	363.803	2463.78	361.957
2463.88	363.793	2463.88	361.946
2463.98	363.792	2463.98	361.935
2464.08	363.782	2464.08	361.923
2464.18	363.782	2464.18	361.912
2464.28	363.764	2464.28	361.901
2464.38	363.752	2464.38	361.89
2464.48	363.752	2464.48	361.878
2464.58	363.741	2464.58	361.867
2464.68	363.731	2464.68	361.856
2464.78	363.721	2464.78	361.844
2464.88	363.713	2464.88	361.833
2464.98	363.701	2464.98	361.822
2465.08	363.692	2465.08	361.81
2465.18	363.692	2465.18	361.799
2465.28	363.674	2465.28	361.788
2465.38	363.663	2465.38	361.777
2465.48	363.661	2465.48	361.765
2465.58	363.651	2465.58	361.754
2465.68	363.651	2465.68	361.743
2465.78	363.641	2465.78	361.732
2465.88	363.624	2465.88	361.72
2465.98	363.623	2465.98	361.709
2466.08	363.612	2466.08	361.698
2466.18	363.612	2466.18	361.686
2466.28	363.602	2466.28	361.675
2466.38	363.584	2466.38	361.664
2466.48	363.583	2466.48	361.653
2466.58	363.571	2466.58	361.641
2466.68	363.561	2466.68	361.63
2466.78	363.561	2466.78	361.619
2466.88	363.543	2466.88	361.608
2466.98	363.531	2466.98	361.596
2467.08	363.532	2467.08	361.585
2467.18	363.522	2467.18	361.574
2467.28	363.504	2467.28	361.563
2467.38	363.502	2467.38	361.551
2467.48	363.493	2467.48	361.54
2467.58	363.491	2467.58	361.529
2467.68	363.481	2467.68	361.517
2467.78	363.471	2467.78	361.506
2467.88	363.463	2467.88	361.495
2467.98	363.452	2467.98	361.484
2468.08	363.451	2468.08	361.472
2468.18	363.442	2468.18	361.461
2468.28	363.432	2468.28	361.45
2468.38	363.424	2468.38	361.439
2468.48	363.413	2468.48	361.428
2468.58	363.401	2468.58	361.416
2468.68	363.401	2468.68	361.405
2468.78	363.391	2468.78	361.394
2468.88	363.381	2468.88	361.383
2468.98	363.374	2468.98	361.371
2469.08	363.361	2469.08	361.36
2469.18	363.362	2469.18	361.349
2469.28	363.352	2469.28	361.338
2469.38	363.342	2469.38	361.326
2469.48	363.334	2469.48	361.315
2469.58	363.321	2469.58	361.304
2469.68	363.321	2469.68	361.293
2469.78	363.311	2469.78	361.282
2469.88	363.301	2469.88	361.27
2469.98	363.303	2469.98	361.259
2470.08	363.284	2470.08	361.248
2470.18	363.282	2470.18	361.237
2470.28	363.272	2470.28	361.225
2470.38	363.272	2470.38	361.214
2470.48	363.254	2470.48	361.203
2470.58	363.243	2470.58	361.192
2470.68	363.241	2470.68	361.181
2470.78	363.231	2470.78	361.169
2470.88	363.223	2470.88	361.158
2470.98	363.211	2470.98	361.147
2471.08	363.202	2471.08	361.136
2471.18	363.201	2471.18	361.125
2471.28	363.194	2471.28	361.113
2471.38	363.182	2471.38	361.102
2471.48	363.182	2471.48	361.091
2471.58	363.165	2471.58	361.08
2471.68	363.151	2471.68	361.069
2471.78	363.151	2471.78	361.057
2471.88	363.133	2471.88	361.046
2471.98	363.131	2471.98	361.035
2472.08	363.122	2472.08	361.024
2472.18	363.122	2472.18	361.013
2472.28	363.102	2472.28	361.001
2472.38	363.092	2472.38	360.99
2472.48	363.092	2472.48	360.979
2472.58	363.083	2472.58	360.968
2472.68	363.075	2472.68	360.957
2472.78	363.061	2472.78	360.946
2472.88	363.051	2472.88	360.934
2472.98	363.051	2472.98	360.923
2473.08	363.034	2473.08	360.912
2473.18	363.022	2473.18	360.901
2473.28	363.02	2473.28	360.89
2473.38	363.012	2473.38	360.878
2473.48	362.995	2473.48	360.867
2473.58	362.993	2473.58	360.856
2473.68	362.983	2473.68	360.845
2473.78	362.975	2473.78	360.834
2473.88	362.961	2473.88	360.823
2473.98	362.952	2473.98	360.811
2474.08	362.942	2474.08	360.8
2474.18	362.942	2474.18	360.789
2474.28	362.922	2474.28	360.778
2474.38	362.92	2474.38	360.767
2474.48	362.911	2474.48	360.756
2474.58	362.903	2474.58	360.745
2474.68	362.893	2474.68	360.733
2474.78	362.881	2474.78	360.722
2474.88	362.874	2474.88	360.711
2474.98	362.862	2474.98	360.7
2475.08	362.862	2475.08	360.689
2475.18	362.844	2475.18	360.678
2475.28	362.833	2475.28	360.666
2475.38	362.831	2475.38	360.655
2475.48	362.821	2475.48	360.644
2475.58	362.813	2475.58	360.633
2475.68	362.801	2475.68	360.622
2475.78	362.793	2475.78	360.611
2475.88	362.784	2475.88	360.6
2475.98	362.772	2475.98	360.589
2476.08	362.772	2476.08	360.577
2476.18	362.762	2476.18	360.566
2476.28	362.762	2476.28	360.555
2476.38	362.743	2476.38	360.544
2476.48	362.741	2476.48	360.533
2476.58	362.731	2476.58	360.522
2476.68	362.731	2476.68	360.511
2476.78	362.713	2476.78	360.499
2476.88	362.703	2476.88	360.488
2476.98	362.702	2476.98	360.477
2477.08	362.692	2477.08	360.466
2477.18	362.684	2477.18	360.455
2477.28	362.672	2477.28	360.444
2477.38	362.672	2477.38	360.433
2477.48	362.672	2477.48	360.422
2477.58	362.653	2477.58	360.411
2477.68	362.641	2477.68	360.399
2477.78	362.641	2477.78	360.388
2477.88	362.624	2477.88	360.377
2477.98	362.622	2477.98	360.366
2478.08	362.621	2478.08	360.355
2478.18	362.612	2478.18	360.344
2478.28	362.604	2478.28	360.333
2478.38	362.592	2478.38	360.322
2478.48	362.592	2478.48	360.311
2478.58	362.575	2478.58	360.3
2478.68	362.571	2478.68	360.288
2478.78	362.561	2478.78	360.277
2478.88	362.553	2478.88	360.266
2478.98	362.542	2478.98	360.255
2479.08	362.532	2479.08	360.244
2479.18	362.522	2479.18	360.233
2479.28	362.512	2479.28	360.222
2479.38	362.512	2479.38	360.211
2479.48	362.495	2479.48	360.2
2479.58	362.493	2479.58	360.189
