Cycle: 4  c15-c089_X	Cycle: 4  c15-c089_Y	Fitted Cycle: 4  c15-c089_X	Fitted Cycle: 4  c15-c089_Y
3149.44	653.356	3149.44	654.272
3149.54	653.346	3149.54	654.269
3149.64	653.336	3149.64	654.265
3149.74	653.336	3149.74	654.261
3149.84	653.336	3149.84	654.257
3149.94	653.327	3149.94	654.253
3150.04	653.327	3150.04	654.25
3150.14	653.321	3150.14	654.246
3150.24	653.317	3150.24	654.242
3150.34	653.317	3150.34	654.238
3150.44	653.305	3150.44	654.234
3150.54	653.305	3150.54	654.23
3150.64	653.295	3150.64	654.227
3150.74	653.295	3150.74	654.223
3150.84	653.286	3150.84	654.219
3150.94	653.276	3150.94	654.215
3151.04	653.276	3151.04	654.211
3151.14	653.266	3151.14	654.208
3151.24	653.266	3151.24	654.204
3151.34	653.256	3151.34	654.2
3151.44	653.256	3151.44	654.196
3151.54	653.246	3151.54	654.192
3151.64	653.246	3151.64	654.189
3151.74	653.237	3151.74	654.185
3151.84	653.225	3151.84	654.181
3151.94	653.225	3151.94	654.177
3152.04	653.215	3152.04	654.173
3152.14	653.215	3152.14	654.17
3152.24	653.209	3152.24	654.166
3152.34	653.215	3152.34	654.162
3152.44	653.205	3152.44	654.158
3152.54	653.196	3152.54	654.154
3152.64	653.196	3152.64	654.15
3152.74	653.186	3152.74	654.147
3152.84	653.186	3152.84	654.143
3152.94	653.176	3152.94	654.139
3153.04	653.176	3153.04	654.135
3153.14	653.166	3153.14	654.131
3153.24	653.166	3153.24	654.128
3153.34	653.157	3153.34	654.124
3153.44	653.157	3153.44	654.12
3153.54	653.145	3153.54	654.116
3153.64	653.145	3153.64	654.112
3153.74	653.135	3153.74	654.109
3153.84	653.125	3153.84	654.105
3153.94	653.125	3153.94	654.101
3154.04	653.116	3154.04	654.097
3154.14	653.106	3154.14	654.093
3154.24	653.106	3154.24	654.09
3154.34	653.096	3154.34	654.086
3154.44	653.096	3154.44	654.082
3154.54	653.086	3154.54	654.078
3154.64	653.086	3154.64	654.074
3154.74	653.077	3154.74	654.071
3154.84	653.077	3154.84	654.067
3154.94	653.065	3154.94	654.063
3155.04	653.069	3155.04	654.059
3155.14	653.065	3155.14	654.055
3155.24	653.055	3155.24	654.052
3155.34	653.055	3155.34	654.048
3155.44	653.045	3155.44	654.044
3155.54	653.045	3155.54	654.04
3155.64	653.036	3155.64	654.036
3155.74	653.026	3155.74	654.033
3155.84	653.026	3155.84	654.029
3155.94	653.016	3155.94	654.025
3156.04	653.016	3156.04	654.021
3156.14	653.006	3156.14	654.018
3156.24	652.995	3156.24	654.014
3156.34	652.995	3156.34	654.01
3156.44	652.985	3156.44	654.006
3156.54	652.985	3156.54	654.002
3156.64	652.979	3156.64	653.999
3156.74	652.985	3156.74	653.995
3156.84	652.975	3156.84	653.991
3156.94	652.975	3156.94	653.987
3157.04	652.965	3157.04	653.983
3157.14	652.955	3157.14	653.98
3157.24	652.955	3157.24	653.976
3157.34	652.946	3157.34	653.972
3157.44	652.946	3157.44	653.968
3157.54	652.936	3157.54	653.964
3157.64	652.936	3157.64	653.961
3157.74	652.926	3157.74	653.957
3157.84	652.926	3157.84	653.953
3157.94	652.914	3157.94	653.949
3158.04	652.914	3158.04	653.946
3158.14	652.905	3158.14	653.942
3158.24	652.905	3158.24	653.938
3158.34	652.895	3158.34	653.934
3158.44	652.895	3158.44	653.93
3158.54	652.885	3158.54	653.927
3158.64	652.885	3158.64	653.923
3158.74	652.875	3158.74	653.919
3158.84	652.866	3158.84	653.915
3158.94	652.866	3158.94	653.912
3159.04	652.856	3159.04	653.908
3159.14	652.856	3159.14	653.904
3159.24	652.846	3159.24	653.9
3159.34	652.846	3159.34	653.896
3159.44	652.834	3159.44	653.893
3159.54	652.834	3159.54	653.889
3159.64	652.825	3159.64	653.885
3159.74	652.828	3159.74	653.881
3159.84	652.825	3159.84	653.877
3159.94	652.825	3159.94	653.874
3160.04	652.815	3160.04	653.87
3160.14	652.815	3160.14	653.866
3160.24	652.805	3160.24	653.862
3160.34	652.805	3160.34	653.859
3160.44	652.795	3160.44	653.855
3160.54	652.786	3160.54	653.851
3160.64	652.786	3160.64	653.847
3160.74	652.776	3160.74	653.844
3160.84	652.776	3160.84	653.84
3160.94	652.768	3160.94	653.836
3161.04	652.774	3161.04	653.832
3161.14	652.764	3161.14	653.828
3161.24	652.754	3161.24	653.825
3161.34	652.754	3161.34	653.821
3161.44	652.745	3161.44	653.817
3161.54	652.735	3161.54	653.813
3161.64	652.735	3161.64	653.81
3161.74	652.725	3161.74	653.806
3161.84	652.725	3161.84	653.802
3161.94	652.715	3161.94	653.798
3162.04	652.715	3162.04	653.794
3162.14	652.705	3162.14	653.791
3162.24	652.705	3162.24	653.787
3162.34	652.7	3162.34	653.783
3162.44	652.707	3162.44	653.779
3162.54	652.696	3162.54	653.776
3162.64	652.696	3162.64	653.772
3162.74	652.686	3162.74	653.768
3162.84	652.686	3162.84	653.764
3162.94	652.676	3162.94	653.761
3163.04	652.666	3163.04	653.757
3163.14	652.666	3163.14	653.753
3163.24	652.666	3163.24	653.749
3163.34	652.657	3163.34	653.746
3163.44	652.657	3163.44	653.742
3163.54	652.647	3163.54	653.738
3163.64	652.641	3163.64	653.734
3163.74	652.647	3163.74	653.73
3163.84	652.637	3163.84	653.727
3163.94	652.637	3163.94	653.723
3164.04	652.625	3164.04	653.719
3164.14	652.625	3164.14	653.715
3164.24	652.616	3164.24	653.712
3164.34	652.606	3164.34	653.708
3164.44	652.606	3164.44	653.704
3164.54	652.6	3164.54	653.7
3164.64	652.606	3164.64	653.697
3164.74	652.596	3164.74	653.693
3164.84	652.596	3164.84	653.689
3164.94	652.586	3164.94	653.685
3165.04	652.577	3165.04	653.682
3165.14	652.577	3165.14	653.678
3165.24	652.567	3165.24	653.674
3165.34	652.567	3165.34	653.67
3165.44	652.555	3165.44	653.667
3165.54	652.555	3165.54	653.663
3165.64	652.545	3165.64	653.659
3165.74	652.549	3165.74	653.655
3165.84	652.545	3165.84	653.652
3165.94	652.545	3165.94	653.648
3166.04	652.536	3166.04	653.644
3166.14	652.526	3166.14	653.64
3166.24	652.526	3166.24	653.637
3166.34	652.516	3166.34	653.633
3166.44	652.516	3166.44	653.629
3166.54	652.506	3166.54	653.625
3166.64	652.496	3166.64	653.622
3166.74	652.496	3166.74	653.618
3166.84	652.491	3166.84	653.614
3166.94	652.496	3166.94	653.61
3167.04	652.485	3167.04	653.607
3167.14	652.485	3167.14	653.603
3167.24	652.475	3167.24	653.599
3167.34	652.475	3167.34	653.595
3167.44	652.465	3167.44	653.592
3167.54	652.465	3167.54	653.588
3167.64	652.455	3167.64	653.584
3167.74	652.446	3167.74	653.58
3167.84	652.446	3167.84	653.577
3167.94	652.436	3167.94	653.573
3168.04	652.436	3168.04	653.569
3168.14	652.426	3168.14	653.565
3168.24	652.416	3168.24	653.562
3168.34	652.416	3168.34	653.558
3168.44	652.416	3168.44	653.554
3168.54	652.405	3168.54	653.55
3168.64	652.395	3168.64	653.547
3168.74	652.395	3168.74	653.543
3168.84	652.385	3168.84	653.539
3168.94	652.385	3168.94	653.535
3169.04	652.379	3169.04	653.532
3169.14	652.385	3169.14	653.528
3169.24	652.375	3169.24	653.524
3169.34	652.366	3169.34	653.52
3169.44	652.366	3169.44	653.517
3169.54	652.356	3169.54	653.513
3169.64	652.356	3169.64	653.509
3169.74	652.346	3169.74	653.505
3169.84	652.334	3169.84	653.502
3169.94	652.334	3169.94	653.498
3170.04	652.334	3170.04	653.494
3170.14	652.325	3170.14	653.491
3170.24	652.325	3170.24	653.487
3170.34	652.315	3170.34	653.483
3170.44	652.305	3170.44	653.479
3170.54	652.305	3170.54	653.476
3170.64	652.295	3170.64	653.472
3170.74	652.295	3170.74	653.468
3170.84	652.286	3170.84	653.464
3170.94	652.286	3170.94	653.461
3171.04	652.276	3171.04	653.457
3171.14	652.276	3171.14	653.453
3171.24	652.266	3171.24	653.449
3171.34	652.266	3171.34	653.446
3171.44	652.256	3171.44	653.442
3171.54	652.256	3171.54	653.438
3171.64	652.245	3171.64	653.434
3171.74	652.245	3171.74	653.431
3171.84	652.235	3171.84	653.427
3171.94	652.235	3171.94	653.423
3172.04	652.225	3172.04	653.42
3172.14	652.225	3172.14	653.416
3172.24	652.215	3172.24	653.412
3172.34	652.215	3172.34	653.408
3172.44	652.205	3172.44	653.405
3172.54	652.205	3172.54	653.401
3172.64	652.196	3172.64	653.397
3172.74	652.186	3172.74	653.393
3172.84	652.186	3172.84	653.39
3172.94	652.182	3172.94	653.386
3173.04	652.166	3173.04	653.382
3173.14	652.166	3173.14	653.379
3173.24	652.166	3173.24	653.375
3173.34	652.155	3173.34	653.371
3173.44	652.155	3173.44	653.367
3173.54	652.145	3173.54	653.364
3173.64	652.145	3173.64	653.36
3173.74	652.135	3173.74	653.356
3173.84	652.135	3173.84	653.353
3173.94	652.125	3173.94	653.349
3174.04	652.125	3174.04	653.345
3174.14	652.116	3174.14	653.341
3174.24	652.116	3174.24	653.338
3174.34	652.106	3174.34	653.334
3174.44	652.106	3174.44	653.33
3174.54	652.096	3174.54	653.326
3174.64	652.086	3174.64	653.323
3174.74	652.086	3174.74	653.319
3174.84	652.075	3174.84	653.315
3174.94	652.075	3174.94	653.312
3175.04	652.065	3175.04	653.308
3175.14	652.069	3175.14	653.304
3175.24	652.061	3175.24	653.3
3175.34	652.055	3175.34	653.297
3175.44	652.045	3175.44	653.293
3175.54	652.045	3175.54	653.289
3175.64	652.036	3175.64	653.286
3175.74	652.036	3175.74	653.282
3175.84	652.036	3175.84	653.278
3175.94	652.026	3175.94	653.274
3176.04	652.026	3176.04	653.271
3176.14	652.016	3176.14	653.267
3176.24	652.006	3176.24	653.263
3176.34	652.006	3176.34	653.26
3176.44	651.996	3176.44	653.256
3176.54	651.996	3176.54	653.252
3176.64	651.985	3176.64	653.248
3176.74	651.985	3176.74	653.245
3176.84	651.975	3176.84	653.241
3176.94	651.975	3176.94	653.237
3177.04	651.965	3177.04	653.234
3177.14	651.965	3177.14	653.23
3177.24	651.955	3177.24	653.226
3177.34	651.955	3177.34	653.222
3177.44	651.946	3177.44	653.219
3177.54	651.946	3177.54	653.215
3177.64	651.936	3177.64	653.211
3177.74	651.936	3177.74	653.208
3177.84	651.926	3177.84	653.204
3177.94	651.926	3177.94	653.2
3178.04	651.916	3178.04	653.196
3178.14	651.916	3178.14	653.193
3178.24	651.905	3178.24	653.189
3178.34	651.905	3178.34	653.185
3178.44	651.895	3178.44	653.182
3178.54	651.895	3178.54	653.178
3178.64	651.885	3178.64	653.174
3178.74	651.885	3178.74	653.171
3178.84	651.875	3178.84	653.167
3178.94	651.866	3178.94	653.163
3179.04	651.866	3179.04	653.159
3179.14	651.856	3179.14	653.156
3179.24	651.856	3179.24	653.152
3179.34	651.846	3179.34	653.148
3179.44	651.846	3179.44	653.145
3179.54	651.836	3179.54	653.141
3179.64	651.828	3179.64	653.137
3179.74	651.834	3179.74	653.134
3179.84	651.834	3179.84	653.13
3179.94	651.825	3179.94	653.126
3180.04	651.811	3180.04	653.122
3180.14	651.809	3180.14	653.119
3180.24	651.805	3180.24	653.115
3180.34	651.805	3180.34	653.111
3180.44	651.795	3180.44	653.108
3180.54	651.795	3180.54	653.104
3180.64	651.786	3180.64	653.1
3180.74	651.786	3180.74	653.097
3180.84	651.776	3180.84	653.093
3180.94	651.776	3180.94	653.089
3181.04	651.766	3181.04	653.085
3181.14	651.756	3181.14	653.082
3181.24	651.756	3181.24	653.078
3181.34	651.756	3181.34	653.074
3181.44	651.745	3181.44	653.071
3181.54	651.735	3181.54	653.067
3181.64	651.739	3181.64	653.063
3181.74	651.735	3181.74	653.06
3181.84	651.735	3181.84	653.056
3181.94	651.725	3181.94	653.052
3182.04	651.715	3182.04	653.049
3182.14	651.715	3182.14	653.045
3182.24	651.705	3182.24	653.041
3182.34	651.696	3182.34	653.037
3182.44	651.696	3182.44	653.034
3182.54	651.686	3182.54	653.03
3182.64	651.686	3182.64	653.026
3182.74	651.674	3182.74	653.023
3182.84	651.674	3182.84	653.019
3182.94	651.664	3182.94	653.015
3183.04	651.664	3183.04	653.012
3183.14	651.655	3183.14	653.008
3183.24	651.659	3183.24	653.004
3183.34	651.655	3183.34	653.001
3183.44	651.655	3183.44	652.997
3183.54	651.645	3183.54	652.993
3183.64	651.635	3183.64	652.99
3183.74	651.635	3183.74	652.986
3183.84	651.625	3183.84	652.982
3183.94	651.616	3183.94	652.979
3184.04	651.616	3184.04	652.975
3184.14	651.604	3184.14	652.971
3184.24	651.608	3184.24	652.967
3184.34	651.604	3184.34	652.964
3184.44	651.594	3184.44	652.96
3184.54	651.594	3184.54	652.956
3184.64	651.584	3184.64	652.953
3184.74	651.584	3184.74	652.949
3184.84	651.575	3184.84	652.945
3184.94	651.565	3184.94	652.942
3185.04	651.565	3185.04	652.938
3185.14	651.56	3185.14	652.934
3185.24	651.557	3185.24	652.931
3185.34	651.557	3185.34	652.927
3185.44	651.547	3185.44	652.923
3185.54	651.547	3185.54	652.92
3185.64	651.536	3185.64	652.916
3185.74	651.526	3185.74	652.912
3185.84	651.526	3185.84	652.909
3185.94	651.516	3185.94	652.905
3186.04	651.516	3186.04	652.901
3186.14	651.506	3186.14	652.898
3186.24	651.51	3186.24	652.894
3186.34	651.506	3186.34	652.89
3186.44	651.506	3186.44	652.887
3186.54	651.496	3186.54	652.883
3186.64	651.487	3186.64	652.879
3186.74	651.487	3186.74	652.876
3186.84	651.477	3186.84	652.872
3186.94	651.477	3186.94	652.868
3187.04	651.465	3187.04	652.865
3187.14	651.465	3187.14	652.861
3187.24	651.455	3187.24	652.857
3187.34	651.446	3187.34	652.853
3187.44	651.446	3187.44	652.85
3187.54	651.44	3187.54	652.846
3187.64	651.446	3187.64	652.842
3187.74	651.436	3187.74	652.839
3187.84	651.436	3187.84	652.835
3187.94	651.426	3187.94	652.831
3188.04	651.426	3188.04	652.828
3188.14	651.416	3188.14	652.824
3188.24	651.416	3188.24	652.82
3188.34	651.407	3188.34	652.817
3188.44	651.395	3188.44	652.813
3188.54	651.395	3188.54	652.809
3188.64	651.395	3188.64	652.806
3188.74	651.385	3188.74	652.802
3188.84	651.375	3188.84	652.798
3188.94	651.375	3188.94	652.795
3189.04	651.366	3189.04	652.791
3189.14	651.37	3189.14	652.787
3189.24	651.366	3189.24	652.784
3189.34	651.366	3189.34	652.78
3189.44	651.356	3189.44	652.777
3189.54	651.356	3189.54	652.773
3189.64	651.346	3189.64	652.769
3189.74	651.346	3189.74	652.766
3189.84	651.336	3189.84	652.762
3189.94	651.336	3189.94	652.758
3190.04	651.327	3190.04	652.755
3190.14	651.327	3190.14	652.751
3190.24	651.315	3190.24	652.747
3190.34	651.315	3190.34	652.744
3190.44	651.305	3190.44	652.74
3190.54	651.305	3190.54	652.736
3190.64	651.295	3190.64	652.733
3190.74	651.295	3190.74	652.729
3190.84	651.289	3190.84	652.725
3190.94	651.295	3190.94	652.722
3191.04	651.286	3191.04	652.718
3191.14	651.286	3191.14	652.714
3191.24	651.276	3191.24	652.711
3191.34	651.266	3191.34	652.707
3191.44	651.266	3191.44	652.703
3191.54	651.266	3191.54	652.7
3191.64	651.256	3191.64	652.696
3191.74	651.256	3191.74	652.692
3191.84	651.245	3191.84	652.689
3191.94	651.245	3191.94	652.685
3192.04	651.235	3192.04	652.681
3192.14	651.235	3192.14	652.678
3192.24	651.225	3192.24	652.674
3192.34	651.225	3192.34	652.67
3192.44	651.215	3192.44	652.667
3192.54	651.215	3192.54	652.663
3192.64	651.209	3192.64	652.66
3192.74	651.215	3192.74	652.656
3192.84	651.205	3192.84	652.652
3192.94	651.196	3192.94	652.649
3193.04	651.196	3193.04	652.645
3193.14	651.186	3193.14	652.641
3193.24	651.186	3193.24	652.638
3193.34	651.174	3193.34	652.634
3193.44	651.174	3193.44	652.63
3193.54	651.174	3193.54	652.627
3193.64	651.164	3193.64	652.623
3193.74	651.164	3193.74	652.619
3193.84	651.155	3193.84	652.616
3193.94	651.155	3193.94	652.612
3194.04	651.145	3194.04	652.608
3194.14	651.145	3194.14	652.605
3194.24	651.139	3194.24	652.601
3194.34	651.145	3194.34	652.598
3194.44	651.135	3194.44	652.594
3194.54	651.135	3194.54	652.59
3194.64	651.125	3194.64	652.587
3194.74	651.125	3194.74	652.583
3194.84	651.116	3194.84	652.579
3194.94	651.116	3194.94	652.576
3195.04	651.106	3195.04	652.572
3195.14	651.106	3195.14	652.568
3195.24	651.094	3195.24	652.565
3195.34	651.094	3195.34	652.561
3195.44	651.094	3195.44	652.557
3195.54	651.084	3195.54	652.554
3195.64	651.084	3195.64	652.55
3195.74	651.075	3195.74	652.547
3195.84	651.075	3195.84	652.543
3195.94	651.065	3195.94	652.539
3196.04	651.065	3196.04	652.536
3196.14	651.055	3196.14	652.532
3196.24	651.055	3196.24	652.528
3196.34	651.045	3196.34	652.525
3196.44	651.045	3196.44	652.521
3196.54	651.036	3196.54	652.517
3196.64	651.036	3196.64	652.514
3196.74	651.026	3196.74	652.51
3196.84	651.026	3196.84	652.507
3196.94	651.014	3196.94	652.503
3197.04	651.014	3197.04	652.499
3197.14	651.004	3197.14	652.496
3197.24	651.004	3197.24	652.492
3197.34	650.995	3197.34	652.488
3197.44	650.995	3197.44	652.485
3197.54	650.985	3197.54	652.481
3197.64	650.985	3197.64	652.478
3197.74	650.979	3197.74	652.474
3197.84	650.985	3197.84	652.47
3197.94	650.975	3197.94	652.467
3198.04	650.975	3198.04	652.463
3198.14	650.965	3198.14	652.459
3198.24	650.965	3198.24	652.456
3198.34	650.955	3198.34	652.452
3198.44	650.955	3198.44	652.448
3198.54	650.944	3198.54	652.445
3198.64	650.944	3198.64	652.441
3198.74	650.934	3198.74	652.438
3198.84	650.93	3198.84	652.434
3198.94	650.914	3198.94	652.43
3199.04	650.914	3199.04	652.427
3199.14	650.909	3199.14	652.423
3199.24	650.914	3199.24	652.419
3199.34	650.905	3199.34	652.416
3199.44	650.905	3199.44	652.412
3199.54	650.895	3199.54	652.409
3199.64	650.895	3199.64	652.405
3199.74	650.885	3199.74	652.401
3199.84	650.885	3199.84	652.398
3199.94	650.875	3199.94	652.394
3200.04	650.875	3200.04	652.39
3200.14	650.866	3200.14	652.387
3200.24	650.866	3200.24	652.383
3200.34	650.866	3200.34	652.38
3200.44	650.854	3200.44	652.376
3200.54	650.854	3200.54	652.372
3200.64	650.844	3200.64	652.369
3200.74	650.844	3200.74	652.365
3200.84	650.834	3200.84	652.362
3200.94	650.834	3200.94	652.358
3201.04	650.825	3201.04	652.354
3201.14	650.825	3201.14	652.351
3201.24	650.815	3201.24	652.347
3201.34	650.815	3201.34	652.343
3201.44	650.805	3201.44	652.34
3201.54	650.805	3201.54	652.336
3201.64	650.795	3201.64	652.333
3201.74	650.795	3201.74	652.329
3201.84	650.786	3201.84	652.325
3201.94	650.786	3201.94	652.322
3202.04	650.786	3202.04	652.318
3202.14	650.774	3202.14	652.315
3202.24	650.774	3202.24	652.311
3202.34	650.764	3202.34	652.307
3202.44	650.764	3202.44	652.304
3202.54	650.754	3202.54	652.3
3202.64	650.754	3202.64	652.296
3202.74	650.745	3202.74	652.293
3202.84	650.745	3202.84	652.289
3202.94	650.735	3202.94	652.286
3203.04	650.735	3203.04	652.282
3203.14	650.725	3203.14	652.278
3203.24	650.725	3203.24	652.275
3203.34	650.715	3203.34	652.271
3203.44	650.705	3203.44	652.268
3203.54	650.705	3203.54	652.264
3203.64	650.705	3203.64	652.26
3203.74	650.694	3203.74	652.257
3203.84	650.694	3203.84	652.253
3203.94	650.684	3203.94	652.25
3204.04	650.684	3204.04	652.246
3204.14	650.674	3204.14	652.242
3204.24	650.674	3204.24	652.239
3204.34	650.664	3204.34	652.235
3204.44	650.664	3204.44	652.232
3204.54	650.655	3204.54	652.228
3204.64	650.655	3204.64	652.224
3204.74	650.645	3204.74	652.221
3204.84	650.635	3204.84	652.217
3204.94	650.635	3204.94	652.214
3205.04	650.625	3205.04	652.21
3205.14	650.625	3205.14	652.206
3205.24	650.616	3205.24	652.203
3205.34	650.616	3205.34	652.199
3205.44	650.604	3205.44	652.195
3205.54	650.604	3205.54	652.192
3205.64	650.604	3205.64	652.188
3205.74	650.594	3205.74	652.185
3205.84	650.594	3205.84	652.181
3205.94	650.584	3205.94	652.177
3206.04	650.584	3206.04	652.174
3206.14	650.575	3206.14	652.17
3206.24	650.575	3206.24	652.167
3206.34	650.565	3206.34	652.163
3206.44	650.565	3206.44	652.16
3206.54	650.555	3206.54	652.156
3206.64	650.555	3206.64	652.152
3206.74	650.545	3206.74	652.149
3206.84	650.545	3206.84	652.145
3206.94	650.532	3206.94	652.142
3207.04	650.53	3207.04	652.138
3207.14	650.52	3207.14	652.134
3207.24	650.514	3207.24	652.131
3207.34	650.504	3207.34	652.127
3207.44	650.504	3207.44	652.124
3207.54	650.495	3207.54	652.12
3207.64	650.495	3207.64	652.116
3207.74	650.485	3207.74	652.113
3207.84	650.485	3207.84	652.109
3207.94	650.475	3207.94	652.106
3208.04	650.475	3208.04	652.102
3208.14	650.465	3208.14	652.098
3208.24	650.465	3208.24	652.095
3208.34	650.455	3208.34	652.091
3208.44	650.455	3208.44	652.088
3208.54	650.446	3208.54	652.084
3208.64	650.45	3208.64	652.08
3208.74	650.444	3208.74	652.077
3208.84	650.444	3208.84	652.073
3208.94	650.444	3208.94	652.07
3209.04	650.434	3209.04	652.066
3209.14	650.424	3209.14	652.063
3209.24	650.424	3209.24	652.059
3209.34	650.414	3209.34	652.055
3209.44	650.414	3209.44	652.052
3209.54	650.405	3209.54	652.048
3209.64	650.405	3209.64	652.045
3209.74	650.395	3209.74	652.041
3209.84	650.395	3209.84	652.037
3209.94	650.385	3209.94	652.034
3210.04	650.385	3210.04	652.03
3210.14	650.375	3210.14	652.027
3210.24	650.375	3210.24	652.023
3210.34	650.366	3210.34	652.02
3210.44	650.366	3210.44	652.016
3210.54	650.354	3210.54	652.012
3210.64	650.354	3210.64	652.009
3210.74	650.344	3210.74	652.005
3210.84	650.334	3210.84	652.002
3210.94	650.334	3210.94	651.998
3211.04	650.325	3211.04	651.994
3211.14	650.325	3211.14	651.991
3211.24	650.315	3211.24	651.987
3211.34	650.315	3211.34	651.984
3211.44	650.305	3211.44	651.98
3211.54	650.305	3211.54	651.977
3211.64	650.295	3211.64	651.973
3211.74	650.295	3211.74	651.969
3211.84	650.286	3211.84	651.966
3211.94	650.29	3211.94	651.962
3212.04	650.286	3212.04	651.959
3212.14	650.276	3212.14	651.955
3212.24	650.276	3212.24	651.952
3212.34	650.266	3212.34	651.948
3212.44	650.266	3212.44	651.944
3212.54	650.256	3212.54	651.941
3212.64	650.256	3212.64	651.937
3212.74	650.246	3212.74	651.934
3212.84	650.246	3212.84	651.93
3212.94	650.237	3212.94	651.927
3213.04	650.227	3213.04	651.923
3213.14	650.227	3213.14	651.919
3213.24	650.217	3213.24	651.916
3213.34	650.217	3213.34	651.912
3213.44	650.205	3213.44	651.909
3213.54	650.205	3213.54	651.905
3213.64	650.196	3213.64	651.902
3213.74	650.196	3213.74	651.898
3213.84	650.186	3213.84	651.894
3213.94	650.19	3213.94	651.891
3214.04	650.186	3214.04	651.887
3214.14	650.186	3214.14	651.884
3214.24	650.176	3214.24	651.88
3214.34	650.176	3214.34	651.877
3214.44	650.166	3214.44	651.873
3214.54	650.157	3214.54	651.869
3214.64	650.157	3214.64	651.866
3214.74	650.147	3214.74	651.862
3214.84	650.147	3214.84	651.859
3214.94	650.137	3214.94	651.855
3215.04	650.125	3215.04	651.852
3215.14	650.125	3215.14	651.848
3215.24	650.116	3215.24	651.844
3215.34	650.116	3215.34	651.841
3215.44	650.106	3215.44	651.837
3215.54	650.106	3215.54	651.834
3215.64	650.096	3215.64	651.83
3215.74	650.086	3215.74	651.827
3215.84	650.086	3215.84	651.823
3215.94	650.08	3215.94	651.82
3216.04	650.086	3216.04	651.816
3216.14	650.077	3216.14	651.812
3216.24	650.077	3216.24	651.809
3216.34	650.067	3216.34	651.805
3216.44	650.067	3216.44	651.802
3216.54	650.055	3216.54	651.798
3216.64	650.055		
3216.74	650.045		
3216.84	650.045		
3216.94	650.036		
3217.04	650.026		
3217.14	650.026		
3217.24	650.016		
3217.34	650.016		
3217.44	650.006		
3217.54	650.006		
3217.64	649.996		
3217.74	649.987		
3217.84	649.987		
3217.94	649.975		
3218.04	649.975		
3218.14	649.965		
3218.24	649.965		
3218.34	649.955		
3218.44	649.955		
3218.54	649.946		
3218.64	649.936		
3218.74	649.936		
3218.84	649.926		
3218.94	649.926		
3219.04	649.916		
3219.14	649.916		
3219.24	649.907		
3219.34	649.911		
3219.44	649.907		
3219.54	649.907		
3219.64	649.895		
3219.74	649.895		
3219.84	649.885		
3219.94	649.885		
3220.04	649.875		
3220.14	649.875		
3220.24	649.866		
3220.34	649.856		
3220.44	649.856		
3220.54	649.846		
3220.64	649.846		
3220.74	649.836		
3220.84	649.836		
3220.94	649.836		
3221.04	649.827		
3221.14	649.827		
3221.24	649.815		
3221.34	649.815		
3221.44	649.805		
3221.54	649.805		
3221.64	649.795		
3221.74	649.795		
3221.84	649.786		
3221.94	649.776		
3222.04	649.776		
3222.14	649.766		
3222.24	649.766		
3222.34	649.756		
3222.44	649.756		
3222.54	649.746		
3222.64	649.746		
3222.74	649.735		
3222.84	649.735		
3222.94	649.725		
3223.04	649.725		
3223.14	649.715		
3223.24	649.715		
3223.34	649.705		
3223.44	649.705		
3223.54	649.696		
3223.64	649.696		
3223.74	649.686		
3223.84	649.686		
3223.94	649.676		
3224.04	649.676		
3224.14	649.666		
3224.24	649.666		
3224.34	649.657		
3224.44	649.657		
3224.54	649.657		
3224.64	649.645		
3224.74	649.645		
3224.84	649.635		
3224.94	649.635		
3225.04	649.625		
3225.14	649.625		
3225.24	649.616		
3225.34	649.616		
3225.44	649.606		
3225.54	649.606		
3225.64	649.596		
3225.74	649.596		
3225.84	649.586		
3225.94	649.586		
3226.04	649.577		
3226.14	649.577		
3226.24	649.577		
3226.34	649.565		
3226.44	649.565		
3226.54	649.555		
3226.64	649.555		
3226.74	649.545		
3226.84	649.545		
3226.94	649.539		
3227.04	649.545		
3227.14	649.536		
3227.24	649.536		
3227.34	649.526		
3227.44	649.526		
3227.54	649.516		
3227.64	649.516		
3227.74	649.506		
3227.84	649.506		
3227.94	649.495		
3228.04	649.495		
3228.14	649.485		
3228.24	649.485		
3228.34	649.485		
3228.44	649.475		
3228.54	649.475		
3228.64	649.465		
3228.74	649.465		
3228.84	649.455		
3228.94	649.455		
3229.04	649.446		
3229.14	649.446		
3229.24	649.436		
3229.34	649.436		
3229.44	649.426		
3229.54	649.426		
3229.64	649.416		
3229.74	649.416		
3229.84	649.416		
3229.94	649.405		
3230.04	649.405		
3230.14	649.395		
3230.24	649.395		
3230.34	649.385		
3230.44	649.385		
3230.54	649.375		
3230.64	649.375		
3230.74	649.366		
3230.84	649.366		
3230.94	649.356		
3231.04	649.356		
3231.14	649.346		
3231.24	649.346		
3231.34	649.336		
3231.44	649.336		
3231.54	649.325		
3231.64	649.325		
3231.74	649.315		
3231.84	649.315		
3231.94	649.305		
3232.04	649.309		
3232.14	649.305		
3232.24	649.301		
3232.34	649.286		
3232.44	649.286		
3232.54	649.276		
3232.64	649.276		
3232.74	649.266		
3232.84	649.27		
3232.94	649.266		
3233.04	649.266		
3233.14	649.254		
3233.24	649.254		
3233.34	649.254		
3233.44	649.245		
3233.54	649.245		
3233.64	649.235		
3233.74	649.225		
3233.84	649.225		
3233.94	649.215		
3234.04	649.215		
3234.14	649.205		
3234.24	649.205		
3234.34	649.205		
3234.44	649.196		
3234.54	649.196		
3234.64	649.186		
3234.74	649.186		
3234.84	649.176		
